month,standard_job,skill,kg_display_skill,lifecycle_status,first_seen_month,last_seen_month,age_months,months_since_last_seen,current_monthly_skill_count,current_monthly_skill_frequency,cumulative_skill_count,cumulative_skill_frequency,recent_3m_skill_count,recent_6m_skill_count,recent_3m_active_months,recent_6m_active_months,prev_3m_skill_count,prev_6m_skill_count,mom_frequency_change,recent_3m_vs_prev_3m_change,recent_6m_frequency_stddev,covered_job_count,recent_3m_covered_job_count,prev_3m_covered_job_count,recent_3m_covered_job_count_change,lifecycle_reason,updated_at
2026-07,Android开发工程师,图像图形技术,计算机视觉与图形,观察中,2024-12,2026-07,20,0,2,0.095238,13,0.03125,2,4,1,2,2,1,1.0,0.0,0.046039,20,11,13,-2,当前证据不足，最近3个月出现2次，累计出现13次,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,性能优化,软件工程,稳定核心技能,2024-12,2026-07,20,0,10,0.47619,207,0.497596,37,65,3,6,28,63,-0.157509,0.321429,0.093459,21,13,14,-1,已持续20个月，近6个月活跃6个月，累计频率0.50,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,机器人与自动驾驶,机器人与自动驾驶,活跃技能,2025-04,2026-07,16,0,2,0.095238,9,0.021635,5,8,2,4,3,0,1.0,0.666667,0.051471,15,13,12,1,最近3个月活跃2个月，最近3个月出现5次,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,机器学习,AI,观察中,2025-01,2026-05,19,2,0,0.0,8,0.019231,1,2,1,2,1,1,0.0,0.0,0.022537,44,32,31,1,当前证据不足，最近3个月出现1次，累计出现8次,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,深度学习,AI,观察中,2024-12,2026-06,20,1,0,0.0,10,0.024038,1,1,1,1,0,3,-1.0,1.0,0.016203,38,27,27,0,当前证据不足，最近3个月出现1次，累计出现10次,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,系统开发,系统与运维,观察中,2025-01,2026-07,19,0,2,0.095238,15,0.036058,2,4,1,3,2,7,1.0,0.0,0.035864,25,17,14,3,当前证据不足，最近3个月出现2次，累计出现15次,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,编程语言,编程语言,衰退技能,2025-03,2026-07,17,0,1,0.047619,30,0.072115,3,10,2,5,7,13,1.0,-0.571429,0.055159,20,13,11,2,最近3个月出现3次，低于前3个月7次的一半,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,网络技术,通信与网络,活跃技能,2025-01,2026-07,19,0,1,0.047619,16,0.038462,3,5,2,4,2,5,1.0,0.5,0.031753,24,17,18,-1,最近3个月活跃2个月，最近3个月出现3次,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,网络编程,软件工程,观察中,2024-12,2026-05,20,2,0,0.0,18,0.043269,1,2,1,2,1,6,0.0,0.0,0.022537,14,7,7,0,当前证据不足，最近3个月出现1次，累计出现18次,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,计算机网络,通信与网络,活跃技能,2024-12,2026-07,20,0,1,0.047619,17,0.040865,3,6,2,4,3,3,1.0,0.0,0.039067,20,12,12,0,最近3个月活跃2个月，最近3个月出现3次,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,跨平台开发,软件开发,稳定核心技能,2024-12,2026-07,20,0,11,0.52381,190,0.456731,36,58,3,6,22,58,0.095239,0.636364,0.124654,6,6,5,1,已持续20个月，近6个月活跃6个月，累计频率0.46,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,软件工程,软件工程,废弃技能,2024-12,2026-01,20,6,0,0.0,7,0.016827,0,0,0,0,0,2,0.0,0.0,0.0,21,11,12,-1,最近3个月未出现，距最后出现已6个月，历史累计出现7次,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,软件开发,软件开发,稳定核心技能,2024-12,2026-07,20,0,8,0.380952,195,0.46875,28,59,3,6,31,63,-0.203464,-0.096774,0.070601,30,21,20,1,已持续20个月，近6个月活跃6个月，累计频率0.47,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,通信技术,通信与网络,观察中,2025-02,2026-07,18,0,1,0.047619,5,0.012019,1,2,1,2,1,2,1.0,0.0,0.023019,17,13,12,1,当前证据不足，最近3个月出现1次，累计出现5次,2026-08-12T16:55:33+00:00
2026-07,Android开发工程师,高性能计算,硬件与芯片,废弃技能,2025-02,2025-12,18,7,0,0.0,5,0.012019,0,0,0,0,0,3,0.0,0.0,0.0,17,12,12,0,最近3个月未出现，距最后出现已7个月，历史累计出现5次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,AIops,系统与运维,观察中,2024-12,2026-05,20,2,0,0.0,33,0.078385,1,1,1,1,0,10,0.0,1.0,0.01694,9,5,6,-1,当前证据不足，最近3个月出现1次，累计出现33次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,AI算法,AI,观察中,2025-01,2026-05,19,2,0,0.0,7,0.016627,2,4,1,3,2,0,0.0,0.0,0.034216,15,13,9,4,当前证据不足，最近3个月出现2次，累计出现7次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,AI芯片,硬件与芯片,活跃技能,2025-01,2026-07,19,0,5,0.25,46,0.109264,9,19,3,6,10,15,1.874984,-0.1,0.056574,3,2,2,0,最近3个月活跃3个月，最近3个月出现9次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Android,软件开发,观察中,2024-12,2026-07,20,0,1,0.05,29,0.068884,1,2,1,2,1,9,1.0,0.0,0.023019,21,13,12,1,当前证据不足，最近3个月出现1次，累计出现29次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,C/C++,编程语言,稳定核心技能,2024-12,2026-07,20,0,14,0.7,285,0.67696,44,87,3,6,43,79,0.149999,0.023256,0.055254,66,62,61,1,已持续20个月，近6个月活跃6个月，累计频率0.68,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Flink,数据工程,活跃技能,2025-01,2026-06,19,1,0,0.0,19,0.045131,4,5,2,3,1,4,-1.0,3.0,0.040041,24,16,17,-1,最近3个月活跃2个月，最近3个月出现4次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,GPU,系统与运维,观察中,2025-04,2026-05,16,2,0,0.0,11,0.026128,1,2,1,2,1,6,0.0,0.0,0.021947,18,11,9,2,当前证据不足，最近3个月出现1次，累计出现11次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Go,编程语言,稳定核心技能,2024-12,2026-07,20,0,10,0.5,221,0.524941,29,62,3,6,33,58,0.149999,-0.121212,0.046588,52,42,41,1,已持续20个月，近6个月活跃6个月，累计频率0.52,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Hadoop,数据工程,观察中,2025-01,2026-07,19,0,1,0.05,13,0.030879,2,4,2,4,2,4,1.0,0.0,0.022512,29,17,19,-2,当前证据不足，最近3个月出现2次，累计出现13次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Java,编程语言,观察中,2024-12,2026-06,20,1,0,0.0,36,0.085511,2,5,2,5,3,10,-1.0,-0.333333,0.017343,52,45,46,-1,当前证据不足，最近3个月出现2次，累计出现36次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Kubernetes,系统与运维,活跃技能,2024-12,2026-07,20,0,1,0.05,25,0.059382,4,8,3,6,4,8,0.150007,0.0,0.021756,24,17,17,0,最近3个月活跃3个月，最近3个月出现4次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Linux,系统与运维,稳定核心技能,2024-12,2026-07,20,0,11,0.55,252,0.598575,42,79,3,6,37,70,-0.209375,0.135135,0.056284,47,38,40,-2,已持续20个月，近6个月活跃6个月，累计频率0.60,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Machine Learning,AI,活跃技能,2024-12,2026-07,20,0,4,0.2,22,0.052257,5,8,2,5,3,7,3.600028,0.666667,0.063004,35,33,32,1,最近3个月活跃2个月，最近3个月出现5次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,MySQL,数据工程,观察中,2024-12,2026-06,20,1,0,0.0,28,0.066508,2,6,1,4,4,7,-1.0,-0.5,0.03728,33,25,23,2,当前证据不足，最近3个月出现2次，累计出现28次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Node.js,编程语言,衰退技能,2025-02,2026-06,18,1,0,0.0,28,0.066508,2,8,2,5,6,8,-1.0,-0.666667,0.045294,10,6,3,3,最近3个月出现2次，低于前3个月6次的一半,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,PHP,编程语言,观察中,2024-12,2026-04,20,3,0,0.0,16,0.038005,0,2,0,2,2,3,0.0,-1.0,0.022448,12,7,7,0,当前证据不足，最近3个月出现0次，累计出现16次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,PyTorch,AI,活跃技能,2025-02,2026-07,18,0,1,0.05,18,0.042755,4,7,2,4,3,8,1.0,0.333333,0.048936,38,31,30,1,最近3个月活跃2个月，最近3个月出现4次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Python,编程语言,稳定核心技能,2024-12,2026-07,20,0,14,0.7,292,0.693587,43,86,3,6,43,87,0.073333,0.0,0.061141,70,66,66,0,已持续20个月，近6个月活跃6个月，累计频率0.69,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,RISC-V,系统与运维,观察中,2024-12,2026-07,20,0,1,0.05,18,0.042755,2,4,2,4,2,0,1.0,0.0,0.022512,9,9,9,0,当前证据不足，最近3个月出现2次，累计出现18次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Redis,数据工程,活跃技能,2024-12,2026-07,20,0,4,0.2,52,0.123515,6,16,3,6,10,14,3.600028,-0.4,0.073661,22,17,16,1,最近3个月活跃3个月，最近3个月出现6次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Rust,编程语言,稳定核心技能,2024-12,2026-07,20,0,12,0.6,210,0.498812,37,65,3,6,28,58,0.061539,0.321429,0.086514,16,11,12,-1,已持续20个月，近6个月活跃6个月，累计频率0.50,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,SRE,系统与运维,衰退技能,2024-12,2026-06,20,1,0,0.0,24,0.057007,1,4,1,3,3,12,-1.0,-0.666667,0.035217,23,11,11,0,最近3个月出现1次，低于前3个月3次的一半,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Shell脚本,编程语言,观察中,2025-01,2026-04,19,3,0,0.0,5,0.011876,0,1,0,1,1,3,0.0,-1.0,0.017747,25,17,16,1,当前证据不足，最近3个月出现0次，累计出现5次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,Spark,数据工程,活跃技能,2024-12,2026-07,20,0,3,0.15,44,0.104513,14,21,3,6,7,12,-0.1375,1.0,0.07523,32,24,23,1,最近3个月活跃3个月，最近3个月出现14次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,云计算,云计算,观察中,2025-01,2026-05,19,2,0,0.0,8,0.019002,1,2,1,2,1,4,0.0,0.0,0.021947,25,17,17,0,当前证据不足，最近3个月出现1次，累计出现8次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,仿真技术,科学计算与仿真,观察中,2024-12,2026-07,20,0,1,0.05,11,0.026128,2,2,2,2,0,6,0.150007,1.0,0.022113,20,12,14,-2,当前证据不足，最近3个月出现2次，累计出现11次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,信号处理,硬件与芯片,活跃技能,2024-12,2026-07,20,0,3,0.15,43,0.102138,7,15,3,5,8,17,0.149998,-0.125,0.076818,13,11,9,2,最近3个月活跃3个月，最近3个月出现7次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,信息安全,安全,废弃技能,2024-12,2026-03,20,4,0,0.0,16,0.038005,0,4,0,1,4,5,0.0,-1.0,0.070986,16,11,10,1,最近3个月未出现，距最后出现已4个月，历史累计出现16次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,内存管理,软件工程,活跃技能,2024-12,2026-06,20,1,0,0.0,33,0.078385,4,9,2,5,5,4,-1.0,-0.2,0.035111,20,10,10,0,最近3个月活跃2个月，最近3个月出现4次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,惯性导航,机器人与自动驾驶,活跃技能,2025-08,2026-07,12,0,2,0.1,7,0.016627,4,4,2,2,0,3,1.0,1.0,0.045074,1,1,0,1,最近3个月活跃2个月，最近3个月出现4次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,感知算法,AI,活跃技能,2024-12,2026-07,20,0,2,0.1,17,0.04038,5,9,3,5,4,2,0.149994,0.25,0.045639,5,5,5,0,最近3个月活跃3个月，最近3个月出现5次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,操作系统,系统与运维,稳定核心技能,2024-12,2026-07,20,0,11,0.55,240,0.570071,38,75,3,6,37,64,-0.096429,0.027027,0.071367,30,20,23,-3,已持续20个月，近6个月活跃6个月，累计频率0.57,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,机器人与自动驾驶,机器人与自动驾驶,活跃技能,2024-12,2026-07,20,0,2,0.1,61,0.144893,11,23,3,6,12,24,-0.539999,-0.083333,0.066152,15,13,12,1,最近3个月活跃3个月，最近3个月出现11次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,模型压缩,大模型,活跃技能,2024-12,2026-07,20,0,1,0.05,16,0.038005,3,6,3,4,3,2,0.150007,0.0,0.047663,13,10,9,1,最近3个月活跃3个月，最近3个月出现3次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,消息队列,数据工程,衰退技能,2024-12,2026-07,20,0,1,0.05,22,0.052257,1,4,1,4,3,7,1.0,-0.666667,0.022744,18,13,13,0,最近3个月出现1次，低于前3个月3次的一半,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,深度学习,AI,衰退技能,2025-04,2026-07,16,0,1,0.05,10,0.023753,1,4,1,4,3,2,1.0,-0.666667,0.022744,38,27,27,0,最近3个月出现1次，低于前3个月3次的一半,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,游戏与图形开发,游戏与图形,活跃技能,2024-12,2026-07,20,0,3,0.15,46,0.109264,8,20,3,6,12,15,0.724991,-0.333333,0.04704,9,6,6,0,最近3个月活跃3个月，最近3个月出现8次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,硬件开发,硬件与芯片,稳定核心技能,2024-12,2026-07,20,0,8,0.4,211,0.501188,28,54,3,6,26,65,-0.233333,0.076923,0.064119,23,18,15,3,已持续20个月，近6个月活跃6个月，累计频率0.50,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,系统开发,系统与运维,活跃技能,2024-12,2026-06,20,1,0,0.0,23,0.054632,5,9,2,4,4,7,-1.0,0.25,0.050253,25,17,14,3,最近3个月活跃2个月，最近3个月出现5次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,网络编程,软件工程,稳定核心技能,2024-12,2026-07,20,0,8,0.4,222,0.527316,27,60,3,6,33,74,-0.080001,-0.181818,0.062006,14,7,7,0,已持续20个月，近6个月活跃6个月，累计频率0.53,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,计算机体系结构,硬件与芯片,观察中,2024-12,2026-05,20,2,0,0.0,35,0.083135,1,3,1,2,2,9,0.0,-0.5,0.036142,21,16,12,4,当前证据不足，最近3个月出现1次，累计出现35次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,计算机视觉,计算机视觉与图形,活跃技能,2025-02,2026-07,18,0,5,0.25,37,0.087886,10,15,3,6,5,14,0.916663,1.0,0.063642,28,28,26,2,最近3个月活跃3个月，最近3个月出现10次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,软件工程,软件工程,活跃技能,2024-12,2026-06,20,1,0,0.0,19,0.045131,3,4,2,3,1,7,-1.0,2.0,0.033915,21,11,12,-1,最近3个月活跃2个月，最近3个月出现3次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,通信技术,通信与网络,活跃技能,2025-01,2026-07,19,0,1,0.05,47,0.111639,8,18,3,5,10,15,-0.7125,-0.2,0.121739,17,13,12,1,最近3个月活跃3个月，最近3个月出现8次,2026-08-12T16:55:33+00:00
2026-07,C++开发工程师,高性能计算,硬件与芯片,活跃技能,2025-03,2026-07,17,0,6,0.3,60,0.142518,18,29,3,6,11,20,-0.014286,0.636364,0.080822,17,12,12,0,最近3个月活跃3个月，最近3个月出现18次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,AI基础设施,AI,稳定核心技能,2025-02,2026-07,18,0,10,0.5,224,0.535885,27,61,3,6,34,61,0.25,-0.205882,0.054537,8,6,6,0,已持续18个月，近6个月活跃6个月，累计频率0.54,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Agent,大模型,活跃技能,2026-01,2026-07,7,0,9,0.45,70,0.167464,29,59,3,6,30,11,-0.1,-0.033333,0.043768,12,10,8,2,最近3个月活跃3个月，最近3个月出现29次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Ai coding,AI,活跃技能,2025-11,2026-07,9,0,10,0.5,89,0.212919,27,56,3,6,29,33,0.111111,-0.068966,0.031323,11,11,8,3,最近3个月活跃3个月，最近3个月出现27次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,C/C++,编程语言,废弃技能,2024-12,2025-10,20,9,0,0.0,59,0.141148,0,0,0,0,0,1,0.0,0.0,0.0,66,62,61,1,最近3个月未出现，距最后出现已9个月，历史累计出现59次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,CI/CD,系统与运维,废弃技能,2024-12,2025-07,20,12,0,0.0,37,0.088517,0,0,0,0,0,0,0.0,0.0,0.0,11,2,2,0,最近3个月未出现，距最后出现已12个月，历史累计出现37次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,CUDA,硬件与芯片,稳定核心技能,2025-08,2026-07,12,0,9,0.45,123,0.294258,31,62,3,6,31,61,-0.181818,0.0,0.051541,10,8,8,0,已持续12个月，近6个月活跃6个月，累计频率0.29,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,DeepSpeed,大模型,稳定核心技能,2025-07,2026-07,13,0,10,0.5,140,0.334928,31,63,3,6,32,62,-0.090909,-0.03125,0.018657,9,8,7,1,已持续13个月，近6个月活跃6个月，累计频率0.33,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,DevOps,系统与运维,废弃技能,2024-12,2025-05,20,14,0,0.0,17,0.04067,0,0,0,0,0,0,0.0,0.0,0.0,10,6,4,2,最近3个月未出现，距最后出现已14个月，历史累计出现17次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Docker,系统与运维,废弃技能,2024-12,2025-07,20,12,0,0.0,24,0.057416,0,0,0,0,0,0,0.0,0.0,0.0,24,15,15,0,最近3个月未出现，距最后出现已12个月，历史累计出现24次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,GPU内存优化,硬件与芯片,稳定核心技能,2025-06,2026-07,14,0,10,0.5,157,0.375598,30,62,3,6,32,64,-0.090909,-0.0625,0.031211,8,6,6,0,已持续14个月，近6个月活跃6个月，累计频率0.38,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Go,编程语言,废弃技能,2024-12,2026-03,20,4,0,0.0,29,0.069378,0,1,0,1,1,1,0.0,-1.0,0.017747,52,42,41,1,最近3个月未出现，距最后出现已4个月，历史累计出现29次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Java,编程语言,废弃技能,2024-12,2025-08,20,11,0,0.0,17,0.04067,0,0,0,0,0,1,0.0,0.0,0.0,52,45,46,-1,最近3个月未出现，距最后出现已11个月，历史累计出现17次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Kubernetes,系统与运维,废弃技能,2024-12,2025-06,20,13,0,0.0,32,0.076555,0,0,0,0,0,0,0.0,0.0,0.0,24,17,17,0,最近3个月未出现，距最后出现已13个月，历史累计出现32次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,LLM,大模型,观察中,2026-01,2026-01,7,6,0,0.0,1,0.002392,0,0,0,0,0,1,0.0,0.0,0.0,16,15,14,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Linux,系统与运维,废弃技能,2024-12,2025-09,20,10,0,0.0,19,0.045455,0,0,0,0,0,1,0.0,0.0,0.0,47,38,40,-2,最近3个月未出现，距最后出现已10个月，历史累计出现19次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,MCP,大模型,稳定核心技能,2025-09,2026-07,11,0,10,0.5,112,0.267943,24,56,3,6,32,56,0.428571,-0.25,0.072094,9,8,7,1,已持续11个月，近6个月活跃6个月，累计频率0.27,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Megatron,大模型,稳定核心技能,2025-08,2026-07,12,0,8,0.4,125,0.299043,29,61,3,6,32,64,-0.272727,-0.09375,0.051356,9,8,9,-1,已持续12个月，近6个月活跃6个月，累计频率0.30,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Objective-C,编程语言,废弃技能,2024-12,2025-11,20,8,0,0.0,15,0.035885,0,0,0,0,0,1,0.0,0.0,0.0,15,8,7,1,最近3个月未出现，距最后出现已8个月，历史累计出现15次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Python,编程语言,废弃技能,2024-12,2025-06,20,13,0,0.0,32,0.076555,0,0,0,0,0,0,0.0,0.0,0.0,70,66,66,0,最近3个月未出现，距最后出现已13个月，历史累计出现32次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,SGLang,大模型,稳定核心技能,2025-09,2026-07,11,0,8,0.4,111,0.26555,28,60,3,6,32,51,-0.2,-0.125,0.046322,8,7,3,4,已持续11个月，近6个月活跃6个月，累计频率0.27,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,SRE,系统与运维,废弃技能,2024-12,2025-06,20,13,0,0.0,18,0.043062,0,0,0,0,0,0,0.0,0.0,0.0,23,11,11,0,最近3个月未出现，距最后出现已13个月，历史累计出现18次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Shell脚本,编程语言,废弃技能,2024-12,2025-12,20,7,0,0.0,29,0.069378,0,0,0,0,0,2,0.0,0.0,0.0,25,17,16,1,最近3个月未出现，距最后出现已7个月，历史累计出现29次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,TCP/IP,系统与运维,废弃技能,2024-12,2025-06,20,13,0,0.0,23,0.055024,0,0,0,0,0,0,0.0,0.0,0.0,12,9,9,0,最近3个月未出现，距最后出现已13个月，历史累计出现23次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,TensorRT,大模型,稳定核心技能,2025-08,2026-07,12,0,10,0.5,130,0.311005,29,61,3,6,32,69,-0.090909,-0.09375,0.03936,9,8,6,2,已持续12个月，近6个月活跃6个月，累计频率0.31,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Triton,大模型,稳定核心技能,2025-07,2026-07,13,0,7,0.35,136,0.325359,25,56,3,6,31,65,-0.3,-0.193548,0.077275,9,5,7,-2,已持续13个月，近6个月活跃6个月，累计频率0.33,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,Unreal Engine,软件开发,废弃技能,2024-12,2025-06,20,13,0,0.0,14,0.033493,0,0,0,0,0,0,0.0,0.0,0.0,8,4,4,0,最近3个月未出现，距最后出现已13个月，历史累计出现14次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,云计算,云计算,废弃技能,2024-12,2026-03,20,4,0,0.0,24,0.057416,0,1,0,1,1,0,0.0,-1.0,0.017747,25,17,17,0,最近3个月未出现，距最后出现已4个月，历史累计出现24次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,分布式存储,数据工程,废弃技能,2024-12,2025-07,20,12,0,0.0,14,0.033493,0,0,0,0,0,0,0.0,0.0,0.0,12,9,6,3,最近3个月未出现，距最后出现已12个月，历史累计出现14次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,分布式训练,大模型,稳定核心技能,2025-08,2026-07,12,0,10,0.5,127,0.303828,29,57,3,6,28,70,0.0,0.035714,0.031468,9,5,7,-2,已持续12个月，近6个月活跃6个月，累计频率0.30,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,向量数据库,数据工程,观察中,2026-04,2026-04,4,3,0,0.0,1,0.002392,0,1,0,1,1,0,0.0,-1.0,0.021651,11,6,8,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,微服务架构,软件工程,废弃技能,2024-12,2025-07,20,12,0,0.0,41,0.098086,0,0,0,0,0,0,0.0,0.0,0.0,5,1,2,-1,最近3个月未出现，距最后出现已12个月，历史累计出现41次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,推理优化,大模型,稳定核心技能,2025-07,2026-07,13,0,10,0.5,129,0.308612,28,58,3,6,30,56,0.111111,-0.066667,0.052589,9,3,4,-1,已持续13个月，近6个月活跃6个月，累计频率0.31,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,搜索算法,AI,废弃技能,2024-12,2025-07,20,12,0,0.0,18,0.043062,0,0,0,0,0,0,0.0,0.0,0.0,12,5,6,-1,最近3个月未出现，距最后出现已12个月，历史累计出现18次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,时间序列算法,算法与数学,废弃技能,2024-12,2025-06,20,13,0,0.0,15,0.035885,0,0,0,0,0,0,0.0,0.0,0.0,12,4,6,-2,最近3个月未出现，距最后出现已13个月，历史累计出现15次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,模型工程,大模型,稳定核心技能,2025-05,2026-07,15,0,10,0.5,167,0.399522,29,60,3,6,31,59,0.111111,-0.064516,0.041744,10,5,4,1,已持续15个月，近6个月活跃6个月，累计频率0.40,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,模型并行,大模型,稳定核心技能,2025-08,2026-07,12,0,10,0.5,118,0.282297,28,58,3,6,30,60,0.111111,-0.066667,0.020425,9,4,4,0,已持续12个月，近6个月活跃6个月，累计频率0.28,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,模型推理,大模型,稳定核心技能,2025-06,2026-07,14,0,12,0.6,168,0.401914,30,67,3,6,37,67,0.2,-0.189189,0.068323,9,6,6,0,已持续14个月，近6个月活跃6个月，累计频率0.40,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,模型服务化,大模型,稳定核心技能,2025-02,2026-07,18,0,10,0.5,221,0.528708,25,56,3,6,31,63,0.428571,-0.193548,0.055755,9,8,8,0,已持续18个月，近6个月活跃6个月，累计频率0.53,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,模型训练,大模型,观察中,2026-03,2026-03,5,4,0,0.0,1,0.002392,0,1,0,1,1,0,0.0,-1.0,0.019048,22,15,16,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,模型部署,大模型,稳定核心技能,2025-02,2026-07,18,0,9,0.45,231,0.552632,28,61,3,6,33,62,-0.1,-0.151515,0.037242,9,5,5,0,已持续18个月，近6个月活跃6个月，累计频率0.55,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,汇编语言,编程语言,废弃技能,2024-12,2025-12,20,7,0,0.0,13,0.0311,0,0,0,0,0,1,0.0,0.0,0.0,12,6,6,0,最近3个月未出现，距最后出现已7个月，历史累计出现13次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,混沌工程,软件工程,废弃技能,2024-12,2025-05,20,14,0,0.0,18,0.043062,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,最近3个月未出现，距最后出现已14个月，历史累计出现18次,2026-08-12T16:55:33+00:00
2026-07,DevOps工程师,研发效能,软件工程,废弃技能,2024-12,2025-08,20,11,0,0.0,38,0.090909,0,0,0,0,0,1,0.0,0.0,0.0,8,1,1,0,最近3个月未出现，距最后出现已11个月，历史累计出现38次,2026-08-12T16:55:33+00:00
