standard_job,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,snapshot_skill_status,is_core_skill,rank_in_month,source_month,source_type,profile_generated_at
全栈开发工程师,Java,编程语言,22,11,0.5,421,231,0.548694,稳定核心技能,1,6,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,JavaScript,编程语言,22,11,0.5,421,221,0.524941,稳定核心技能,1,7,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,LangChain,大模型,22,11,0.5,421,187,0.444181,稳定核心技能,1,8,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,MySQL,数据工程,22,11,0.5,421,225,0.534442,稳定核心技能,1,9,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,React,编程语言,22,11,0.5,421,228,0.541568,稳定核心技能,1,10,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,Redis,数据工程,22,11,0.5,421,220,0.522565,稳定核心技能,1,11,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,软件开发,软件开发,22,11,0.5,421,223,0.529691,稳定核心技能,1,12,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,Agent,大模型,22,10,0.454545,421,105,0.249406,当月活跃技能,0,13,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,Go,编程语言,22,10,0.454545,421,218,0.517815,稳定核心技能,1,14,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,LangGraph,大模型,22,9,0.409091,421,102,0.24228,当月活跃技能,0,15,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,Python,编程语言,22,9,0.409091,421,222,0.527316,稳定核心技能,1,16,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,Function Calling,大模型,22,8,0.363636,421,119,0.28266,稳定核心技能,1,17,2026-07,system,2026-08-12T16:56:03+00:00
全栈开发工程师,TypeScript,编程语言,22,8,0.363636,421,218,0.517815,稳定核心技能,1,18,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,JavaScript,编程语言,22,13,0.590909,432,214,0.49537,稳定核心技能,1,1,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,React,编程语言,22,13,0.590909,432,209,0.483796,稳定核心技能,1,2,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,Agent,大模型,22,11,0.5,432,69,0.159722,当月活跃技能,0,3,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,CSS,编程语言,22,11,0.5,432,222,0.513889,稳定核心技能,1,4,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,TypeScript,编程语言,22,11,0.5,432,193,0.446759,稳定核心技能,1,5,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,性能优化,软件工程,22,11,0.5,432,211,0.488426,稳定核心技能,1,6,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,HTML,编程语言,22,10,0.454545,432,211,0.488426,稳定核心技能,1,7,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,Webpack,软件开发,22,10,0.454545,432,205,0.474537,稳定核心技能,1,8,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,Ai coding,AI,22,9,0.409091,432,161,0.372685,稳定核心技能,1,9,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,Angular,编程语言,22,9,0.409091,432,179,0.414352,稳定核心技能,1,10,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,React Native,软件开发,22,9,0.409091,432,179,0.414352,稳定核心技能,1,11,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,Vue.js,编程语言,22,9,0.409091,432,215,0.497685,稳定核心技能,1,12,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,跨平台开发,软件开发,22,9,0.409091,432,176,0.407407,稳定核心技能,1,13,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,软件开发,软件开发,22,9,0.409091,432,200,0.462963,稳定核心技能,1,14,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,Node.js,编程语言,22,8,0.363636,432,206,0.476852,稳定核心技能,1,15,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,Python,编程语言,22,8,0.363636,432,170,0.393519,稳定核心技能,1,16,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,SRE,系统与运维,22,8,0.363636,432,174,0.402778,稳定核心技能,1,17,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,Go,编程语言,22,6,0.272727,432,169,0.391204,稳定核心技能,1,18,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,AIGC,AI,22,1,0.045455,432,5,0.011574,当月活跃技能,0,19,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,AI应用开发,AI,22,1,0.045455,432,3,0.006944,当月活跃技能,0,20,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,Android,软件开发,22,1,0.045455,432,2,0.00463,当月活跃技能,0,21,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,C/C++,编程语言,22,1,0.045455,432,5,0.011574,当月活跃技能,0,22,2026-07,system,2026-08-12T16:56:03+00:00
前端开发工程师,大模型应用,大模型,22,1,0.045455,432,2,0.00463,当月活跃技能,0,23,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,Java,编程语言,21,12,0.571429,419,216,0.515513,稳定核心技能,1,1,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,消息队列,数据工程,21,12,0.571429,419,193,0.460621,稳定核心技能,1,2,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,C/C++,编程语言,21,11,0.52381,419,204,0.486874,稳定核心技能,1,3,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,Python,编程语言,21,11,0.52381,419,206,0.491647,稳定核心技能,1,4,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,模型服务化,大模型,21,11,0.52381,419,191,0.455847,稳定核心技能,1,5,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,Linux,系统与运维,21,10,0.47619,419,180,0.429594,稳定核心技能,1,6,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,NoSQL,数据工程,21,10,0.47619,419,183,0.436754,稳定核心技能,1,7,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,Redis,数据工程,21,10,0.47619,419,199,0.47494,稳定核心技能,1,8,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,分布式系统,软件工程,21,10,0.47619,419,191,0.455847,稳定核心技能,1,9,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,数据工程,数据工程,21,10,0.47619,419,204,0.486874,稳定核心技能,1,10,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,软件开发,软件开发,21,10,0.47619,419,189,0.451074,稳定核心技能,1,11,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,Go,编程语言,21,9,0.428571,419,210,0.501193,稳定核心技能,1,12,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,Kafka,数据工程,21,9,0.428571,419,187,0.446301,稳定核心技能,1,13,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,LLM,大模型,21,9,0.428571,419,113,0.26969,稳定核心技能,1,14,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,MySQL,数据工程,21,9,0.428571,419,203,0.484487,稳定核心技能,1,15,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,PHP,编程语言,21,9,0.428571,419,187,0.446301,稳定核心技能,1,16,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,Agent,大模型,21,8,0.380952,419,127,0.303103,稳定核心技能,1,17,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,操作系统,系统与运维,21,8,0.380952,419,190,0.453461,稳定核心技能,1,18,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,Ai coding,AI,21,1,0.047619,419,3,0.00716,当月活跃技能,0,19,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,AutoGen,大模型,21,1,0.047619,419,2,0.004773,当月活跃技能,0,20,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,TensorRT,大模型,21,1,0.047619,419,3,0.00716,当月活跃技能,0,21,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,云计算,云计算,21,1,0.047619,419,2,0.004773,当月活跃技能,0,22,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,模型工程,大模型,21,1,0.047619,419,2,0.004773,当月活跃技能,0,23,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,模型微调,大模型,21,1,0.047619,419,4,0.009547,当月活跃技能,0,24,2026-07,system,2026-08-12T16:56:03+00:00
后端开发工程师,模型部署,大模型,21,1,0.047619,419,5,0.011933,当月活跃技能,0,25,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,C/C++,编程语言,20,17,0.85,422,335,0.793839,稳定核心技能,1,1,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,Diffusion,大模型,20,15,0.75,422,305,0.722749,稳定核心技能,1,2,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,Java,编程语言,20,15,0.75,422,274,0.649289,稳定核心技能,1,3,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,图像图形技术,计算机视觉与图形,20,15,0.75,422,299,0.708531,稳定核心技能,1,4,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,高性能计算,硬件与芯片,20,15,0.75,422,288,0.682464,稳定核心技能,1,5,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,Diffusion模型,大模型,20,13,0.65,422,313,0.741706,稳定核心技能,1,6,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,Unreal Engine,软件开发,20,12,0.6,422,299,0.708531,稳定核心技能,1,7,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,游戏与图形开发,游戏与图形,20,10,0.5,422,258,0.611374,稳定核心技能,1,8,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,Python,编程语言,20,4,0.2,422,63,0.149289,当月活跃技能,0,9,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,光学技术,硬件与芯片,20,4,0.2,422,37,0.087678,当月活跃技能,0,10,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,计算机视觉,计算机视觉与图形,20,4,0.2,422,63,0.149289,当月活跃技能,0,11,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,引擎开发,软件开发,20,2,0.1,422,53,0.125592,当月活跃技能,0,12,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,深度学习框架,AI,20,2,0.1,422,29,0.06872,当月活跃技能,0,13,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,版图设计,硬件与芯片,20,2,0.1,422,74,0.175355,当月活跃技能,0,14,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,Android,软件开发,20,1,0.05,422,45,0.106635,当月活跃技能,0,15,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,性能优化,软件工程,20,1,0.05,422,37,0.087678,当月活跃技能,0,16,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,模拟电路设计,硬件与芯片,20,1,0.05,422,30,0.07109,当月活跃技能,0,17,2026-07,system,2026-08-12T16:56:03+00:00
图形图像工程师,流程自动化,软件工程,20,1,0.05,422,34,0.080569,当月活跃技能,0,18,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,VLM,大模型,20,13,0.65,419,200,0.477327,稳定核心技能,1,1,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,机器学习,AI,20,11,0.55,419,203,0.484487,稳定核心技能,1,2,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,模型训练,大模型,20,11,0.55,419,188,0.448687,稳定核心技能,1,3,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,计算机视觉,计算机视觉与图形,20,11,0.55,419,216,0.515513,稳定核心技能,1,4,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,AIGC,AI,20,10,0.5,419,212,0.505967,稳定核心技能,1,5,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,Diffusion,大模型,20,10,0.5,419,204,0.486874,稳定核心技能,1,6,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,LLM,大模型,20,10,0.5,419,196,0.46778,稳定核心技能,1,7,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,SFT,大模型,20,10,0.5,419,187,0.446301,稳定核心技能,1,8,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,分布式训练,大模型,20,10,0.5,419,175,0.417661,稳定核心技能,1,9,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,多模态,大模型,20,10,0.5,419,219,0.522673,稳定核心技能,1,10,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,DeepSpeed,大模型,20,9,0.45,419,183,0.436754,稳定核心技能,1,11,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,Diffusion模型,大模型,20,9,0.45,419,212,0.505967,稳定核心技能,1,12,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,Multimodal AI,大模型,20,9,0.45,419,198,0.472554,稳定核心技能,1,13,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,NLP,大模型,20,9,0.45,419,212,0.505967,稳定核心技能,1,14,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,PyTorch,AI,20,9,0.45,419,202,0.4821,稳定核心技能,1,15,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,C/C++,编程语言,20,8,0.4,419,198,0.472554,稳定核心技能,1,16,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,Megatron,大模型,20,8,0.4,419,181,0.431981,稳定核心技能,1,17,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,Python,编程语言,20,8,0.4,419,207,0.494033,稳定核心技能,1,18,2026-07,system,2026-08-12T16:56:03+00:00
多模态算法工程师,iOS,软件开发,20,1,0.05,419,2,0.004773,当月活跃技能,0,19,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,Java,编程语言,23,13,0.565217,413,218,0.527845,稳定核心技能,1,1,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,Spark,数据工程,23,13,0.565217,413,211,0.510896,稳定核心技能,1,2,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,Flink,数据工程,23,12,0.521739,413,217,0.525424,稳定核心技能,1,3,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,HBase,数据工程,23,12,0.521739,413,224,0.542373,稳定核心技能,1,4,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,Kafka,数据工程,23,12,0.521739,413,203,0.491525,稳定核心技能,1,5,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,Linux,系统与运维,23,12,0.521739,413,212,0.513317,稳定核心技能,1,6,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,MySQL,数据工程,23,12,0.521739,413,225,0.544794,稳定核心技能,1,7,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,Scala,编程语言,23,12,0.521739,413,210,0.508475,稳定核心技能,1,8,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,ClickHouse,数据工程,23,11,0.478261,413,216,0.523002,稳定核心技能,1,9,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,Kubernetes,系统与运维,23,11,0.478261,413,204,0.493947,稳定核心技能,1,10,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,Python,编程语言,23,11,0.478261,413,201,0.486683,稳定核心技能,1,11,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,Hadoop,数据工程,23,10,0.434783,413,207,0.501211,稳定核心技能,1,12,2026-07,system,2026-08-12T16:56:03+00:00
大数据开发工程师,Hive,数据工程,23,10,0.434783,413,215,0.520581,稳定核心技能,1,13,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,LangChain,大模型,23,13,0.565217,407,192,0.471744,稳定核心技能,1,1,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,prompt工程,大模型,23,13,0.565217,407,205,0.503686,稳定核心技能,1,2,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,AI工作流设计,AI,23,12,0.521739,407,186,0.457002,稳定核心技能,1,3,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,Function Calling,大模型,23,12,0.521739,407,189,0.464373,稳定核心技能,1,4,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,LoRA微调,大模型,23,12,0.521739,407,197,0.484029,稳定核心技能,1,5,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,上下文工程,大模型,23,12,0.521739,407,170,0.41769,稳定核心技能,1,6,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,大模型应用,大模型,23,12,0.521739,407,201,0.493857,稳定核心技能,1,7,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,模型工程,大模型,23,12,0.521739,407,207,0.5086,稳定核心技能,1,8,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,Ai coding,AI,23,11,0.478261,407,160,0.39312,稳定核心技能,1,9,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,LLM,大模型,23,11,0.478261,407,192,0.471744,稳定核心技能,1,10,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,Embedding,大模型,23,10,0.434783,407,193,0.474201,稳定核心技能,1,11,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,MCP,大模型,23,10,0.434783,407,155,0.380835,稳定核心技能,1,12,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,RAG,大模型,23,10,0.434783,407,203,0.498771,稳定核心技能,1,13,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,模型调优,大模型,23,10,0.434783,407,203,0.498771,稳定核心技能,1,14,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,AI应用开发,AI,23,9,0.391304,407,210,0.515971,稳定核心技能,1,15,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,Context Engineering,大模型,23,9,0.391304,407,163,0.400491,稳定核心技能,1,16,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,向量数据库,数据工程,23,9,0.391304,407,193,0.474201,稳定核心技能,1,17,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,模型微调,大模型,23,9,0.391304,407,198,0.486486,稳定核心技能,1,18,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,模型评测,大模型,23,2,0.086957,407,5,0.012285,当月活跃技能,0,19,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,AI测试,AI,23,1,0.043478,407,4,0.009828,当月活跃技能,0,20,2026-07,system,2026-08-12T16:56:03+00:00
大模型应用工程师,Objective-C,编程语言,23,1,0.043478,407,1,0.002457,当月活跃技能,0,21,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,大模型安全,大模型,19,15,0.789474,419,317,0.756563,稳定核心技能,1,1,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,模型评测,大模型,19,13,0.684211,419,340,0.811456,稳定核心技能,1,2,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,AI测试,AI,19,11,0.578947,419,213,0.508353,稳定核心技能,1,3,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,Java,编程语言,19,10,0.526316,419,189,0.451074,稳定核心技能,1,4,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,Python,编程语言,19,10,0.526316,419,225,0.536993,稳定核心技能,1,5,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,C/C++,编程语言,19,9,0.473684,419,238,0.568019,稳定核心技能,1,6,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,Go,编程语言,19,9,0.473684,419,193,0.460621,稳定核心技能,1,7,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,SFT,大模型,19,9,0.473684,419,124,0.295943,稳定核心技能,1,8,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,AI安全,安全,19,8,0.421053,419,225,0.536993,稳定核心技能,1,9,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,RLHF,大模型,19,8,0.421053,419,105,0.250597,稳定核心技能,1,10,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,DPO,大模型,19,7,0.368421,419,92,0.21957,当月活跃技能,0,11,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,Machine Learning,AI,19,7,0.368421,419,174,0.415274,稳定核心技能,1,12,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,PPO,大模型,19,7,0.368421,419,98,0.23389,当月活跃技能,0,13,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,机器学习,AI,19,7,0.368421,419,178,0.424821,稳定核心技能,1,14,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,GRPO,大模型,19,6,0.315789,419,92,0.21957,当月活跃技能,0,15,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,模型调优,大模型,19,6,0.315789,419,106,0.252983,稳定核心技能,1,16,2026-07,system,2026-08-12T16:56:03+00:00
大模型测试工程师,PyTorch,AI,19,1,0.052632,419,16,0.038186,当月活跃技能,0,17,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,多模态,大模型,20,12,0.6,420,188,0.447619,稳定核心技能,1,1,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,C/C++,编程语言,20,11,0.55,420,195,0.464286,稳定核心技能,1,2,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,LLM,大模型,20,10,0.5,420,219,0.521429,稳定核心技能,1,3,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,LoRA微调,大模型,20,10,0.5,420,198,0.471429,稳定核心技能,1,4,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,Machine Learning,AI,20,10,0.5,420,203,0.483333,稳定核心技能,1,5,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,深度学习,AI,20,10,0.5,420,191,0.454762,稳定核心技能,1,6,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,计算机视觉,计算机视觉与图形,20,10,0.5,420,198,0.471429,稳定核心技能,1,7,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,NLP,大模型,20,9,0.45,420,203,0.483333,稳定核心技能,1,8,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,PPO,大模型,20,9,0.45,420,176,0.419048,稳定核心技能,1,9,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,PyTorch,AI,20,9,0.45,420,200,0.47619,稳定核心技能,1,10,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,机器学习,AI,20,9,0.45,420,205,0.488095,稳定核心技能,1,11,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,DeepSpeed,大模型,20,8,0.4,420,171,0.407143,稳定核心技能,1,12,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,GRPO,大模型,20,8,0.4,420,139,0.330952,稳定核心技能,1,13,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,Megatron,大模型,20,8,0.4,420,176,0.419048,稳定核心技能,1,14,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,Multimodal AI,大模型,20,8,0.4,420,155,0.369048,稳定核心技能,1,15,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,TensorFlow,AI,20,8,0.4,420,204,0.485714,稳定核心技能,1,16,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,DPO,大模型,20,7,0.35,420,160,0.380952,稳定核心技能,1,17,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,Python,编程语言,20,7,0.35,420,198,0.471429,稳定核心技能,1,18,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,大模型安全,大模型,20,1,0.05,420,7,0.016667,当月活跃技能,0,19,2026-07,system,2026-08-12T16:56:03+00:00
大模型算法工程师,模型调优,大模型,20,1,0.05,420,5,0.011905,当月活跃技能,0,20,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Java,编程语言,22,18,0.818182,422,279,0.661137,稳定核心技能,1,1,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,C/C++,编程语言,22,16,0.727273,422,305,0.722749,稳定核心技能,1,2,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Python,编程语言,22,16,0.727273,422,289,0.684834,稳定核心技能,1,3,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Go,编程语言,22,13,0.590909,422,305,0.722749,稳定核心技能,1,4,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,机器学习,AI,22,13,0.590909,422,216,0.511848,稳定核心技能,1,5,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,软件开发,软件开发,22,12,0.545455,422,224,0.530806,稳定核心技能,1,6,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,信息安全,安全,22,10,0.454545,422,284,0.672986,稳定核心技能,1,7,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Docker,系统与运维,22,9,0.409091,422,215,0.509479,稳定核心技能,1,8,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Kafka,数据工程,22,5,0.227273,422,37,0.087678,当月活跃技能,0,9,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Machine Learning,AI,22,5,0.227273,422,61,0.14455,当月活跃技能,0,10,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Linux,系统与运维,22,3,0.136364,422,58,0.137441,当月活跃技能,0,11,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,NLP,大模型,22,3,0.136364,422,37,0.087678,当月活跃技能,0,12,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,异常检测,软件工程,22,3,0.136364,422,25,0.059242,当月活跃技能,0,13,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,计算机网络,通信与网络,22,3,0.136364,422,38,0.090047,当月活跃技能,0,14,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,设备安全,安全,22,3,0.136364,422,18,0.042654,当月活跃技能,0,15,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Elasticsearch,数据工程,22,2,0.090909,422,19,0.045024,当月活跃技能,0,16,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Node.js,编程语言,22,2,0.090909,422,29,0.06872,当月活跃技能,0,17,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,PHP,编程语言,22,2,0.090909,422,31,0.07346,当月活跃技能,0,18,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Shell脚本,编程语言,22,2,0.090909,422,21,0.049763,当月活跃技能,0,19,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Spring Boot,软件开发,22,2,0.090909,422,23,0.054502,当月活跃技能,0,20,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,硬件开发,硬件与芯片,22,2,0.090909,422,47,0.111374,当月活跃技能,0,21,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Android,软件开发,22,1,0.045455,422,10,0.023697,当月活跃技能,0,22,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,Flink,数据工程,22,1,0.045455,422,22,0.052133,当月活跃技能,0,23,2026-07,system,2026-08-12T16:56:03+00:00
安全工程师,HTML,编程语言,22,1,0.045455,422,16,0.037915,当月活跃技能,0,24,2026-07,system,2026-08-12T16:56:03+00:00
