month,standard_job,skill,kg_display_skill,lifecycle_status,first_seen_month,last_seen_month,age_months,months_since_last_seen,current_monthly_skill_count,current_monthly_skill_frequency,cumulative_skill_count,cumulative_skill_frequency,recent_3m_skill_count,recent_6m_skill_count,recent_3m_active_months,recent_6m_active_months,prev_3m_skill_count,prev_6m_skill_count,mom_frequency_change,recent_3m_vs_prev_3m_change,recent_6m_frequency_stddev,covered_job_count,recent_3m_covered_job_count,prev_3m_covered_job_count,recent_3m_covered_job_count_change,lifecycle_reason,updated_at
2026-07,AI应用工程师,Python,编程语言,稳定核心技能,2025-01,2026-07,19,0,1,0.5,19,0.558824,2,7,2,5,5,5,1.0,-0.6,0.209718,69,62,62,0,已持续19个月，近6个月活跃5个月，累计频率0.56,2026-08-08T05:27:27+00:00
2026-07,AI应用工程师,React,编程语言,稳定核心技能,2025-01,2026-07,19,0,1,0.5,14,0.411765,2,6,2,5,4,3,1.0,-0.5,0.177865,6,4,4,0,已持续19个月，近6个月活跃5个月，累计频率0.41,2026-08-08T05:27:27+00:00
2026-07,AI应用工程师,TensorFlow,AI,稳定核心技能,2025-01,2026-07,19,0,1,0.5,13,0.382353,2,6,2,5,4,3,1.0,-0.5,0.177865,22,16,17,-1,已持续19个月，近6个月活跃5个月，累计频率0.38,2026-08-08T05:27:27+00:00
2026-07,AI应用工程师,TypeScript,编程语言,稳定核心技能,2025-01,2026-07,19,0,1,0.5,13,0.382353,2,6,2,5,4,3,1.0,-0.5,0.177865,6,4,3,1,已持续19个月，近6个月活跃5个月，累计频率0.38,2026-08-08T05:27:27+00:00
2026-07,AI应用工程师,大模型应用,大模型,稳定核心技能,2025-01,2026-07,19,0,1,0.5,19,0.558824,2,8,2,5,6,4,1.0,-0.666667,0.244144,9,4,5,-1,已持续19个月，近6个月活跃5个月，累计频率0.56,2026-08-08T05:27:27+00:00
2026-07,AI应用工程师,操作系统,系统与运维,稳定核心技能,2025-01,2026-07,19,0,1,0.5,12,0.352941,2,5,2,5,3,3,1.0,-0.333333,0.169535,11,6,5,1,已持续19个月，近6个月活跃5个月，累计频率0.35,2026-08-08T05:27:27+00:00
2026-07,AI应用工程师,机器学习,AI,稳定核心技能,2025-01,2026-07,19,0,1,0.5,13,0.382353,2,6,2,5,4,3,1.0,-0.5,0.177865,29,19,24,-5,已持续19个月，近6个月活跃5个月，累计频率0.38,2026-08-08T05:27:27+00:00
2026-07,AI应用工程师,消息队列,数据工程,观察中,2025-05,2025-05,15,14,0,0.0,1,0.029412,0,0,0,0,0,0,0.0,0.0,0.0,7,4,3,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,AI应用工程师,计算机网络,通信与网络,稳定核心技能,2025-01,2026-07,19,0,1,0.5,13,0.382353,2,6,2,5,4,3,1.0,-0.5,0.177865,11,4,3,1,已持续19个月，近6个月活跃5个月，累计频率0.38,2026-08-08T05:27:27+00:00
2026-07,AI应用工程师,软件开发,软件开发,稳定核心技能,2025-01,2026-07,19,0,1,0.5,19,0.558824,2,8,2,5,6,5,1.0,-0.666667,0.223952,17,13,13,0,已持续19个月，近6个月活跃5个月，累计频率0.56,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,Android,软件开发,稳定核心技能,2024-12,2026-06,19,0,1,0.5,12,0.571429,2,4,2,4,2,4,0.0,0.0,0.235702,5,3,3,0,已持续19个月，近6个月活跃4个月，累计频率0.57,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,Android Framework,软件开发,稳定核心技能,2024-12,2026-06,19,0,2,1.0,13,0.619048,3,6,2,4,3,3,1.0,0.0,0.408248,1,1,1,0,岗位样本较稀疏，但该技能长期累计高频，且观察月频率1.00,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,C/C++,编程语言,稳定核心技能,2024-12,2026-06,19,0,1,0.5,15,0.714286,2,5,2,4,3,3,0.0,-0.333333,0.343592,61,55,56,-1,岗位样本较稀疏，但该技能长期累计高频，且观察月频率0.50,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,DevOps,系统与运维,观察中,2025-04,2025-04,15,14,0,0.0,1,0.047619,0,0,0,0,0,0,0.0,0.0,0.0,5,0,0,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,Java,编程语言,稳定核心技能,2024-12,2026-06,19,0,1,0.5,13,0.619048,3,5,2,4,2,3,-0.5,0.5,0.343592,45,35,37,-2,岗位样本较稀疏，但该技能长期累计高频，且观察月频率0.50,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,JavaScript,编程语言,观察中,2025-02,2025-02,17,16,0,0.0,1,0.047619,0,0,0,0,0,0,0.0,0.0,0.0,7,4,5,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,Kotlin,编程语言,稳定核心技能,2024-12,2026-06,19,0,1,0.5,12,0.571429,2,4,2,4,2,3,0.0,0.0,0.235702,3,3,2,1,已持续19个月，近6个月活跃4个月，累计频率0.57,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,NLP,大模型,观察中,2026-06,2026-06,1,0,1,0.5,1,0.047619,1,1,1,1,0,0,1.0,1.0,0.0,24,19,19,0,当前证据不足，最近3个月出现1次，累计出现1次,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,Objective-C,编程语言,稳定核心技能,2024-12,2026-06,19,0,1,0.5,11,0.52381,2,4,2,4,2,3,0.0,0.0,0.235702,5,4,4,0,已持续19个月，近6个月活跃4个月，累计频率0.52,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,Python,编程语言,观察中,2025-04,2026-01,15,5,0,0.0,2,0.095238,0,1,0,1,1,0,0.0,-1.0,0.186339,69,62,62,0,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,Swift,编程语言,稳定核心技能,2024-12,2026-06,19,0,1,0.5,13,0.619048,2,5,2,4,3,3,0.0,-0.333333,0.343592,5,3,3,0,岗位样本较稀疏，但该技能长期累计高频，且观察月频率0.50,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,iOS,软件开发,稳定核心技能,2024-12,2026-06,19,0,1,0.5,11,0.52381,2,4,2,4,2,3,0.0,0.0,0.235702,6,4,5,-1,已持续19个月，近6个月活跃4个月，累计频率0.52,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,内存管理,软件工程,观察中,2025-04,2025-04,15,14,0,0.0,1,0.047619,0,0,0,0,0,0,0.0,0.0,0.0,10,3,3,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,性能优化,软件工程,稳定核心技能,2024-12,2026-06,19,0,1,0.5,13,0.619048,2,4,2,4,2,3,0.0,0.0,0.235702,9,5,4,1,已持续19个月，近6个月活跃4个月，累计频率0.62,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,计算机网络,通信与网络,观察中,2026-06,2026-06,1,0,1,0.5,1,0.047619,1,1,1,1,0,0,1.0,1.0,0.0,11,4,3,1,当前证据不足，最近3个月出现1次，累计出现1次,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,跨平台开发,软件开发,稳定核心技能,2024-12,2026-06,19,0,1,0.5,12,0.571429,2,5,2,4,3,3,0.0,-0.333333,0.343592,5,4,5,-1,岗位样本较稀疏，但该技能长期累计高频，且观察月频率0.50,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,软件开发,软件开发,稳定核心技能,2024-12,2026-06,19,0,1,0.5,14,0.666667,3,6,2,4,3,3,-0.5,0.0,0.408248,17,13,13,0,岗位样本较稀疏，但该技能长期累计高频，且观察月频率0.50,2026-08-08T05:27:27+00:00
2026-06,Android开发工程师,通信技术,通信与网络,观察中,2025-02,2025-02,17,16,0,0.0,1,0.047619,0,0,0,0,0,0,0.0,0.0,0.0,10,6,7,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,AIops,系统与运维,观察中,2025-11,2025-11,9,8,0,0.0,1,0.026316,0,0,0,0,0,1,0.0,0.0,0.0,5,2,1,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,AI芯片,硬件与芯片,观察中,2025-09,2026-02,11,5,0,0.0,2,0.052632,0,1,0,1,1,1,0.0,-1.0,0.186339,3,0,2,-2,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,C/C++,编程语言,稳定核心技能,2024-12,2026-07,20,0,1,1.0,27,0.710526,3,6,3,6,3,11,0.0,0.0,0.235702,61,55,56,-1,已持续20个月，近6个月活跃6个月，累计频率0.71,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,Flutter,软件开发,观察中,2025-09,2025-12,11,7,0,0.0,2,0.052632,0,0,0,0,0,2,0.0,0.0,0.0,4,1,1,0,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,Go,编程语言,稳定核心技能,2024-12,2026-07,20,0,1,1.0,25,0.657895,3,6,3,6,3,9,0.0,0.0,0.235702,38,31,32,-1,已持续20个月，近6个月活跃6个月，累计频率0.66,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,Linux,系统与运维,稳定核心技能,2024-12,2026-07,20,0,1,1.0,30,0.789474,4,9,3,6,5,12,0.0,-0.2,0.186339,35,30,26,4,已持续20个月，近6个月活跃6个月，累计频率0.79,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,Machine Learning,AI,废弃技能,2025-06,2026-03,14,4,0,0.0,8,0.210526,0,1,0,1,1,5,0.0,-1.0,0.186339,28,24,26,-2,最近3个月未出现，距最后出现已4个月，历史累计出现8次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,MongoDB,数据工程,观察中,2025-12,2025-12,8,7,0,0.0,1,0.026316,0,0,0,0,0,1,0.0,0.0,0.0,2,0,0,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,PyTorch,AI,观察中,2025-11,2025-12,9,7,0,0.0,2,0.052632,0,0,0,0,0,2,0.0,0.0,0.0,27,21,24,-3,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,Python,编程语言,稳定核心技能,2024-12,2026-07,20,0,1,1.0,32,0.842105,3,7,3,6,4,13,0.0,-0.25,0.25,69,62,62,0,已持续20个月，近6个月活跃6个月，累计频率0.84,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,Rust,编程语言,稳定核心技能,2024-12,2026-07,20,0,1,1.0,28,0.736842,4,7,3,6,3,12,0.0,0.333333,0.25,5,1,1,0,已持续20个月，近6个月活跃6个月，累计频率0.74,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,Shell脚本,编程语言,废弃技能,2025-08,2025-11,12,8,0,0.0,3,0.078947,0,0,0,0,0,3,0.0,0.0,0.0,15,9,9,0,最近3个月未出现，距最后出现已8个月，历史累计出现3次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,Spark,数据工程,观察中,2025-05,2025-05,15,14,0,0.0,1,0.026316,0,0,0,0,0,0,0.0,0.0,0.0,18,12,13,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,Unix,系统与运维,观察中,2025-10,2025-11,10,8,0,0.0,2,0.052632,0,0,0,0,0,2,0.0,0.0,0.0,2,0,0,0,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,iOS,软件开发,观察中,2025-05,2026-04,15,3,0,0.0,4,0.105263,0,2,0,2,2,1,0.0,-1.0,0.235702,6,4,5,-1,当前证据不足，最近3个月出现0次，累计出现4次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,云计算,云计算,观察中,2025-10,2025-10,10,9,0,0.0,1,0.026316,0,0,0,0,0,1,0.0,0.0,0.0,10,9,8,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,内存管理,软件工程,观察中,2025-06,2025-07,14,12,0,0.0,2,0.052632,0,0,0,0,0,0,0.0,0.0,0.0,10,3,3,0,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,分布式系统,软件工程,观察中,2025-06,2025-06,14,13,0,0.0,1,0.026316,0,0,0,0,0,0,0.0,0.0,0.0,19,13,14,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,图像图形技术,计算机视觉与图形,观察中,2025-05,2025-05,15,14,0,0.0,1,0.026316,0,0,0,0,0,0,0.0,0.0,0.0,10,8,6,2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,地图算法,行业应用,观察中,2026-01,2026-01,7,6,0,0.0,1,0.026316,0,0,0,0,0,1,0.0,0.0,0.0,2,0,0,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,惯性导航,机器人与自动驾驶,观察中,2025-10,2025-10,10,9,0,0.0,1,0.026316,0,0,0,0,0,1,0.0,0.0,0.0,1,0,0,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,感知算法,AI,观察中,2026-01,2026-02,7,5,0,0.0,2,0.052632,0,1,0,1,1,1,0.0,-1.0,0.186339,4,2,3,-1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,操作系统,系统与运维,稳定核心技能,2024-12,2026-07,20,0,1,1.0,27,0.710526,3,7,3,6,4,11,0.0,-0.25,0.25,11,6,5,1,已持续20个月，近6个月活跃6个月，累计频率0.71,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,机器人与自动驾驶,机器人与自动驾驶,观察中,2025-08,2026-04,12,3,0,0.0,4,0.105263,0,1,0,1,1,3,0.0,-1.0,0.186339,8,5,5,0,当前证据不足，最近3个月出现0次，累计出现4次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,机器学习,AI,观察中,2025-08,2026-05,12,2,0,0.0,2,0.052632,1,1,1,1,0,1,0.0,1.0,0.186339,29,19,24,-5,当前证据不足，最近3个月出现1次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,模型压缩,大模型,废弃技能,2025-07,2026-02,13,5,0,0.0,5,0.131579,0,1,0,1,1,3,0.0,-1.0,0.186339,7,5,7,-2,最近3个月未出现，距最后出现已5个月，历史累计出现5次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,硬件开发,硬件与芯片,稳定核心技能,2024-12,2026-07,20,0,1,1.0,26,0.684211,3,8,3,6,5,9,0.0,-0.4,0.235702,17,11,10,1,已持续20个月，近6个月活跃6个月，累计频率0.68,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,算法工程,算法与数学,观察中,2025-05,2025-05,15,14,0,0.0,1,0.026316,0,0,0,0,0,0,0.0,0.0,0.0,11,5,7,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,系统开发,系统与运维,观察中,2025-10,2025-10,10,9,0,0.0,1,0.026316,0,0,0,0,0,1,0.0,0.0,0.0,15,5,7,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,编程语言,编程语言,废弃技能,2025-05,2025-10,15,9,0,0.0,3,0.078947,0,0,0,0,0,2,0.0,0.0,0.0,12,6,6,0,最近3个月未出现，距最后出现已9个月，历史累计出现3次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,网络编程,软件工程,稳定核心技能,2024-12,2026-07,20,0,1,1.0,26,0.684211,3,9,3,6,6,8,0.0,-0.5,0.186339,2,1,1,0,已持续20个月，近6个月活跃6个月，累计频率0.68,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,自然语言处理,AI,观察中,2025-06,2025-06,14,13,0,0.0,2,0.052632,0,0,0,0,0,0,0.0,0.0,0.0,2,0,1,-1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,计算机视觉,计算机视觉与图形,观察中,2025-06,2026-04,14,3,0,0.0,2,0.052632,0,1,0,1,1,0,0.0,-1.0,0.186339,20,16,16,0,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,高性能计算,硬件与芯片,废弃技能,2025-09,2026-02,11,5,0,0.0,3,0.078947,0,1,0,1,1,2,0.0,-1.0,0.186339,7,3,5,-2,最近3个月未出现，距最后出现已5个月，历史累计出现3次,2026-08-08T05:27:27+00:00
2026-07,C++开发工程师,高性能通信,通信与网络,观察中,2025-05,2026-05,15,2,0,0.0,2,0.052632,1,1,1,1,0,0,0.0,1.0,0.186339,6,1,2,-1,当前证据不足，最近3个月出现1次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,AI基础设施,AI,稳定核心技能,2025-02,2026-07,18,0,1,0.5,12,0.631579,3,5,3,5,2,2,0.0,0.5,0.372678,8,5,5,0,岗位样本较稀疏，但该技能长期累计高频，且观察月频率0.50,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Agent,大模型,新兴技能,2026-03,2026-07,5,0,1,0.5,5,0.263158,3,5,3,5,2,0,0.0,0.5,0.244949,11,8,7,1,最近3个月相对前3个月增长0.50,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Ai coding,AI,新兴技能,2026-03,2026-07,5,0,1,0.5,5,0.263158,3,5,3,5,2,0,0.0,0.5,0.244949,11,8,7,1,最近3个月相对前3个月增长0.50,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,C/C++,编程语言,观察中,2025-01,2025-01,19,18,0,0.0,2,0.105263,0,0,0,0,0,0,0.0,0.0,0.0,61,55,56,-1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,CI/CD,系统与运维,观察中,2025-01,2025-03,19,16,0,0.0,2,0.105263,0,0,0,0,0,0,0.0,0.0,0.0,4,0,1,-1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,CUDA,硬件与芯片,活跃技能,2025-09,2026-07,11,0,1,0.5,7,0.368421,3,5,3,5,2,2,0.0,0.5,0.372678,9,6,7,-1,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,DeepSpeed,大模型,活跃技能,2025-07,2026-07,13,0,1,0.5,8,0.421053,3,5,3,5,2,2,0.0,0.5,0.372678,9,6,6,0,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,DevOps,系统与运维,观察中,2024-12,2024-12,20,19,0,0.0,1,0.052632,0,0,0,0,0,0,0.0,0.0,0.0,5,0,0,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Docker,系统与运维,废弃技能,2024-12,2025-05,20,14,0,0.0,3,0.157895,0,0,0,0,0,0,0.0,0.0,0.0,14,6,4,2,最近3个月未出现，距最后出现已14个月，历史累计出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,GPU内存优化,硬件与芯片,活跃技能,2025-06,2026-07,14,0,1,0.5,9,0.473684,3,5,3,5,2,2,0.0,0.5,0.372678,6,5,6,-1,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Java,编程语言,观察中,2025-02,2025-03,18,16,0,0.0,2,0.105263,0,0,0,0,0,0,0.0,0.0,0.0,45,35,37,-2,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Linux,系统与运维,废弃技能,2025-01,2025-06,19,13,0,0.0,3,0.157895,0,0,0,0,0,0,0.0,0.0,0.0,35,30,26,4,最近3个月未出现，距最后出现已13个月，历史累计出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,MCP,大模型,活跃技能,2025-09,2026-07,11,0,1,0.5,7,0.368421,3,5,3,5,2,2,0.0,0.5,0.372678,9,8,7,1,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Megatron,大模型,活跃技能,2025-09,2026-07,11,0,1,0.5,7,0.368421,3,5,3,5,2,2,0.0,0.5,0.372678,9,7,9,-2,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Objective-C,编程语言,观察中,2024-12,2025-01,20,18,0,0.0,2,0.105263,0,0,0,0,0,0,0.0,0.0,0.0,5,4,4,0,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Python,编程语言,观察中,2025-01,2025-02,19,17,0,0.0,2,0.105263,0,0,0,0,0,0,0.0,0.0,0.0,69,62,62,0,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,SGLang,大模型,活跃技能,2025-09,2026-07,11,0,1,0.5,7,0.368421,3,5,3,5,2,2,0.0,0.5,0.372678,8,4,3,1,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Shell脚本,编程语言,观察中,2025-05,2025-05,15,14,0,0.0,1,0.052632,0,0,0,0,0,0,0.0,0.0,0.0,15,9,9,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,TCP/IP,系统与运维,废弃技能,2025-02,2025-03,18,16,0,0.0,3,0.157895,0,0,0,0,0,0,0.0,0.0,0.0,8,5,4,1,最近3个月未出现，距最后出现已16个月，历史累计出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,TensorRT,大模型,活跃技能,2025-09,2026-07,11,0,1,0.5,7,0.368421,3,5,3,5,2,2,0.0,0.5,0.372678,6,4,5,-1,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Triton,大模型,活跃技能,2025-07,2026-07,13,0,1,0.5,8,0.421053,3,5,3,5,2,2,0.0,0.5,0.372678,7,4,4,0,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,Unreal Engine,软件开发,观察中,2025-01,2025-01,19,18,0,0.0,1,0.052632,0,0,0,0,0,0,0.0,0.0,0.0,4,2,2,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,分布式存储,数据工程,观察中,2025-02,2025-02,18,17,0,0.0,1,0.052632,0,0,0,0,0,0,0.0,0.0,0.0,5,0,0,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,分布式训练,大模型,活跃技能,2025-09,2026-07,11,0,1,0.5,7,0.368421,3,5,3,5,2,2,0.0,0.5,0.372678,7,5,6,-1,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,向量数据库,数据工程,观察中,2026-04,2026-04,4,3,0,0.0,1,0.052632,0,1,0,1,1,0,0.0,-1.0,0.433013,11,5,7,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,推理优化,大模型,活跃技能,2025-07,2026-07,13,0,1,0.5,8,0.421053,3,5,3,5,2,2,0.0,0.5,0.372678,8,3,4,-1,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,搜索算法,AI,观察中,2024-12,2025-03,20,16,0,0.0,2,0.105263,0,0,0,0,0,0,0.0,0.0,0.0,7,6,4,2,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,时间序列算法,算法与数学,观察中,2025-02,2025-02,18,17,0,0.0,2,0.105263,0,0,0,0,0,0,0.0,0.0,0.0,4,1,0,1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,模型工程,大模型,稳定核心技能,2025-05,2026-07,15,0,1,0.5,10,0.526316,3,5,3,5,2,2,0.0,0.5,0.372678,7,2,4,-2,岗位样本较稀疏，但该技能长期累计高频，且观察月频率0.50,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,模型并行,大模型,活跃技能,2025-09,2026-07,11,0,1,0.5,7,0.368421,3,5,3,5,2,2,0.0,0.5,0.372678,4,2,2,0,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,模型推理,大模型,活跃技能,2025-06,2026-07,14,0,1,0.5,9,0.473684,3,5,3,5,2,2,0.0,0.5,0.372678,6,3,3,0,最近3个月活跃3个月，最近3个月出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,模型服务化,大模型,稳定核心技能,2025-02,2026-07,18,0,1,0.5,13,0.684211,3,5,3,5,2,2,0.0,0.5,0.372678,8,5,6,-1,岗位样本较稀疏，但该技能长期累计高频，且观察月频率0.50,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,模型训练,大模型,观察中,2026-03,2026-03,5,4,0,0.0,1,0.052632,0,1,0,1,1,0,0.0,-1.0,0.4,13,8,9,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,模型部署,大模型,稳定核心技能,2025-02,2026-07,18,0,1,0.5,13,0.684211,3,5,3,5,2,2,0.0,0.5,0.372678,6,3,3,0,岗位样本较稀疏，但该技能长期累计高频，且观察月频率0.50,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,汇编语言,编程语言,观察中,2024-12,2025-01,20,18,0,0.0,2,0.105263,0,0,0,0,0,0,0.0,0.0,0.0,5,2,3,-1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,研发效能,软件工程,观察中,2025-02,2025-02,18,17,0,0.0,1,0.052632,0,0,0,0,0,0,0.0,0.0,0.0,3,1,1,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,自动化技术,系统与运维,废弃技能,2025-01,2025-02,19,17,0,0.0,3,0.157895,0,0,0,0,0,0,0.0,0.0,0.0,8,3,5,-2,最近3个月未出现，距最后出现已17个月，历史累计出现3次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,自动化运维,系统与运维,观察中,2025-02,2025-02,18,17,0,0.0,1,0.052632,0,0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,计算机网络,通信与网络,废弃技能,2024-12,2025-06,20,13,0,0.0,4,0.210526,0,0,0,0,0,0,0.0,0.0,0.0,11,4,3,1,最近3个月未出现，距最后出现已13个月，历史累计出现4次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,软件工程,软件工程,观察中,2024-12,2025-01,20,18,0,0.0,2,0.105263,0,0,0,0,0,0,0.0,0.0,0.0,11,5,2,3,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-08T05:27:27+00:00
2026-07,DevOps工程师,软件开发,软件开发,观察中,2025-05,2025-05,15,14,0,0.0,1,0.052632,0,0,0,0,0,0,0.0,0.0,0.0,17,13,13,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-08T05:27:27+00:00
