month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2025-10,大数据管理与应用,政务信息化,政府数据治理与统计分析岗,408,31,0.07598,1677,122,0.072749,2023-10,2023-10,24,1,0,4,8,0.000745,0.001039,1,2026-08-06T03:30:35+00:00
2024-10,大数据管理与应用,政务信息化,政府智能化与自动化技术岗,6,1,0.166667,10,1,0.1,2024-10,2023-10,12,0,1,5,7,0.166667,0.1,1,2026-08-06T03:30:35+00:00
2025-10,大数据管理与应用,政务信息化,政府智能化与自动化技术岗,6,0,0.0,16,1,0.0625,2024-10,2023-10,24,0,0,4,8,-0.166667,-0.0375,1,2026-08-06T03:30:35+00:00
2024-10,大数据管理与应用,政务信息化,政府网络与通信运维岗,8,2,0.25,21,2,0.095238,2024-10,2023-10,12,0,1,5,7,0.25,0.095238,1,2026-08-06T03:30:35+00:00
2025-10,大数据管理与应用,政务信息化,政府网络与通信运维岗,11,0,0.0,32,2,0.0625,2024-10,2023-10,24,0,0,4,8,-0.25,-0.032738,1,2026-08-06T03:30:35+00:00
2023-10,大数据管理与应用,政务信息化,政府警务信息技术保障岗,40,1,0.025,40,1,0.025,2023-10,2023-10,0,1,1,4,4,0.025,0.025,1,2026-08-06T03:30:35+00:00
2024-10,大数据管理与应用,政务信息化,政府警务信息技术保障岗,24,0,0.0,64,1,0.015625,2023-10,2023-10,12,1,0,5,7,-0.025,-0.009375,1,2026-08-06T03:30:35+00:00
2025-10,大数据管理与应用,政务信息化,政府警务信息技术保障岗,24,1,0.041667,88,2,0.022727,2023-10,2023-10,24,1,0,4,8,0.041667,0.007102,1,2026-08-06T03:30:35+00:00
2024-10,密码技术,网络与安全,政府人工智能专利审查与技术监管岗,1,1,1.0,1,1,1.0,2024-10,2023-10,12,0,1,5,6,1.0,1.0,1,2026-08-06T03:30:35+00:00
2023-10,密码技术,网络与安全,政府信息化建设与管理岗,86,3,0.034884,86,3,0.034884,2023-10,2023-10,0,1,1,3,3,0.034884,0.034884,1,2026-08-06T03:30:35+00:00
2024-10,密码技术,网络与安全,政府信息化建设与管理岗,56,1,0.017857,142,4,0.028169,2023-10,2023-10,12,1,0,5,6,-0.017027,-0.006715,1,2026-08-06T03:30:35+00:00
2025-10,密码技术,网络与安全,政府信息化建设与管理岗,73,0,0.0,215,4,0.018605,2023-10,2023-10,24,1,0,4,7,-0.017857,-0.009564,1,2026-08-06T03:30:35+00:00
2023-10,密码技术,网络与安全,政府数字监管与科技执法岗,34,1,0.029412,34,1,0.029412,2023-10,2023-10,0,1,1,3,3,0.029412,0.029412,1,2026-08-06T03:30:35+00:00
2024-10,密码技术,网络与安全,政府数字监管与科技执法岗,36,0,0.0,70,1,0.014286,2023-10,2023-10,12,1,0,5,6,-0.029412,-0.015126,1,2026-08-06T03:30:35+00:00
2025-10,密码技术,网络与安全,政府数字监管与科技执法岗,39,0,0.0,109,1,0.009174,2023-10,2023-10,24,1,0,4,7,0.0,-0.005112,1,2026-08-06T03:30:35+00:00
2023-10,密码技术,网络与安全,政府数据治理与统计分析岗,631,1,0.001585,631,1,0.001585,2023-10,2023-10,0,1,1,3,3,0.001585,0.001585,1,2026-08-06T03:30:35+00:00
2024-10,密码技术,网络与安全,政府数据治理与统计分析岗,638,12,0.018809,1269,13,0.010244,2023-10,2023-10,12,1,0,5,6,0.017224,0.008659,1,2026-08-06T03:30:35+00:00
2025-10,密码技术,网络与安全,政府数据治理与统计分析岗,408,9,0.022059,1677,22,0.013119,2023-10,2023-10,24,1,0,4,7,0.00325,0.002875,1,2026-08-06T03:30:35+00:00
2024-10,密码技术,网络与安全,政府网络与数据安全岗,44,2,0.045455,82,2,0.02439,2024-10,2023-10,12,0,1,5,6,0.045455,0.02439,1,2026-08-06T03:30:35+00:00
2025-10,密码技术,网络与安全,政府网络与数据安全岗,26,4,0.153846,108,6,0.055556,2024-10,2023-10,24,0,0,4,7,0.108391,0.031166,1,2026-08-06T03:30:35+00:00
2025-10,密码技术,网络与安全,政府警务信息技术保障岗,24,1,0.041667,88,1,0.011364,2025-10,2023-10,24,0,1,4,7,0.041667,0.011364,1,2026-08-06T03:30:35+00:00
2024-10,密码技术,网络与安全,政府通用计算机技术岗,38,1,0.026316,75,1,0.013333,2024-10,2023-10,12,0,1,5,6,0.026316,0.013333,1,2026-08-06T03:30:35+00:00
2025-10,密码技术,网络与安全,政府通用计算机技术岗,35,1,0.028571,110,2,0.018182,2024-10,2023-10,24,0,0,4,7,0.002255,0.004849,1,2026-08-06T03:30:35+00:00
2024-10,情报技术,政法信息技术,政府数据治理与统计分析岗,638,1,0.001567,1269,1,0.000788,2024-10,2023-10,12,0,1,1,2,0.001567,0.000788,1,2026-08-06T03:30:35+00:00
2025-10,情报技术,政法信息技术,政府数据治理与统计分析岗,408,1,0.002451,1677,2,0.001193,2024-10,2023-10,24,0,0,2,2,0.000884,0.000405,1,2026-08-06T03:30:35+00:00
2023-10,情报技术,政法信息技术,政府电子数据取证与情报技术岗,4,1,0.25,4,1,0.25,2023-10,2023-10,0,1,1,1,1,0.25,0.25,1,2026-08-06T03:30:35+00:00
2024-10,情报技术,政法信息技术,政府电子数据取证与情报技术岗,1,0,0.0,5,1,0.2,2023-10,2023-10,12,1,0,1,2,-0.25,-0.05,1,2026-08-06T03:30:35+00:00
2025-10,情报技术,政法信息技术,政府电子数据取证与情报技术岗,5,2,0.4,10,3,0.3,2023-10,2023-10,24,1,0,2,2,0.4,0.1,1,2026-08-06T03:30:35+00:00
2024-10,数据分析,数据与统计,政府信息系统开发岗,13,1,0.076923,18,1,0.055556,2024-10,2023-10,12,0,1,8,9,0.076923,0.055556,1,2026-08-06T03:30:35+00:00
2025-10,数据分析,数据与统计,政府信息系统开发岗,4,0,0.0,22,1,0.045455,2024-10,2023-10,24,0,0,6,10,-0.076923,-0.010101,1,2026-08-06T03:30:35+00:00
2025-10,数据分析,数据与统计,政府信息系统运维岗,230,2,0.008696,585,2,0.003419,2025-10,2023-10,24,0,1,6,10,0.008696,0.003419,1,2026-08-06T03:30:35+00:00
2023-10,数据分析,数据与统计,政府数字监管与科技执法岗,34,1,0.029412,34,1,0.029412,2023-10,2023-10,0,1,1,5,5,0.029412,0.029412,1,2026-08-06T03:30:35+00:00
2024-10,数据分析,数据与统计,政府数字监管与科技执法岗,36,1,0.027778,70,2,0.028571,2023-10,2023-10,12,1,0,8,9,-0.001634,-0.000841,1,2026-08-06T03:30:35+00:00
2025-10,数据分析,数据与统计,政府数字监管与科技执法岗,39,0,0.0,109,2,0.018349,2023-10,2023-10,24,1,0,6,10,-0.027778,-0.010222,1,2026-08-06T03:30:35+00:00
2023-10,数据分析,数据与统计,政府数据治理与统计分析岗,631,151,0.239303,631,151,0.239303,2023-10,2023-10,0,1,1,5,5,0.239303,0.239303,1,2026-08-06T03:30:35+00:00
2024-10,数据分析,数据与统计,政府数据治理与统计分析岗,638,113,0.177116,1269,264,0.208038,2023-10,2023-10,12,1,0,8,9,-0.062187,-0.031265,1,2026-08-06T03:30:35+00:00
2025-10,数据分析,数据与统计,政府数据治理与统计分析岗,408,54,0.132353,1677,318,0.189624,2023-10,2023-10,24,1,0,6,10,-0.044763,-0.018414,1,2026-08-06T03:30:35+00:00
2024-10,数据分析,数据与统计,政府智能化与自动化技术岗,6,1,0.166667,10,1,0.1,2024-10,2023-10,12,0,1,8,9,0.166667,0.1,1,2026-08-06T03:30:35+00:00
2025-10,数据分析,数据与统计,政府智能化与自动化技术岗,6,0,0.0,16,1,0.0625,2024-10,2023-10,24,0,0,6,10,-0.166667,-0.0375,1,2026-08-06T03:30:35+00:00
2023-10,数据分析,数据与统计,政府电子数据取证与情报技术岗,4,1,0.25,4,1,0.25,2023-10,2023-10,0,1,1,5,5,0.25,0.25,1,2026-08-06T03:30:35+00:00
2024-10,数据分析,数据与统计,政府电子数据取证与情报技术岗,1,1,1.0,5,2,0.4,2023-10,2023-10,12,1,0,8,9,0.75,0.15,1,2026-08-06T03:30:35+00:00
2025-10,数据分析,数据与统计,政府电子数据取证与情报技术岗,5,4,0.8,10,6,0.6,2023-10,2023-10,24,1,0,6,10,-0.2,0.2,1,2026-08-06T03:30:35+00:00
2024-10,数据分析,数据与统计,政府网络与数据安全岗,44,4,0.090909,82,4,0.04878,2024-10,2023-10,12,0,1,8,9,0.090909,0.04878,1,2026-08-06T03:30:35+00:00
2025-10,数据分析,数据与统计,政府网络与数据安全岗,26,1,0.038462,108,5,0.046296,2024-10,2023-10,24,0,0,6,10,-0.052447,-0.002484,1,2026-08-06T03:30:35+00:00
2023-10,数据分析,数据与统计,政府网络与通信运维岗,13,3,0.230769,13,3,0.230769,2023-10,2023-10,0,1,1,5,5,0.230769,0.230769,1,2026-08-06T03:30:35+00:00
2024-10,数据分析,数据与统计,政府网络与通信运维岗,8,0,0.0,21,3,0.142857,2023-10,2023-10,12,1,0,8,9,-0.230769,-0.087912,1,2026-08-06T03:30:35+00:00
2025-10,数据分析,数据与统计,政府网络与通信运维岗,11,0,0.0,32,3,0.09375,2023-10,2023-10,24,1,0,6,10,0.0,-0.049107,1,2026-08-06T03:30:35+00:00
2023-10,数据分析,数据与统计,政府警务信息技术保障岗,40,6,0.15,40,6,0.15,2023-10,2023-10,0,1,1,5,5,0.15,0.15,1,2026-08-06T03:30:35+00:00
2024-10,数据分析,数据与统计,政府警务信息技术保障岗,24,3,0.125,64,9,0.140625,2023-10,2023-10,12,1,0,8,9,-0.025,-0.009375,1,2026-08-06T03:30:35+00:00
2025-10,数据分析,数据与统计,政府警务信息技术保障岗,24,11,0.458333,88,20,0.227273,2023-10,2023-10,24,1,0,6,10,0.333333,0.086648,1,2026-08-06T03:30:35+00:00
2024-10,数据分析,数据与统计,政府通用计算机技术岗,38,1,0.026316,75,1,0.013333,2024-10,2023-10,12,0,1,8,9,0.026316,0.013333,1,2026-08-06T03:30:35+00:00
2025-10,数据分析,数据与统计,政府通用计算机技术岗,35,2,0.057143,110,3,0.027273,2024-10,2023-10,24,0,0,6,10,0.030827,0.01394,1,2026-08-06T03:30:35+00:00
2023-10,数据处理,数据与统计,政府数据治理与统计分析岗,631,416,0.659271,631,416,0.659271,2023-10,2023-10,0,1,1,2,2,0.659271,0.659271,1,2026-08-06T03:30:35+00:00
2024-10,数据处理,数据与统计,政府数据治理与统计分析岗,638,439,0.688088,1269,855,0.673759,2023-10,2023-10,12,1,0,2,2,0.028817,0.014488,1,2026-08-06T03:30:35+00:00
2025-10,数据处理,数据与统计,政府数据治理与统计分析岗,408,252,0.617647,1677,1107,0.660107,2023-10,2023-10,24,1,0,1,2,-0.070441,-0.013652,1,2026-08-06T03:30:35+00:00
2023-10,数据处理,数据与统计,政府通用计算机技术岗,37,1,0.027027,37,1,0.027027,2023-10,2023-10,0,1,1,2,2,0.027027,0.027027,1,2026-08-06T03:30:35+00:00
2024-10,数据处理,数据与统计,政府通用计算机技术岗,38,2,0.052632,75,3,0.04,2023-10,2023-10,12,1,0,2,2,0.025605,0.012973,1,2026-08-06T03:30:35+00:00
2025-10,数据处理,数据与统计,政府通用计算机技术岗,35,0,0.0,110,3,0.027273,2023-10,2023-10,24,1,0,1,2,-0.052632,-0.012727,1,2026-08-06T03:30:35+00:00
2025-10,数据安全,网络与安全,政府数据治理与统计分析岗,408,1,0.002451,1677,1,0.000596,2025-10,2023-10,24,0,1,3,5,0.002451,0.000596,1,2026-08-06T03:30:35+00:00
2023-10,数据安全,网络与安全,政府网络与数据安全岗,38,21,0.552632,38,21,0.552632,2023-10,2023-10,0,1,1,2,2,0.552632,0.552632,1,2026-08-06T03:30:35+00:00
2024-10,数据安全,网络与安全,政府网络与数据安全岗,44,24,0.545455,82,45,0.54878,2023-10,2023-10,12,1,0,2,3,-0.007177,-0.003852,1,2026-08-06T03:30:35+00:00
2025-10,数据安全,网络与安全,政府网络与数据安全岗,26,15,0.576923,108,60,0.555556,2023-10,2023-10,24,1,0,3,5,0.031468,0.006776,1,2026-08-06T03:30:35+00:00
2023-10,数据安全,网络与安全,政府网络与通信运维岗,13,1,0.076923,13,1,0.076923,2023-10,2023-10,0,1,1,2,2,0.076923,0.076923,1,2026-08-06T03:30:35+00:00
2024-10,数据安全,网络与安全,政府网络与通信运维岗,8,0,0.0,21,1,0.047619,2023-10,2023-10,12,1,0,2,3,-0.076923,-0.029304,1,2026-08-06T03:30:35+00:00
2025-10,数据安全,网络与安全,政府网络与通信运维岗,11,0,0.0,32,1,0.03125,2023-10,2023-10,24,1,0,3,5,0.0,-0.016369,1,2026-08-06T03:30:35+00:00
2025-10,数据安全,网络与安全,政府警务信息技术保障岗,24,2,0.083333,88,2,0.022727,2025-10,2023-10,24,0,1,3,5,0.083333,0.022727,1,2026-08-06T03:30:35+00:00
2024-10,数据安全,网络与安全,政府通用计算机技术岗,38,1,0.026316,75,1,0.013333,2024-10,2023-10,12,0,1,2,3,0.026316,0.013333,1,2026-08-06T03:30:35+00:00
2025-10,数据安全,网络与安全,政府通用计算机技术岗,35,0,0.0,110,1,0.009091,2024-10,2023-10,24,0,0,3,5,-0.026316,-0.004242,1,2026-08-06T03:30:35+00:00
2023-10,数据治理,数据与统计,政府数据治理与统计分析岗,631,2,0.00317,631,2,0.00317,2023-10,2023-10,0,1,1,1,1,0.00317,0.00317,1,2026-08-06T03:30:35+00:00
2024-10,数据治理,数据与统计,政府数据治理与统计分析岗,638,2,0.003135,1269,4,0.003152,2023-10,2023-10,12,1,0,1,1,-3.5e-05,-1.8e-05,1,2026-08-06T03:30:35+00:00
2025-10,数据治理,数据与统计,政府数据治理与统计分析岗,408,0,0.0,1677,4,0.002385,2023-10,2023-10,24,1,0,0,0,-0.003135,-0.000767,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府人工智能专利审查与技术监管岗,1,1,1.0,1,1,1.0,2024-10,2023-10,12,0,1,12,12,1.0,1.0,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府信息化审计岗,1,1,1.0,2,1,0.5,2025-10,2023-10,24,0,1,12,14,1.0,0.5,1,2026-08-06T03:30:35+00:00
2023-10,数据科学与大数据技术,数据与统计,政府信息化建设与管理岗,86,13,0.151163,86,13,0.151163,2023-10,2023-10,0,1,1,9,9,0.151163,0.151163,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府信息化建设与管理岗,56,4,0.071429,142,17,0.119718,2023-10,2023-10,12,1,0,12,12,-0.079734,-0.031445,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府信息化建设与管理岗,73,10,0.136986,215,27,0.125581,2023-10,2023-10,24,1,0,12,14,0.065557,0.005863,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府信息系统开发岗,4,1,0.25,22,1,0.045455,2025-10,2023-10,24,0,1,12,14,0.25,0.045455,1,2026-08-06T03:30:35+00:00
2023-10,数据科学与大数据技术,数据与统计,政府信息系统运维岗,109,2,0.018349,109,2,0.018349,2023-10,2023-10,0,1,1,9,9,0.018349,0.018349,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府信息系统运维岗,246,41,0.166667,355,43,0.121127,2023-10,2023-10,12,1,0,12,12,0.148318,0.102778,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府信息系统运维岗,230,87,0.378261,585,130,0.222222,2023-10,2023-10,24,1,0,12,14,0.211594,0.101095,1,2026-08-06T03:30:35+00:00
2023-10,数据科学与大数据技术,数据与统计,政府数字监管与科技执法岗,34,12,0.352941,34,12,0.352941,2023-10,2023-10,0,1,1,9,9,0.352941,0.352941,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府数字监管与科技执法岗,36,17,0.472222,70,29,0.414286,2023-10,2023-10,12,1,0,12,12,0.119281,0.061345,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府数字监管与科技执法岗,39,26,0.666667,109,55,0.504587,2023-10,2023-10,24,1,0,12,14,0.194445,0.090301,1,2026-08-06T03:30:35+00:00
2023-10,数据科学与大数据技术,数据与统计,政府数据治理与统计分析岗,631,73,0.115689,631,73,0.115689,2023-10,2023-10,0,1,1,9,9,0.115689,0.115689,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府数据治理与统计分析岗,638,168,0.263323,1269,241,0.189913,2023-10,2023-10,12,1,0,12,12,0.147634,0.074224,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府数据治理与统计分析岗,408,107,0.262255,1677,348,0.207513,2023-10,2023-10,24,1,0,12,14,-0.001068,0.0176,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府智能化与自动化技术岗,6,3,0.5,10,3,0.3,2024-10,2023-10,12,0,1,12,12,0.5,0.3,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府智能化与自动化技术岗,6,2,0.333333,16,5,0.3125,2024-10,2023-10,24,0,0,12,14,-0.166667,0.0125,1,2026-08-06T03:30:35+00:00
2023-10,数据科学与大数据技术,数据与统计,政府电子数据取证与情报技术岗,4,1,0.25,4,1,0.25,2023-10,2023-10,0,1,1,9,9,0.25,0.25,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府电子数据取证与情报技术岗,1,1,1.0,5,2,0.4,2023-10,2023-10,12,1,0,12,12,0.75,0.15,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府电子数据取证与情报技术岗,5,3,0.6,10,5,0.5,2023-10,2023-10,24,1,0,12,14,-0.4,0.1,1,2026-08-06T03:30:35+00:00
2023-10,数据科学与大数据技术,数据与统计,政府网络与数据安全岗,38,2,0.052632,38,2,0.052632,2023-10,2023-10,0,1,1,9,9,0.052632,0.052632,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府网络与数据安全岗,44,3,0.068182,82,5,0.060976,2023-10,2023-10,12,1,0,12,12,0.01555,0.008344,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府网络与数据安全岗,26,2,0.076923,108,7,0.064815,2023-10,2023-10,24,1,0,12,14,0.008741,0.003839,1,2026-08-06T03:30:35+00:00
2023-10,数据科学与大数据技术,数据与统计,政府网络与通信运维岗,13,1,0.076923,13,1,0.076923,2023-10,2023-10,0,1,1,9,9,0.076923,0.076923,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府网络与通信运维岗,8,1,0.125,21,2,0.095238,2023-10,2023-10,12,1,0,12,12,0.048077,0.018315,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府网络与通信运维岗,11,2,0.181818,32,4,0.125,2023-10,2023-10,24,1,0,12,14,0.056818,0.029762,1,2026-08-06T03:30:35+00:00
2023-10,数据科学与大数据技术,数据与统计,政府警务信息技术保障岗,40,5,0.125,40,5,0.125,2023-10,2023-10,0,1,1,9,9,0.125,0.125,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府警务信息技术保障岗,24,4,0.166667,64,9,0.140625,2023-10,2023-10,12,1,0,12,12,0.041667,0.015625,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府警务信息技术保障岗,24,5,0.208333,88,14,0.159091,2023-10,2023-10,24,1,0,12,14,0.041666,0.018466,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府通信电子技术岗,11,3,0.272727,18,3,0.166667,2024-10,2023-10,12,0,1,12,12,0.272727,0.166667,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府通信电子技术岗,2,0,0.0,20,3,0.15,2024-10,2023-10,24,0,0,12,14,-0.272727,-0.016667,1,2026-08-06T03:30:35+00:00
2023-10,数据科学与大数据技术,数据与统计,政府通用计算机技术岗,37,12,0.324324,37,12,0.324324,2023-10,2023-10,0,1,1,9,9,0.324324,0.324324,1,2026-08-06T03:30:35+00:00
2024-10,数据科学与大数据技术,数据与统计,政府通用计算机技术岗,38,13,0.342105,75,25,0.333333,2023-10,2023-10,12,1,0,12,12,0.017781,0.009009,1,2026-08-06T03:30:35+00:00
2025-10,数据科学与大数据技术,数据与统计,政府通用计算机技术岗,35,9,0.257143,110,34,0.309091,2023-10,2023-10,24,1,0,12,14,-0.084962,-0.024242,1,2026-08-06T03:30:35+00:00
2023-10,数据管理,数据与统计,政府信息化建设与管理岗,86,3,0.034884,86,3,0.034884,2023-10,2023-10,0,1,1,4,4,0.034884,0.034884,1,2026-08-06T03:30:35+00:00
2024-10,数据管理,数据与统计,政府信息化建设与管理岗,56,0,0.0,142,3,0.021127,2023-10,2023-10,12,1,0,6,8,-0.034884,-0.013757,1,2026-08-06T03:30:35+00:00
2025-10,数据管理,数据与统计,政府信息化建设与管理岗,73,0,0.0,215,3,0.013953,2023-10,2023-10,24,1,0,5,9,0.0,-0.007174,1,2026-08-06T03:30:35+00:00
2024-10,数据管理,数据与统计,政府信息系统开发岗,13,1,0.076923,18,1,0.055556,2024-10,2023-10,12,0,1,6,8,0.076923,0.055556,1,2026-08-06T03:30:35+00:00
2025-10,数据管理,数据与统计,政府信息系统开发岗,4,0,0.0,22,1,0.045455,2024-10,2023-10,24,0,0,5,9,-0.076923,-0.010101,1,2026-08-06T03:30:35+00:00
2025-10,数据管理,数据与统计,政府信息系统运维岗,230,27,0.117391,585,27,0.046154,2025-10,2023-10,24,0,1,5,9,0.117391,0.046154,1,2026-08-06T03:30:35+00:00
2023-10,数据管理,数据与统计,政府数字监管与科技执法岗,34,5,0.147059,34,5,0.147059,2023-10,2023-10,0,1,1,4,4,0.147059,0.147059,1,2026-08-06T03:30:35+00:00
2024-10,数据管理,数据与统计,政府数字监管与科技执法岗,36,1,0.027778,70,6,0.085714,2023-10,2023-10,12,1,0,6,8,-0.119281,-0.061345,1,2026-08-06T03:30:35+00:00
2025-10,数据管理,数据与统计,政府数字监管与科技执法岗,39,1,0.025641,109,7,0.06422,2023-10,2023-10,24,1,0,5,9,-0.002137,-0.021494,1,2026-08-06T03:30:35+00:00
2023-10,数据管理,数据与统计,政府数据治理与统计分析岗,631,44,0.069731,631,44,0.069731,2023-10,2023-10,0,1,1,4,4,0.069731,0.069731,1,2026-08-06T03:30:35+00:00
2024-10,数据管理,数据与统计,政府数据治理与统计分析岗,638,50,0.07837,1269,94,0.074074,2023-10,2023-10,12,1,0,6,8,0.008639,0.004343,1,2026-08-06T03:30:35+00:00
2025-10,数据管理,数据与统计,政府数据治理与统计分析岗,408,31,0.07598,1677,125,0.074538,2023-10,2023-10,24,1,0,5,9,-0.00239,0.000464,1,2026-08-06T03:30:35+00:00
2024-10,数据管理,数据与统计,政府智能化与自动化技术岗,6,1,0.166667,10,1,0.1,2024-10,2023-10,12,0,1,6,8,0.166667,0.1,1,2026-08-06T03:30:35+00:00
2025-10,数据管理,数据与统计,政府智能化与自动化技术岗,6,0,0.0,16,1,0.0625,2024-10,2023-10,24,0,0,5,9,-0.166667,-0.0375,1,2026-08-06T03:30:35+00:00
2024-10,数据管理,数据与统计,政府网络与通信运维岗,8,2,0.25,21,2,0.095238,2024-10,2023-10,12,0,1,6,8,0.25,0.095238,1,2026-08-06T03:30:35+00:00
2025-10,数据管理,数据与统计,政府网络与通信运维岗,11,0,0.0,32,2,0.0625,2024-10,2023-10,24,0,0,5,9,-0.25,-0.032738,1,2026-08-06T03:30:35+00:00
2023-10,数据管理,数据与统计,政府警务信息技术保障岗,40,1,0.025,40,1,0.025,2023-10,2023-10,0,1,1,4,4,0.025,0.025,1,2026-08-06T03:30:35+00:00
2024-10,数据管理,数据与统计,政府警务信息技术保障岗,24,0,0.0,64,1,0.015625,2023-10,2023-10,12,1,0,6,8,-0.025,-0.009375,1,2026-08-06T03:30:35+00:00
2025-10,数据管理,数据与统计,政府警务信息技术保障岗,24,1,0.041667,88,2,0.022727,2023-10,2023-10,24,1,0,5,9,0.041667,0.007102,1,2026-08-06T03:30:35+00:00
2024-10,数据管理,数据与统计,政府通用计算机技术岗,38,1,0.026316,75,1,0.013333,2024-10,2023-10,12,0,1,6,8,0.026316,0.013333,1,2026-08-06T03:30:35+00:00
2025-10,数据管理,数据与统计,政府通用计算机技术岗,35,1,0.028571,110,2,0.018182,2024-10,2023-10,24,0,0,5,9,0.002255,0.004849,1,2026-08-06T03:30:35+00:00
2023-10,数据计算及应用,数据与统计,政府信息化建设与管理岗,86,2,0.023256,86,2,0.023256,2023-10,2023-10,0,1,1,4,4,0.023256,0.023256,1,2026-08-06T03:30:35+00:00
2024-10,数据计算及应用,数据与统计,政府信息化建设与管理岗,56,0,0.0,142,2,0.014085,2023-10,2023-10,12,1,0,3,4,-0.023256,-0.009171,1,2026-08-06T03:30:35+00:00
2025-10,数据计算及应用,数据与统计,政府信息化建设与管理岗,73,0,0.0,215,2,0.009302,2023-10,2023-10,24,1,0,4,5,0.0,-0.004783,1,2026-08-06T03:30:35+00:00
2023-10,数据计算及应用,数据与统计,政府数字监管与科技执法岗,34,3,0.088235,34,3,0.088235,2023-10,2023-10,0,1,1,4,4,0.088235,0.088235,1,2026-08-06T03:30:35+00:00
2024-10,数据计算及应用,数据与统计,政府数字监管与科技执法岗,36,1,0.027778,70,4,0.057143,2023-10,2023-10,12,1,0,3,4,-0.060457,-0.031092,1,2026-08-06T03:30:35+00:00
2025-10,数据计算及应用,数据与统计,政府数字监管与科技执法岗,39,3,0.076923,109,7,0.06422,2023-10,2023-10,24,1,0,4,5,0.049145,0.007077,1,2026-08-06T03:30:35+00:00
2023-10,数据计算及应用,数据与统计,政府数据治理与统计分析岗,631,74,0.117274,631,74,0.117274,2023-10,2023-10,0,1,1,4,4,0.117274,0.117274,1,2026-08-06T03:30:35+00:00
2024-10,数据计算及应用,数据与统计,政府数据治理与统计分析岗,638,71,0.111285,1269,145,0.114263,2023-10,2023-10,12,1,0,3,4,-0.005989,-0.003011,1,2026-08-06T03:30:35+00:00
2025-10,数据计算及应用,数据与统计,政府数据治理与统计分析岗,408,32,0.078431,1677,177,0.105546,2023-10,2023-10,24,1,0,4,5,-0.032854,-0.008717,1,2026-08-06T03:30:35+00:00
2025-10,数据计算及应用,数据与统计,政府电子数据取证与情报技术岗,5,2,0.4,10,2,0.2,2025-10,2023-10,24,0,1,4,5,0.4,0.2,1,2026-08-06T03:30:35+00:00
2023-10,数据计算及应用,数据与统计,政府通用计算机技术岗,37,3,0.081081,37,3,0.081081,2023-10,2023-10,0,1,1,4,4,0.081081,0.081081,1,2026-08-06T03:30:35+00:00
2024-10,数据计算及应用,数据与统计,政府通用计算机技术岗,38,2,0.052632,75,5,0.066667,2023-10,2023-10,12,1,0,3,4,-0.028449,-0.014414,1,2026-08-06T03:30:35+00:00
2025-10,数据计算及应用,数据与统计,政府通用计算机技术岗,35,1,0.028571,110,6,0.054545,2023-10,2023-10,24,1,0,4,5,-0.024061,-0.012122,1,2026-08-06T03:30:35+00:00
2024-10,物联网工程,智能化技术,政府人工智能专利审查与技术监管岗,1,1,1.0,1,1,1.0,2024-10,2023-10,12,0,1,8,10,1.0,1.0,1,2026-08-06T03:30:35+00:00
