month,standard_job,skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency
2024-10,政府智能化与自动化技术岗,数据科学与大数据技术,6,3,0.5,10,3,0.3
2025-10,政府智能化与自动化技术岗,数据科学与大数据技术,6,2,0.333333,16,5,0.3125
2024-10,政府智能化与自动化技术岗,数据管理,6,1,0.166667,10,1,0.1
2025-10,政府智能化与自动化技术岗,数据管理,6,0,0.0,16,1,0.0625
2024-10,政府智能化与自动化技术岗,物联网工程,6,1,0.166667,10,1,0.1
2025-10,政府智能化与自动化技术岗,物联网工程,6,1,0.166667,16,2,0.125
2024-10,政府智能化与自动化技术岗,电子信息,6,3,0.5,10,3,0.3
2025-10,政府智能化与自动化技术岗,电子信息,6,2,0.333333,16,5,0.3125
2024-10,政府智能化与自动化技术岗,电子信息工程,6,1,0.166667,10,1,0.1
2025-10,政府智能化与自动化技术岗,电子信息工程,6,1,0.166667,16,2,0.125
2024-10,政府智能化与自动化技术岗,网络工程,6,1,0.166667,10,1,0.1
2025-10,政府智能化与自动化技术岗,网络工程,6,0,0.0,16,1,0.0625
2025-10,政府智能化与自动化技术岗,网络空间安全,6,1,0.166667,16,1,0.0625
2023-10,政府智能化与自动化技术岗,自动化,4,3,0.75,4,3,0.75
2024-10,政府智能化与自动化技术岗,自动化,6,1,0.166667,10,4,0.4
2025-10,政府智能化与自动化技术岗,自动化,6,2,0.333333,16,6,0.375
2023-10,政府智能化与自动化技术岗,计算机科学与技术,4,4,1.0,4,4,1.0
2024-10,政府智能化与自动化技术岗,计算机科学与技术,6,5,0.833333,10,9,0.9
2025-10,政府智能化与自动化技术岗,计算机科学与技术,6,4,0.666667,16,13,0.8125
2023-10,政府智能化与自动化技术岗,软件工程,4,1,0.25,4,1,0.25
2024-10,政府智能化与自动化技术岗,软件工程,6,4,0.666667,10,5,0.5
2025-10,政府智能化与自动化技术岗,软件工程,6,2,0.333333,16,7,0.4375
2023-10,政府智能化与自动化技术岗,通信工程,4,1,0.25,4,1,0.25
2024-10,政府智能化与自动化技术岗,通信工程,6,2,0.333333,10,3,0.3
2025-10,政府智能化与自动化技术岗,通信工程,6,1,0.166667,16,4,0.25
2025-10,政府电子数据取证与情报技术岗,信息安全,5,2,0.4,10,2,0.2
2023-10,政府电子数据取证与情报技术岗,情报技术,4,1,0.25,4,1,0.25
2024-10,政府电子数据取证与情报技术岗,情报技术,1,0,0.0,5,1,0.2
2025-10,政府电子数据取证与情报技术岗,情报技术,5,2,0.4,10,3,0.3
2023-10,政府电子数据取证与情报技术岗,数据分析,4,1,0.25,4,1,0.25
2024-10,政府电子数据取证与情报技术岗,数据分析,1,1,1.0,5,2,0.4
2025-10,政府电子数据取证与情报技术岗,数据分析,5,4,0.8,10,6,0.6
2023-10,政府电子数据取证与情报技术岗,数据科学与大数据技术,4,1,0.25,4,1,0.25
2024-10,政府电子数据取证与情报技术岗,数据科学与大数据技术,1,1,1.0,5,2,0.4
2025-10,政府电子数据取证与情报技术岗,数据科学与大数据技术,5,3,0.6,10,5,0.5
2025-10,政府电子数据取证与情报技术岗,数据计算及应用,5,2,0.4,10,2,0.2
2023-10,政府电子数据取证与情报技术岗,电子信息,4,2,0.5,4,2,0.5
2024-10,政府电子数据取证与情报技术岗,电子信息,1,1,1.0,5,3,0.6
2025-10,政府电子数据取证与情报技术岗,电子信息,5,3,0.6,10,6,0.6
2024-10,政府电子数据取证与情报技术岗,系统运维,1,1,1.0,5,1,0.2
2025-10,政府电子数据取证与情报技术岗,系统运维,5,0,0.0,10,1,0.1
2023-10,政府电子数据取证与情报技术岗,统计学,4,1,0.25,4,1,0.25
2024-10,政府电子数据取证与情报技术岗,统计学,1,0,0.0,5,1,0.2
2025-10,政府电子数据取证与情报技术岗,统计学,5,0,0.0,10,1,0.1
2024-10,政府电子数据取证与情报技术岗,网络工程,1,1,1.0,5,1,0.2
2025-10,政府电子数据取证与情报技术岗,网络工程,5,2,0.4,10,3,0.3
2023-10,政府电子数据取证与情报技术岗,网络空间安全,4,3,0.75,4,3,0.75
2024-10,政府电子数据取证与情报技术岗,网络空间安全,1,0,0.0,5,3,0.6
2025-10,政府电子数据取证与情报技术岗,网络空间安全,5,1,0.2,10,4,0.4
2023-10,政府电子数据取证与情报技术岗,自动化,4,1,0.25,4,1,0.25
2024-10,政府电子数据取证与情报技术岗,自动化,1,0,0.0,5,1,0.2
2025-10,政府电子数据取证与情报技术岗,自动化,5,0,0.0,10,1,0.1
2023-10,政府电子数据取证与情报技术岗,计算机科学与技术,4,3,0.75,4,3,0.75
2024-10,政府电子数据取证与情报技术岗,计算机科学与技术,1,1,1.0,5,4,0.8
2025-10,政府电子数据取证与情报技术岗,计算机科学与技术,5,5,1.0,10,9,0.9
2023-10,政府电子数据取证与情报技术岗,软件工程,4,2,0.5,4,2,0.5
2024-10,政府电子数据取证与情报技术岗,软件工程,1,1,1.0,5,3,0.6
2025-10,政府电子数据取证与情报技术岗,软件工程,5,4,0.8,10,7,0.7
2023-10,政府电子数据取证与情报技术岗,通信工程,4,3,0.75,4,3,0.75
2024-10,政府电子数据取证与情报技术岗,通信工程,1,0,0.0,5,3,0.6
2025-10,政府电子数据取证与情报技术岗,通信工程,5,2,0.4,10,5,0.5
2023-10,政府网络与数据安全岗,人工智能,38,2,0.052632,38,2,0.052632
2024-10,政府网络与数据安全岗,人工智能,44,6,0.136364,82,8,0.097561
2025-10,政府网络与数据安全岗,人工智能,26,2,0.076923,108,10,0.092593
2023-10,政府网络与数据安全岗,信息化建设,38,1,0.026316,38,1,0.026316
2024-10,政府网络与数据安全岗,信息化建设,44,1,0.022727,82,2,0.02439
2025-10,政府网络与数据安全岗,信息化建设,26,0,0.0,108,2,0.018519
2023-10,政府网络与数据安全岗,信息安全,38,35,0.921053,38,35,0.921053
2024-10,政府网络与数据安全岗,信息安全,44,36,0.818182,82,71,0.865854
2025-10,政府网络与数据安全岗,信息安全,26,17,0.653846,108,88,0.814815
2023-10,政府网络与数据安全岗,信息系统,38,4,0.105263,38,4,0.105263
2024-10,政府网络与数据安全岗,信息系统,44,2,0.045455,82,6,0.073171
2025-10,政府网络与数据安全岗,信息系统,26,5,0.192308,108,11,0.101852
2024-10,政府网络与数据安全岗,密码技术,44,2,0.045455,82,2,0.02439
2025-10,政府网络与数据安全岗,密码技术,26,4,0.153846,108,6,0.055556
2024-10,政府网络与数据安全岗,数据分析,44,4,0.090909,82,4,0.04878
2025-10,政府网络与数据安全岗,数据分析,26,1,0.038462,108,5,0.046296
2023-10,政府网络与数据安全岗,数据安全,38,21,0.552632,38,21,0.552632
2024-10,政府网络与数据安全岗,数据安全,44,24,0.545455,82,45,0.54878
2025-10,政府网络与数据安全岗,数据安全,26,15,0.576923,108,60,0.555556
2023-10,政府网络与数据安全岗,数据科学与大数据技术,38,2,0.052632,38,2,0.052632
2024-10,政府网络与数据安全岗,数据科学与大数据技术,44,3,0.068182,82,5,0.060976
2025-10,政府网络与数据安全岗,数据科学与大数据技术,26,2,0.076923,108,7,0.064815
2023-10,政府网络与数据安全岗,物联网工程,38,2,0.052632,38,2,0.052632
2024-10,政府网络与数据安全岗,物联网工程,44,1,0.022727,82,3,0.036585
2025-10,政府网络与数据安全岗,物联网工程,26,0,0.0,108,3,0.027778
2023-10,政府网络与数据安全岗,电子信息,38,5,0.131579,38,5,0.131579
2024-10,政府网络与数据安全岗,电子信息,44,14,0.318182,82,19,0.231707
2025-10,政府网络与数据安全岗,电子信息,26,9,0.346154,108,28,0.259259
2024-10,政府网络与数据安全岗,电子信息工程,44,1,0.022727,82,1,0.012195
2025-10,政府网络与数据安全岗,电子信息工程,26,0,0.0,108,1,0.009259
2023-10,政府网络与数据安全岗,系统运维,38,1,0.026316,38,1,0.026316
2024-10,政府网络与数据安全岗,系统运维,44,2,0.045455,82,3,0.036585
2025-10,政府网络与数据安全岗,系统运维,26,0,0.0,108,3,0.027778
2023-10,政府网络与数据安全岗,网络工程,38,7,0.184211,38,7,0.184211
2024-10,政府网络与数据安全岗,网络工程,44,9,0.204545,82,16,0.195122
2025-10,政府网络与数据安全岗,网络工程,26,2,0.076923,108,18,0.166667
2023-10,政府网络与数据安全岗,网络空间安全,38,17,0.447368,38,17,0.447368
2024-10,政府网络与数据安全岗,网络空间安全,44,20,0.454545,82,37,0.45122
2025-10,政府网络与数据安全岗,网络空间安全,26,10,0.384615,108,47,0.435185
2023-10,政府网络与数据安全岗,网络运维,38,1,0.026316,38,1,0.026316
2024-10,政府网络与数据安全岗,网络运维,44,1,0.022727,82,2,0.02439
2025-10,政府网络与数据安全岗,网络运维,26,0,0.0,108,2,0.018519
2023-10,政府网络与数据安全岗,自动化,38,2,0.052632,38,2,0.052632
2024-10,政府网络与数据安全岗,自动化,44,2,0.045455,82,4,0.04878
2025-10,政府网络与数据安全岗,自动化,26,0,0.0,108,4,0.037037
2023-10,政府网络与数据安全岗,计算机科学与技术,38,26,0.684211,38,26,0.684211
2024-10,政府网络与数据安全岗,计算机科学与技术,44,27,0.613636,82,53,0.646341
2025-10,政府网络与数据安全岗,计算机科学与技术,26,17,0.653846,108,70,0.648148
2023-10,政府网络与数据安全岗,软件工程,38,15,0.394737,38,15,0.394737
2024-10,政府网络与数据安全岗,软件工程,44,19,0.431818,82,34,0.414634
2025-10,政府网络与数据安全岗,软件工程,26,6,0.230769,108,40,0.37037
2023-10,政府网络与数据安全岗,通信工程,38,7,0.184211,38,7,0.184211
2024-10,政府网络与数据安全岗,通信工程,44,15,0.340909,82,22,0.268293
2025-10,政府网络与数据安全岗,通信工程,26,7,0.269231,108,29,0.268519
2025-10,政府网络与数据安全岗,遥感技术,26,1,0.038462,108,1,0.009259
2025-10,政府网络与通信运维岗,人工智能,11,5,0.454545,32,5,0.15625
2023-10,政府网络与通信运维岗,信息安全,13,3,0.230769,13,3,0.230769
2024-10,政府网络与通信运维岗,信息安全,8,0,0.0,21,3,0.142857
2025-10,政府网络与通信运维岗,信息安全,11,1,0.090909,32,4,0.125
2024-10,政府网络与通信运维岗,信息管理与信息系统,8,2,0.25,21,2,0.095238
2025-10,政府网络与通信运维岗,信息管理与信息系统,11,0,0.0,32,2,0.0625
2023-10,政府网络与通信运维岗,信息系统,13,3,0.230769,13,3,0.230769
2024-10,政府网络与通信运维岗,信息系统,8,2,0.25,21,5,0.238095
2025-10,政府网络与通信运维岗,信息系统,11,0,0.0,32,5,0.15625
2024-10,政府网络与通信运维岗,大数据管理与应用,8,2,0.25,21,2,0.095238
2025-10,政府网络与通信运维岗,大数据管理与应用,11,0,0.0,32,2,0.0625
2023-10,政府网络与通信运维岗,数据分析,13,3,0.230769,13,3,0.230769
2024-10,政府网络与通信运维岗,数据分析,8,0,0.0,21,3,0.142857
2025-10,政府网络与通信运维岗,数据分析,11,0,0.0,32,3,0.09375
2023-10,政府网络与通信运维岗,数据安全,13,1,0.076923,13,1,0.076923
2024-10,政府网络与通信运维岗,数据安全,8,0,0.0,21,1,0.047619
2025-10,政府网络与通信运维岗,数据安全,11,0,0.0,32,1,0.03125
2023-10,政府网络与通信运维岗,数据科学与大数据技术,13,1,0.076923,13,1,0.076923
2024-10,政府网络与通信运维岗,数据科学与大数据技术,8,1,0.125,21,2,0.095238
2025-10,政府网络与通信运维岗,数据科学与大数据技术,11,2,0.181818,32,4,0.125
2024-10,政府网络与通信运维岗,数据管理,8,2,0.25,21,2,0.095238
2025-10,政府网络与通信运维岗,数据管理,11,0,0.0,32,2,0.0625
2023-10,政府网络与通信运维岗,电子信息,13,6,0.461538,13,6,0.461538
2024-10,政府网络与通信运维岗,电子信息,8,3,0.375,21,9,0.428571
2025-10,政府网络与通信运维岗,电子信息,11,8,0.727273,32,17,0.53125
2023-10,政府网络与通信运维岗,电子信息工程,13,3,0.230769,13,3,0.230769
2024-10,政府网络与通信运维岗,电子信息工程,8,0,0.0,21,3,0.142857
2025-10,政府网络与通信运维岗,电子信息工程,11,3,0.272727,32,6,0.1875
2023-10,政府网络与通信运维岗,系统运维,13,1,0.076923,13,1,0.076923
2024-10,政府网络与通信运维岗,系统运维,8,1,0.125,21,2,0.095238
2025-10,政府网络与通信运维岗,系统运维,11,0,0.0,32,2,0.0625
2023-10,政府网络与通信运维岗,网络工程,13,2,0.153846,13,2,0.153846
2024-10,政府网络与通信运维岗,网络工程,8,0,0.0,21,2,0.095238
2025-10,政府网络与通信运维岗,网络工程,11,0,0.0,32,2,0.0625
2023-10,政府网络与通信运维岗,网络空间安全,13,5,0.384615,13,5,0.384615
2024-10,政府网络与通信运维岗,网络空间安全,8,4,0.5,21,9,0.428571
2025-10,政府网络与通信运维岗,网络空间安全,11,4,0.363636,32,13,0.40625
2025-10,政府网络与通信运维岗,网络运维,11,1,0.090909,32,1,0.03125
2023-10,政府网络与通信运维岗,计算机科学与技术,13,12,0.923077,13,12,0.923077
2024-10,政府网络与通信运维岗,计算机科学与技术,8,8,1.0,21,20,0.952381
2025-10,政府网络与通信运维岗,计算机科学与技术,11,11,1.0,32,31,0.96875
2023-10,政府网络与通信运维岗,软件工程,13,7,0.538462,13,7,0.538462
2024-10,政府网络与通信运维岗,软件工程,8,5,0.625,21,12,0.571429
2025-10,政府网络与通信运维岗,软件工程,11,6,0.545455,32,18,0.5625
2023-10,政府网络与通信运维岗,通信工程,13,11,0.846154,13,11,0.846154
2024-10,政府网络与通信运维岗,通信工程,8,5,0.625,21,16,0.761905
2025-10,政府网络与通信运维岗,通信工程,11,6,0.545455,32,22,0.6875
2023-10,政府警务信息技术保障岗,人工智能,40,1,0.025,40,1,0.025
2024-10,政府警务信息技术保障岗,人工智能,24,0,0.0,64,1,0.015625
2025-10,政府警务信息技术保障岗,人工智能,24,5,0.208333,88,6,0.068182
2023-10,政府警务信息技术保障岗,信息安全,40,7,0.175,40,7,0.175
2024-10,政府警务信息技术保障岗,信息安全,24,1,0.041667,64,8,0.125
2025-10,政府警务信息技术保障岗,信息安全,24,12,0.5,88,20,0.227273
2023-10,政府警务信息技术保障岗,大数据管理与应用,40,1,0.025,40,1,0.025
2024-10,政府警务信息技术保障岗,大数据管理与应用,24,0,0.0,64,1,0.015625
2025-10,政府警务信息技术保障岗,大数据管理与应用,24,1,0.041667,88,2,0.022727
2025-10,政府警务信息技术保障岗,密码技术,24,1,0.041667,88,1,0.011364
2023-10,政府警务信息技术保障岗,数据分析,40,6,0.15,40,6,0.15
2024-10,政府警务信息技术保障岗,数据分析,24,3,0.125,64,9,0.140625
2025-10,政府警务信息技术保障岗,数据分析,24,11,0.458333,88,20,0.227273
2025-10,政府警务信息技术保障岗,数据安全,24,2,0.083333,88,2,0.022727
2023-10,政府警务信息技术保障岗,数据科学与大数据技术,40,5,0.125,40,5,0.125
2024-10,政府警务信息技术保障岗,数据科学与大数据技术,24,4,0.166667,64,9,0.140625
2025-10,政府警务信息技术保障岗,数据科学与大数据技术,24,5,0.208333,88,14,0.159091
2023-10,政府警务信息技术保障岗,数据管理,40,1,0.025,40,1,0.025
2024-10,政府警务信息技术保障岗,数据管理,24,0,0.0,64,1,0.015625
2025-10,政府警务信息技术保障岗,数据管理,24,1,0.041667,88,2,0.022727
2023-10,政府警务信息技术保障岗,物联网工程,40,1,0.025,40,1,0.025
2024-10,政府警务信息技术保障岗,物联网工程,24,0,0.0,64,1,0.015625
2025-10,政府警务信息技术保障岗,物联网工程,24,0,0.0,88,1,0.011364
2023-10,政府警务信息技术保障岗,电子信息,40,10,0.25,40,10,0.25
2024-10,政府警务信息技术保障岗,电子信息,24,3,0.125,64,13,0.203125
2025-10,政府警务信息技术保障岗,电子信息,24,17,0.708333,88,30,0.340909
2023-10,政府警务信息技术保障岗,电子信息工程,40,1,0.025,40,1,0.025
2024-10,政府警务信息技术保障岗,电子信息工程,24,2,0.083333,64,3,0.046875
2025-10,政府警务信息技术保障岗,电子信息工程,24,0,0.0,88,3,0.034091
2024-10,政府警务信息技术保障岗,系统运维,24,2,0.083333,64,2,0.03125
2025-10,政府警务信息技术保障岗,系统运维,24,0,0.0,88,2,0.022727
2023-10,政府警务信息技术保障岗,统计学,40,1,0.025,40,1,0.025
2024-10,政府警务信息技术保障岗,统计学,24,0,0.0,64,1,0.015625
2025-10,政府警务信息技术保障岗,统计学,24,0,0.0,88,1,0.011364
2023-10,政府警务信息技术保障岗,网络工程,40,5,0.125,40,5,0.125
2024-10,政府警务信息技术保障岗,网络工程,24,0,0.0,64,5,0.078125
2025-10,政府警务信息技术保障岗,网络工程,24,4,0.166667,88,9,0.102273
2023-10,政府警务信息技术保障岗,网络空间安全,40,2,0.05,40,2,0.05
2024-10,政府警务信息技术保障岗,网络空间安全,24,1,0.041667,64,3,0.046875
2025-10,政府警务信息技术保障岗,网络空间安全,24,13,0.541667,88,16,0.181818
2025-10,政府警务信息技术保障岗,网络运维,24,3,0.125,88,3,0.034091
2024-10,政府警务信息技术保障岗,自动化,24,1,0.041667,64,1,0.015625
2025-10,政府警务信息技术保障岗,自动化,24,10,0.416667,88,11,0.125
2023-10,政府警务信息技术保障岗,计算机科学与技术,40,37,0.925,40,37,0.925
2024-10,政府警务信息技术保障岗,计算机科学与技术,24,24,1.0,64,61,0.953125
2025-10,政府警务信息技术保障岗,计算机科学与技术,24,19,0.791667,88,80,0.909091
2023-10,政府警务信息技术保障岗,软件工程,40,17,0.425,40,17,0.425
2024-10,政府警务信息技术保障岗,软件工程,24,3,0.125,64,20,0.3125
2025-10,政府警务信息技术保障岗,软件工程,24,17,0.708333,88,37,0.420455
2023-10,政府警务信息技术保障岗,通信工程,40,12,0.3,40,12,0.3
2024-10,政府警务信息技术保障岗,通信工程,24,4,0.166667,64,16,0.25
2025-10,政府警务信息技术保障岗,通信工程,24,12,0.5,88,28,0.318182
2024-10,政府通信电子技术岗,人工智能,11,1,0.090909,18,1,0.055556
2025-10,政府通信电子技术岗,人工智能,2,1,0.5,20,2,0.1
2024-10,政府通信电子技术岗,信息安全,11,3,0.272727,18,3,0.166667
2025-10,政府通信电子技术岗,信息安全,2,0,0.0,20,3,0.15
2023-10,政府通信电子技术岗,信息系统,7,1,0.142857,7,1,0.142857
2024-10,政府通信电子技术岗,信息系统,11,0,0.0,18,1,0.055556
2025-10,政府通信电子技术岗,信息系统,2,0,0.0,20,1,0.05
2023-10,政府通信电子技术岗,地理信息系统,7,1,0.142857,7,1,0.142857
2024-10,政府通信电子技术岗,地理信息系统,11,0,0.0,18,1,0.055556
2025-10,政府通信电子技术岗,地理信息系统,2,0,0.0,20,1,0.05
2024-10,政府通信电子技术岗,数据科学与大数据技术,11,3,0.272727,18,3,0.166667
2025-10,政府通信电子技术岗,数据科学与大数据技术,2,0,0.0,20,3,0.15
2024-10,政府通信电子技术岗,物联网工程,11,1,0.090909,18,1,0.055556
2025-10,政府通信电子技术岗,物联网工程,2,0,0.0,20,1,0.05
2023-10,政府通信电子技术岗,电子信息,7,5,0.714286,7,5,0.714286
2024-10,政府通信电子技术岗,电子信息,11,7,0.636364,18,12,0.666667
2025-10,政府通信电子技术岗,电子信息,2,1,0.5,20,13,0.65
2024-10,政府通信电子技术岗,电子信息工程,11,4,0.363636,18,4,0.222222
2025-10,政府通信电子技术岗,电子信息工程,2,0,0.0,20,4,0.2
2024-10,政府通信电子技术岗,网络工程,11,2,0.181818,18,2,0.111111
2025-10,政府通信电子技术岗,网络工程,2,0,0.0,20,2,0.1
2023-10,政府通信电子技术岗,网络空间安全,7,2,0.285714,7,2,0.285714
2024-10,政府通信电子技术岗,网络空间安全,11,0,0.0,18,2,0.111111
2025-10,政府通信电子技术岗,网络空间安全,2,2,1.0,20,4,0.2
2023-10,政府通信电子技术岗,自动化,7,1,0.142857,7,1,0.142857
2024-10,政府通信电子技术岗,自动化,11,0,0.0,18,1,0.055556
2025-10,政府通信电子技术岗,自动化,2,0,0.0,20,1,0.05
2023-10,政府通信电子技术岗,计算机科学与技术,7,6,0.857143,7,6,0.857143
2024-10,政府通信电子技术岗,计算机科学与技术,11,10,0.909091,18,16,0.888889
2025-10,政府通信电子技术岗,计算机科学与技术,2,2,1.0,20,18,0.9
2023-10,政府通信电子技术岗,软件工程,7,2,0.285714,7,2,0.285714
2024-10,政府通信电子技术岗,软件工程,11,5,0.454545,18,7,0.388889
2025-10,政府通信电子技术岗,软件工程,2,2,1.0,20,9,0.45
2023-10,政府通信电子技术岗,通信工程,7,3,0.428571,7,3,0.428571
2024-10,政府通信电子技术岗,通信工程,11,7,0.636364,18,10,0.555556
2025-10,政府通信电子技术岗,通信工程,2,2,1.0,20,12,0.6
2023-10,政府通用计算机技术岗,人工智能,37,3,0.081081,37,3,0.081081
2024-10,政府通用计算机技术岗,人工智能,38,4,0.105263,75,7,0.093333
2025-10,政府通用计算机技术岗,人工智能,35,7,0.2,110,14,0.127273
2023-10,政府通用计算机技术岗,信息化建设,37,1,0.027027,37,1,0.027027
2024-10,政府通用计算机技术岗,信息化建设,38,0,0.0,75,1,0.013333
2025-10,政府通用计算机技术岗,信息化建设,35,0,0.0,110,1,0.009091
2023-10,政府通用计算机技术岗,信息安全,37,21,0.567568,37,21,0.567568
2024-10,政府通用计算机技术岗,信息安全,38,8,0.210526,75,29,0.386667
2025-10,政府通用计算机技术岗,信息安全,35,12,0.342857,110,41,0.372727
2023-10,政府通用计算机技术岗,信息管理与信息系统,37,1,0.027027,37,1,0.027027
2024-10,政府通用计算机技术岗,信息管理与信息系统,38,1,0.026316,75,2,0.026667
2025-10,政府通用计算机技术岗,信息管理与信息系统,35,0,0.0,110,2,0.018182
2023-10,政府通用计算机技术岗,信息系统,37,5,0.135135,37,5,0.135135
2024-10,政府通用计算机技术岗,信息系统,38,3,0.078947,75,8,0.106667
2025-10,政府通用计算机技术岗,信息系统,35,1,0.028571,110,9,0.081818
2024-10,政府通用计算机技术岗,密码技术,38,1,0.026316,75,1,0.013333
2025-10,政府通用计算机技术岗,密码技术,35,1,0.028571,110,2,0.018182
2024-10,政府通用计算机技术岗,数据分析,38,1,0.026316,75,1,0.013333
2025-10,政府通用计算机技术岗,数据分析,35,2,0.057143,110,3,0.027273
2023-10,政府通用计算机技术岗,数据处理,37,1,0.027027,37,1,0.027027
2024-10,政府通用计算机技术岗,数据处理,38,2,0.052632,75,3,0.04
2025-10,政府通用计算机技术岗,数据处理,35,0,0.0,110,3,0.027273
2024-10,政府通用计算机技术岗,数据安全,38,1,0.026316,75,1,0.013333
2025-10,政府通用计算机技术岗,数据安全,35,0,0.0,110,1,0.009091
2023-10,政府通用计算机技术岗,数据科学与大数据技术,37,12,0.324324,37,12,0.324324
2024-10,政府通用计算机技术岗,数据科学与大数据技术,38,13,0.342105,75,25,0.333333
2025-10,政府通用计算机技术岗,数据科学与大数据技术,35,9,0.257143,110,34,0.309091
2024-10,政府通用计算机技术岗,数据管理,38,1,0.026316,75,1,0.013333
2025-10,政府通用计算机技术岗,数据管理,35,1,0.028571,110,2,0.018182
2023-10,政府通用计算机技术岗,数据计算及应用,37,3,0.081081,37,3,0.081081
2024-10,政府通用计算机技术岗,数据计算及应用,38,2,0.052632,75,5,0.066667
2025-10,政府通用计算机技术岗,数据计算及应用,35,1,0.028571,110,6,0.054545
2023-10,政府通用计算机技术岗,物联网工程,37,2,0.054054,37,2,0.054054
2024-10,政府通用计算机技术岗,物联网工程,38,0,0.0,75,2,0.026667
2025-10,政府通用计算机技术岗,物联网工程,35,0,0.0,110,2,0.018182
2023-10,政府通用计算机技术岗,电子信息,37,8,0.216216,37,8,0.216216
2024-10,政府通用计算机技术岗,电子信息,38,4,0.105263,75,12,0.16
2025-10,政府通用计算机技术岗,电子信息,35,10,0.285714,110,22,0.2
2023-10,政府通用计算机技术岗,电子信息工程,37,2,0.054054,37,2,0.054054
2024-10,政府通用计算机技术岗,电子信息工程,38,1,0.026316,75,3,0.04
2025-10,政府通用计算机技术岗,电子信息工程,35,0,0.0,110,3,0.027273
2023-10,政府通用计算机技术岗,系统运维,37,1,0.027027,37,1,0.027027
2024-10,政府通用计算机技术岗,系统运维,38,0,0.0,75,1,0.013333
2025-10,政府通用计算机技术岗,系统运维,35,1,0.028571,110,2,0.018182
2023-10,政府通用计算机技术岗,统计学,37,2,0.054054,37,2,0.054054
2024-10,政府通用计算机技术岗,统计学,38,1,0.026316,75,3,0.04
2025-10,政府通用计算机技术岗,统计学,35,5,0.142857,110,8,0.072727
2023-10,政府通用计算机技术岗,网络工程,37,15,0.405405,37,15,0.405405
2024-10,政府通用计算机技术岗,网络工程,38,11,0.289474,75,26,0.346667
2025-10,政府通用计算机技术岗,网络工程,35,13,0.371429,110,39,0.354545
2023-10,政府通用计算机技术岗,网络空间安全,37,5,0.135135,37,5,0.135135
2024-10,政府通用计算机技术岗,网络空间安全,38,8,0.210526,75,13,0.173333
2025-10,政府通用计算机技术岗,网络空间安全,35,11,0.314286,110,24,0.218182
2023-10,政府通用计算机技术岗,网络运维,37,8,0.216216,37,8,0.216216
2024-10,政府通用计算机技术岗,网络运维,38,2,0.052632,75,10,0.133333
2025-10,政府通用计算机技术岗,网络运维,35,0,0.0,110,10,0.090909
2023-10,政府通用计算机技术岗,自动化,37,1,0.027027,37,1,0.027027
2024-10,政府通用计算机技术岗,自动化,38,1,0.026316,75,2,0.026667
2025-10,政府通用计算机技术岗,自动化,35,1,0.028571,110,3,0.027273
2023-10,政府通用计算机技术岗,计算机科学与技术,37,36,0.972973,37,36,0.972973
2024-10,政府通用计算机技术岗,计算机科学与技术,38,31,0.815789,75,67,0.893333
2025-10,政府通用计算机技术岗,计算机科学与技术,35,32,0.914286,110,99,0.9
2023-10,政府通用计算机技术岗,软件工程,37,22,0.594595,37,22,0.594595
2024-10,政府通用计算机技术岗,软件工程,38,11,0.289474,75,33,0.44
2025-10,政府通用计算机技术岗,软件工程,35,20,0.571429,110,53,0.481818
2023-10,政府通用计算机技术岗,通信工程,37,2,0.054054,37,2,0.054054
2024-10,政府通用计算机技术岗,通信工程,38,1,0.026316,75,3,0.04
2025-10,政府通用计算机技术岗,通信工程,35,3,0.085714,110,6,0.054545
