standard_job,standard_category,month,month_index,monthly_jd_count,cumulative_jd_count,demand_trend_type,is_active_month
后端开发工程师,软件研发,2025-11,12,3,18,持续上升,yes
后端开发工程师,软件研发,2025-12,13,2,20,持续上升,yes
后端开发工程师,软件研发,2026-01,14,2,22,持续上升,yes
后端开发工程师,软件研发,2026-02,15,3,25,持续上升,yes
后端开发工程师,软件研发,2026-03,16,3,28,持续上升,yes
后端开发工程师,软件研发,2026-04,17,3,31,持续上升,yes
后端开发工程师,软件研发,2026-05,18,0,31,持续上升,no
后端开发工程师,软件研发,2026-06,19,4,35,持续上升,yes
后端开发工程师,软件研发,2026-07,20,3,38,持续上升,yes
前端开发工程师,软件研发,2024-12,1,1,1,持续上升,yes
前端开发工程师,软件研发,2025-01,2,1,2,持续上升,yes
前端开发工程师,软件研发,2025-02,3,1,3,持续上升,yes
前端开发工程师,软件研发,2025-03,4,2,5,持续上升,yes
前端开发工程师,软件研发,2025-04,5,1,6,持续上升,yes
前端开发工程师,软件研发,2025-05,6,2,8,持续上升,yes
前端开发工程师,软件研发,2025-06,7,2,10,持续上升,yes
前端开发工程师,软件研发,2025-07,8,2,12,持续上升,yes
前端开发工程师,软件研发,2025-08,9,2,14,持续上升,yes
前端开发工程师,软件研发,2025-09,10,3,17,持续上升,yes
前端开发工程师,软件研发,2025-10,11,3,20,持续上升,yes
前端开发工程师,软件研发,2025-11,12,3,23,持续上升,yes
前端开发工程师,软件研发,2025-12,13,4,27,持续上升,yes
前端开发工程师,软件研发,2026-01,14,3,30,持续上升,yes
前端开发工程师,软件研发,2026-02,15,4,34,持续上升,yes
前端开发工程师,软件研发,2026-03,16,4,38,持续上升,yes
前端开发工程师,软件研发,2026-04,17,4,42,持续上升,yes
前端开发工程师,软件研发,2026-05,18,4,46,持续上升,yes
前端开发工程师,软件研发,2026-06,19,5,51,持续上升,yes
前端开发工程师,软件研发,2026-07,20,5,56,持续上升,yes
全栈开发工程师,软件研发,2024-12,1,2,2,间歇出现,yes
全栈开发工程师,软件研发,2025-01,2,3,5,间歇出现,yes
全栈开发工程师,软件研发,2025-02,3,0,5,间歇出现,no
全栈开发工程师,软件研发,2025-03,4,0,5,间歇出现,no
全栈开发工程师,软件研发,2025-04,5,2,7,间歇出现,yes
全栈开发工程师,软件研发,2025-05,6,2,9,间歇出现,yes
全栈开发工程师,软件研发,2025-06,7,3,12,间歇出现,yes
全栈开发工程师,软件研发,2025-07,8,0,12,间歇出现,no
全栈开发工程师,软件研发,2025-08,9,1,13,间歇出现,yes
全栈开发工程师,软件研发,2025-09,10,1,14,间歇出现,yes
全栈开发工程师,软件研发,2025-10,11,2,16,间歇出现,yes
全栈开发工程师,软件研发,2025-11,12,3,19,间歇出现,yes
全栈开发工程师,软件研发,2025-12,13,2,21,间歇出现,yes
全栈开发工程师,软件研发,2026-01,14,0,21,间歇出现,no
全栈开发工程师,软件研发,2026-02,15,3,24,间歇出现,yes
全栈开发工程师,软件研发,2026-03,16,0,24,间歇出现,no
全栈开发工程师,软件研发,2026-04,17,0,24,间歇出现,no
全栈开发工程师,软件研发,2026-05,18,0,24,间歇出现,no
全栈开发工程师,软件研发,2026-06,19,2,26,间歇出现,yes
全栈开发工程师,软件研发,2026-07,20,2,28,间歇出现,yes
Java开发工程师,软件研发,2024-12,1,1,1,先上升后下降,yes
Java开发工程师,软件研发,2025-01,2,2,3,先上升后下降,yes
Java开发工程师,软件研发,2025-02,3,1,4,先上升后下降,yes
Java开发工程师,软件研发,2025-03,4,1,5,先上升后下降,yes
Java开发工程师,软件研发,2025-04,5,1,6,先上升后下降,yes
Java开发工程师,软件研发,2025-05,6,2,8,先上升后下降,yes
Java开发工程师,软件研发,2025-06,7,2,10,先上升后下降,yes
Java开发工程师,软件研发,2025-07,8,2,12,先上升后下降,yes
Java开发工程师,软件研发,2025-08,9,3,15,先上升后下降,yes
Java开发工程师,软件研发,2025-09,10,2,17,先上升后下降,yes
Java开发工程师,软件研发,2025-10,11,2,19,先上升后下降,yes
Java开发工程师,软件研发,2025-11,12,2,21,先上升后下降,yes
Java开发工程师,软件研发,2025-12,13,2,23,先上升后下降,yes
Java开发工程师,软件研发,2026-01,14,2,25,先上升后下降,yes
Java开发工程师,软件研发,2026-02,15,2,27,先上升后下降,yes
Java开发工程师,软件研发,2026-03,16,2,29,先上升后下降,yes
Java开发工程师,软件研发,2026-04,17,2,31,先上升后下降,yes
Java开发工程师,软件研发,2026-05,18,1,32,先上升后下降,yes
Java开发工程师,软件研发,2026-06,19,1,33,先上升后下降,yes
Java开发工程师,软件研发,2026-07,20,1,34,先上升后下降,yes
C++开发工程师,软件研发,2024-12,1,1,1,先上升后下降,yes
C++开发工程师,软件研发,2025-01,2,1,2,先上升后下降,yes
C++开发工程师,软件研发,2025-02,3,1,3,先上升后下降,yes
C++开发工程师,软件研发,2025-03,4,1,4,先上升后下降,yes
C++开发工程师,软件研发,2025-04,5,1,5,先上升后下降,yes
C++开发工程师,软件研发,2025-05,6,2,7,先上升后下降,yes
C++开发工程师,软件研发,2025-06,7,3,10,先上升后下降,yes
C++开发工程师,软件研发,2025-07,8,2,12,先上升后下降,yes
C++开发工程师,软件研发,2025-08,9,2,14,先上升后下降,yes
C++开发工程师,软件研发,2025-09,10,3,17,先上升后下降,yes
C++开发工程师,软件研发,2025-10,11,3,20,先上升后下降,yes
C++开发工程师,软件研发,2025-11,12,3,23,先上升后下降,yes
C++开发工程师,软件研发,2025-12,13,3,26,先上升后下降,yes
C++开发工程师,软件研发,2026-01,14,2,28,先上升后下降,yes
C++开发工程师,软件研发,2026-02,15,2,30,先上升后下降,yes
C++开发工程师,软件研发,2026-03,16,2,32,先上升后下降,yes
C++开发工程师,软件研发,2026-04,17,2,34,先上升后下降,yes
C++开发工程师,软件研发,2026-05,18,2,36,先上升后下降,yes
C++开发工程师,软件研发,2026-06,19,1,37,先上升后下降,yes
C++开发工程师,软件研发,2026-07,20,1,38,先上升后下降,yes
Python开发工程师,软件研发,2024-12,1,2,2,持续下降,yes
Python开发工程师,软件研发,2025-01,2,2,4,持续下降,yes
Python开发工程师,软件研发,2025-02,3,2,6,持续下降,yes
Python开发工程师,软件研发,2025-03,4,2,8,持续下降,yes
Python开发工程师,软件研发,2025-04,5,2,10,持续下降,yes
Python开发工程师,软件研发,2025-05,6,1,11,持续下降,yes
Python开发工程师,软件研发,2025-06,7,2,13,持续下降,yes
Python开发工程师,软件研发,2025-07,8,1,14,持续下降,yes
Python开发工程师,软件研发,2025-08,9,1,15,持续下降,yes
Python开发工程师,软件研发,2025-09,10,1,16,持续下降,yes
Python开发工程师,软件研发,2025-10,11,1,17,持续下降,yes
Python开发工程师,软件研发,2025-11,12,1,18,持续下降,yes
Python开发工程师,软件研发,2025-12,13,1,19,持续下降,yes
Python开发工程师,软件研发,2026-01,14,2,21,持续下降,yes
Python开发工程师,软件研发,2026-02,15,2,23,持续下降,yes
Python开发工程师,软件研发,2026-03,16,2,25,持续下降,yes
Python开发工程师,软件研发,2026-04,17,2,27,持续下降,yes
Python开发工程师,软件研发,2026-05,18,1,28,持续下降,yes
Python开发工程师,软件研发,2026-06,19,1,29,持续下降,yes
Python开发工程师,软件研发,2026-07,20,1,30,持续下降,yes
Go开发工程师,软件研发,2024-12,1,1,1,稳定波动,yes
Go开发工程师,软件研发,2025-01,2,1,2,稳定波动,yes
Go开发工程师,软件研发,2025-02,3,1,3,稳定波动,yes
Go开发工程师,软件研发,2025-03,4,0,3,稳定波动,no
Go开发工程师,软件研发,2025-04,5,1,4,稳定波动,yes
Go开发工程师,软件研发,2025-05,6,2,6,稳定波动,yes
Go开发工程师,软件研发,2025-06,7,2,8,稳定波动,yes
Go开发工程师,软件研发,2025-07,8,1,9,稳定波动,yes
Go开发工程师,软件研发,2025-08,9,0,9,稳定波动,no
Go开发工程师,软件研发,2025-09,10,1,10,稳定波动,yes
Go开发工程师,软件研发,2025-10,11,1,11,稳定波动,yes
Go开发工程师,软件研发,2025-11,12,1,12,稳定波动,yes
Go开发工程师,软件研发,2025-12,13,0,12,稳定波动,no
Go开发工程师,软件研发,2026-01,14,1,13,稳定波动,yes
Go开发工程师,软件研发,2026-02,15,1,14,稳定波动,yes
Go开发工程师,软件研发,2026-03,16,1,15,稳定波动,yes
Go开发工程师,软件研发,2026-04,17,1,16,稳定波动,yes
Go开发工程师,软件研发,2026-05,18,1,17,稳定波动,yes
Go开发工程师,软件研发,2026-06,19,0,17,稳定波动,no
Go开发工程师,软件研发,2026-07,20,1,18,稳定波动,yes
客户端开发工程师,软件研发,2024-12,1,3,3,稳定波动,yes
客户端开发工程师,软件研发,2025-01,2,3,6,稳定波动,yes
客户端开发工程师,软件研发,2025-02,3,4,10,稳定波动,yes
客户端开发工程师,软件研发,2025-03,4,3,13,稳定波动,yes
客户端开发工程师,软件研发,2025-04,5,2,15,稳定波动,yes
客户端开发工程师,软件研发,2025-05,6,3,18,稳定波动,yes
客户端开发工程师,软件研发,2025-06,7,2,20,稳定波动,yes
客户端开发工程师,软件研发,2025-07,8,3,23,稳定波动,yes
客户端开发工程师,软件研发,2025-08,9,3,26,稳定波动,yes
客户端开发工程师,软件研发,2025-09,10,4,30,稳定波动,yes
客户端开发工程师,软件研发,2025-10,11,3,33,稳定波动,yes
客户端开发工程师,软件研发,2025-11,12,2,35,稳定波动,yes
客户端开发工程师,软件研发,2025-12,13,2,37,稳定波动,yes
客户端开发工程师,软件研发,2026-01,14,3,40,稳定波动,yes
客户端开发工程师,软件研发,2026-02,15,4,44,稳定波动,yes
客户端开发工程师,软件研发,2026-03,16,4,48,稳定波动,yes
客户端开发工程师,软件研发,2026-04,17,4,52,稳定波动,yes
客户端开发工程师,软件研发,2026-05,18,0,52,稳定波动,no
客户端开发工程师,软件研发,2026-06,19,2,54,稳定波动,yes
客户端开发工程师,软件研发,2026-07,20,2,56,稳定波动,yes
Android开发工程师,软件研发,2024-12,1,2,2,间歇出现,yes
Android开发工程师,软件研发,2025-01,2,0,2,间歇出现,no
Android开发工程师,软件研发,2025-02,3,2,4,间歇出现,yes
Android开发工程师,软件研发,2025-03,4,0,4,间歇出现,no
Android开发工程师,软件研发,2025-04,5,2,6,间歇出现,yes
Android开发工程师,软件研发,2025-05,6,0,6,间歇出现,no
Android开发工程师,软件研发,2025-06,7,2,8,间歇出现,yes
Android开发工程师,软件研发,2025-07,8,2,10,间歇出现,yes
Android开发工程师,软件研发,2025-08,9,0,10,间歇出现,no
Android开发工程师,软件研发,2025-09,10,2,12,间歇出现,yes
Android开发工程师,软件研发,2025-10,11,0,12,间歇出现,no
Android开发工程师,软件研发,2025-11,12,0,12,间歇出现,no
Android开发工程师,软件研发,2025-12,13,1,13,间歇出现,yes
Android开发工程师,软件研发,2026-01,14,2,15,间歇出现,yes
Android开发工程师,软件研发,2026-02,15,2,17,间歇出现,yes
Android开发工程师,软件研发,2026-03,16,0,17,间歇出现,no
Android开发工程师,软件研发,2026-04,17,0,17,间歇出现,no
Android开发工程师,软件研发,2026-05,18,2,19,间歇出现,yes
Android开发工程师,软件研发,2026-06,19,2,21,间歇出现,yes
Android开发工程师,软件研发,2026-07,20,0,21,间歇出现,no
iOS开发工程师,软件研发,2024-12,1,4,4,持续下降,yes
iOS开发工程师,软件研发,2025-01,2,3,7,持续下降,yes
iOS开发工程师,软件研发,2025-02,3,4,11,持续下降,yes
iOS开发工程师,软件研发,2025-03,4,3,14,持续下降,yes
iOS开发工程师,软件研发,2025-04,5,3,17,持续下降,yes
iOS开发工程师,软件研发,2025-05,6,3,20,持续下降,yes
iOS开发工程师,软件研发,2025-06,7,2,22,持续下降,yes
iOS开发工程师,软件研发,2025-07,8,2,24,持续下降,yes
iOS开发工程师,软件研发,2025-08,9,2,26,持续下降,yes
iOS开发工程师,软件研发,2025-09,10,2,28,持续下降,yes
iOS开发工程师,软件研发,2025-10,11,2,30,持续下降,yes
iOS开发工程师,软件研发,2025-11,12,2,32,持续下降,yes
iOS开发工程师,软件研发,2025-12,13,1,33,持续下降,yes
iOS开发工程师,软件研发,2026-01,14,2,35,持续下降,yes
iOS开发工程师,软件研发,2026-02,15,1,36,持续下降,yes
iOS开发工程师,软件研发,2026-03,16,1,37,持续下降,yes
iOS开发工程师,软件研发,2026-04,17,1,38,持续下降,yes
iOS开发工程师,软件研发,2026-05,18,2,40,持续下降,yes
iOS开发工程师,软件研发,2026-06,19,2,42,持续下降,yes
iOS开发工程师,软件研发,2026-07,20,1,43,持续下降,yes
系统软件工程师,软件研发,2024-12,1,3,3,消失后再出现,yes
系统软件工程师,软件研发,2025-01,2,3,6,消失后再出现,yes
系统软件工程师,软件研发,2025-02,3,3,9,消失后再出现,yes
系统软件工程师,软件研发,2025-03,4,0,9,消失后再出现,no
系统软件工程师,软件研发,2025-04,5,3,12,消失后再出现,yes
系统软件工程师,软件研发,2025-05,6,2,14,消失后再出现,yes
系统软件工程师,软件研发,2025-06,7,0,14,消失后再出现,no
系统软件工程师,软件研发,2025-07,8,0,14,消失后再出现,no
系统软件工程师,软件研发,2025-08,9,0,14,消失后再出现,no
系统软件工程师,软件研发,2025-09,10,0,14,消失后再出现,no
系统软件工程师,软件研发,2025-10,11,0,14,消失后再出现,no
系统软件工程师,软件研发,2025-11,12,2,16,消失后再出现,yes
系统软件工程师,软件研发,2025-12,13,2,18,消失后再出现,yes
系统软件工程师,软件研发,2026-01,14,2,20,消失后再出现,yes
系统软件工程师,软件研发,2026-02,15,2,22,消失后再出现,yes
系统软件工程师,软件研发,2026-03,16,3,25,消失后再出现,yes
系统软件工程师,软件研发,2026-04,17,3,28,消失后再出现,yes
系统软件工程师,软件研发,2026-05,18,4,32,消失后再出现,yes
系统软件工程师,软件研发,2026-06,19,3,35,消失后再出现,yes
系统软件工程师,软件研发,2026-07,20,3,38,消失后再出现,yes
嵌入式软件工程师,软件研发,2024-12,1,3,3,持续下降,yes
嵌入式软件工程师,软件研发,2025-01,2,2,5,持续下降,yes
嵌入式软件工程师,软件研发,2025-02,3,2,7,持续下降,yes
嵌入式软件工程师,软件研发,2025-03,4,2,9,持续下降,yes
嵌入式软件工程师,软件研发,2025-04,5,2,11,持续下降,yes
嵌入式软件工程师,软件研发,2025-05,6,2,13,持续下降,yes
嵌入式软件工程师,软件研发,2025-06,7,2,15,持续下降,yes
嵌入式软件工程师,软件研发,2025-07,8,2,17,持续下降,yes
嵌入式软件工程师,软件研发,2025-08,9,1,18,持续下降,yes
嵌入式软件工程师,软件研发,2025-09,10,0,18,持续下降,no
嵌入式软件工程师,软件研发,2025-10,11,1,19,持续下降,yes
嵌入式软件工程师,软件研发,2025-11,12,1,20,持续下降,yes
嵌入式软件工程师,软件研发,2025-12,13,1,21,持续下降,yes
嵌入式软件工程师,软件研发,2026-01,14,2,23,持续下降,yes
嵌入式软件工程师,软件研发,2026-02,15,2,25,持续下降,yes
嵌入式软件工程师,软件研发,2026-03,16,1,26,持续下降,yes
嵌入式软件工程师,软件研发,2026-04,17,2,28,持续下降,yes
嵌入式软件工程师,软件研发,2026-05,18,2,30,持续下降,yes
嵌入式软件工程师,软件研发,2026-06,19,1,31,持续下降,yes
嵌入式软件工程师,软件研发,2026-07,20,1,32,持续下降,yes
驱动开发工程师,软件研发,2024-12,1,2,2,持续上升,yes
驱动开发工程师,软件研发,2025-01,2,1,3,持续上升,yes
驱动开发工程师,软件研发,2025-02,3,1,4,持续上升,yes
驱动开发工程师,软件研发,2025-03,4,1,5,持续上升,yes
驱动开发工程师,软件研发,2025-04,5,1,6,持续上升,yes
驱动开发工程师,软件研发,2025-05,6,1,7,持续上升,yes
驱动开发工程师,软件研发,2025-06,7,2,9,持续上升,yes
驱动开发工程师,软件研发,2025-07,8,1,10,持续上升,yes
驱动开发工程师,软件研发,2025-08,9,2,12,持续上升,yes
驱动开发工程师,软件研发,2025-09,10,2,14,持续上升,yes
驱动开发工程师,软件研发,2025-10,11,2,16,持续上升,yes
驱动开发工程师,软件研发,2025-11,12,2,18,持续上升,yes
驱动开发工程师,软件研发,2025-12,13,2,20,持续上升,yes
驱动开发工程师,软件研发,2026-01,14,3,23,持续上升,yes
驱动开发工程师,软件研发,2026-02,15,3,26,持续上升,yes
驱动开发工程师,软件研发,2026-03,16,3,29,持续上升,yes
驱动开发工程师,软件研发,2026-04,17,3,32,持续上升,yes
驱动开发工程师,软件研发,2026-05,18,3,35,持续上升,yes
驱动开发工程师,软件研发,2026-06,19,4,39,持续上升,yes
驱动开发工程师,软件研发,2026-07,20,4,43,持续上升,yes
软件架构师,软件研发,2024-12,1,2,2,稳定波动,yes
软件架构师,软件研发,2025-01,2,3,5,稳定波动,yes
软件架构师,软件研发,2025-02,3,3,8,稳定波动,yes
软件架构师,软件研发,2025-03,4,3,11,稳定波动,yes
软件架构师,软件研发,2025-04,5,2,13,稳定波动,yes
软件架构师,软件研发,2025-05,6,2,15,稳定波动,yes
软件架构师,软件研发,2025-06,7,2,17,稳定波动,yes
软件架构师,软件研发,2025-07,8,3,20,稳定波动,yes
软件架构师,软件研发,2025-08,9,2,22,稳定波动,yes
软件架构师,软件研发,2025-09,10,3,25,稳定波动,yes
软件架构师,软件研发,2025-10,11,2,27,稳定波动,yes
软件架构师,软件研发,2025-11,12,2,29,稳定波动,yes
软件架构师,软件研发,2025-12,13,2,31,稳定波动,yes
软件架构师,软件研发,2026-01,14,2,33,稳定波动,yes
软件架构师,软件研发,2026-02,15,2,35,稳定波动,yes
软件架构师,软件研发,2026-03,16,2,37,稳定波动,yes
软件架构师,软件研发,2026-04,17,3,40,稳定波动,yes
软件架构师,软件研发,2026-05,18,3,43,稳定波动,yes
软件架构师,软件研发,2026-06,19,2,45,稳定波动,yes
软件架构师,软件研发,2026-07,20,2,47,稳定波动,yes
软件开发工程师,软件研发,2024-12,1,1,1,先上升后下降,yes
软件开发工程师,软件研发,2025-01,2,1,2,先上升后下降,yes
软件开发工程师,软件研发,2025-02,3,1,3,先上升后下降,yes
软件开发工程师,软件研发,2025-03,4,2,5,先上升后下降,yes
软件开发工程师,软件研发,2025-04,5,2,7,先上升后下降,yes
软件开发工程师,软件研发,2025-05,6,2,9,先上升后下降,yes
软件开发工程师,软件研发,2025-06,7,3,12,先上升后下降,yes
软件开发工程师,软件研发,2025-07,8,3,15,先上升后下降,yes
软件开发工程师,软件研发,2025-08,9,4,19,先上升后下降,yes
软件开发工程师,软件研发,2025-09,10,0,19,先上升后下降,no
软件开发工程师,软件研发,2025-10,11,4,23,先上升后下降,yes
软件开发工程师,软件研发,2025-11,12,4,27,先上升后下降,yes
软件开发工程师,软件研发,2025-12,13,3,30,先上升后下降,yes
软件开发工程师,软件研发,2026-01,14,4,34,先上升后下降,yes
软件开发工程师,软件研发,2026-02,15,3,37,先上升后下降,yes
软件开发工程师,软件研发,2026-03,16,2,39,先上升后下降,yes
软件开发工程师,软件研发,2026-04,17,0,39,先上升后下降,no
软件开发工程师,软件研发,2026-05,18,2,41,先上升后下降,yes
软件开发工程师,软件研发,2026-06,19,2,43,先上升后下降,yes
软件开发工程师,软件研发,2026-07,20,1,44,先上升后下降,yes
大数据开发工程师,数据,2024-12,1,0,0,无样本不生成,no
大数据开发工程师,数据,2025-01,2,0,0,无样本不生成,no
大数据开发工程师,数据,2025-02,3,0,0,无样本不生成,no
大数据开发工程师,数据,2025-03,4,0,0,无样本不生成,no
大数据开发工程师,数据,2025-04,5,0,0,无样本不生成,no
大数据开发工程师,数据,2025-05,6,0,0,无样本不生成,no
大数据开发工程师,数据,2025-06,7,0,0,无样本不生成,no
大数据开发工程师,数据,2025-07,8,0,0,无样本不生成,no
大数据开发工程师,数据,2025-08,9,0,0,无样本不生成,no
大数据开发工程师,数据,2025-09,10,0,0,无样本不生成,no
大数据开发工程师,数据,2025-10,11,0,0,无样本不生成,no
大数据开发工程师,数据,2025-11,12,0,0,无样本不生成,no
大数据开发工程师,数据,2025-12,13,0,0,无样本不生成,no
大数据开发工程师,数据,2026-01,14,0,0,无样本不生成,no
大数据开发工程师,数据,2026-02,15,0,0,无样本不生成,no
大数据开发工程师,数据,2026-03,16,0,0,无样本不生成,no
大数据开发工程师,数据,2026-04,17,0,0,无样本不生成,no
大数据开发工程师,数据,2026-05,18,0,0,无样本不生成,no
大数据开发工程师,数据,2026-06,19,0,0,无样本不生成,no
大数据开发工程师,数据,2026-07,20,0,0,无样本不生成,no
数据开发工程师,数据,2024-12,1,2,2,稳定波动,yes
数据开发工程师,数据,2025-01,2,2,4,稳定波动,yes
数据开发工程师,数据,2025-02,3,0,4,稳定波动,no
数据开发工程师,数据,2025-03,4,2,6,稳定波动,yes
数据开发工程师,数据,2025-04,5,1,7,稳定波动,yes
数据开发工程师,数据,2025-05,6,1,8,稳定波动,yes
数据开发工程师,数据,2025-06,7,2,10,稳定波动,yes
数据开发工程师,数据,2025-07,8,2,12,稳定波动,yes
数据开发工程师,数据,2025-08,9,2,14,稳定波动,yes
数据开发工程师,数据,2025-09,10,2,16,稳定波动,yes
数据开发工程师,数据,2025-10,11,2,18,稳定波动,yes
数据开发工程师,数据,2025-11,12,1,19,稳定波动,yes
数据开发工程师,数据,2025-12,13,1,20,稳定波动,yes
数据开发工程师,数据,2026-01,14,2,22,稳定波动,yes
数据开发工程师,数据,2026-02,15,2,24,稳定波动,yes
数据开发工程师,数据,2026-03,16,2,26,稳定波动,yes
数据开发工程师,数据,2026-04,17,2,28,稳定波动,yes
数据开发工程师,数据,2026-05,18,2,30,稳定波动,yes
数据开发工程师,数据,2026-06,19,1,31,稳定波动,yes
数据开发工程师,数据,2026-07,20,2,33,稳定波动,yes
数据仓库工程师,数据,2024-12,1,1,1,稳定波动,yes
数据仓库工程师,数据,2025-01,2,0,1,稳定波动,no
数据仓库工程师,数据,2025-02,3,1,2,稳定波动,yes
数据仓库工程师,数据,2025-03,4,1,3,稳定波动,yes
数据仓库工程师,数据,2025-04,5,0,3,稳定波动,no
数据仓库工程师,数据,2025-05,6,0,3,稳定波动,no
数据仓库工程师,数据,2025-06,7,2,5,稳定波动,yes
数据仓库工程师,数据,2025-07,8,1,6,稳定波动,yes
数据仓库工程师,数据,2025-08,9,1,7,稳定波动,yes
数据仓库工程师,数据,2025-09,10,1,8,稳定波动,yes
数据仓库工程师,数据,2025-10,11,1,9,稳定波动,yes
数据仓库工程师,数据,2025-11,12,1,10,稳定波动,yes
数据仓库工程师,数据,2025-12,13,2,12,稳定波动,yes
数据仓库工程师,数据,2026-01,14,2,14,稳定波动,yes
数据仓库工程师,数据,2026-02,15,2,16,稳定波动,yes
数据仓库工程师,数据,2026-03,16,0,16,稳定波动,no
数据仓库工程师,数据,2026-04,17,1,17,稳定波动,yes
数据仓库工程师,数据,2026-05,18,1,18,稳定波动,yes
数据仓库工程师,数据,2026-06,19,0,18,稳定波动,no
数据仓库工程师,数据,2026-07,20,2,20,稳定波动,yes
数据平台工程师,数据,2024-12,1,0,0,稳定波动,no
数据平台工程师,数据,2025-01,2,2,2,稳定波动,yes
数据平台工程师,数据,2025-02,3,0,2,稳定波动,no
数据平台工程师,数据,2025-03,4,1,3,稳定波动,yes
数据平台工程师,数据,2025-04,5,1,4,稳定波动,yes
数据平台工程师,数据,2025-05,6,0,4,稳定波动,no
数据平台工程师,数据,2025-06,7,1,5,稳定波动,yes
数据平台工程师,数据,2025-07,8,1,6,稳定波动,yes
数据平台工程师,数据,2025-08,9,1,7,稳定波动,yes
数据平台工程师,数据,2025-09,10,1,8,稳定波动,yes
数据平台工程师,数据,2025-10,11,1,9,稳定波动,yes
数据平台工程师,数据,2025-11,12,1,10,稳定波动,yes
数据平台工程师,数据,2025-12,13,2,12,稳定波动,yes
数据平台工程师,数据,2026-01,14,1,13,稳定波动,yes
数据平台工程师,数据,2026-02,15,1,14,稳定波动,yes
数据平台工程师,数据,2026-03,16,1,15,稳定波动,yes
数据平台工程师,数据,2026-04,17,2,17,稳定波动,yes
数据平台工程师,数据,2026-05,18,1,18,稳定波动,yes
数据平台工程师,数据,2026-06,19,1,19,稳定波动,yes
数据平台工程师,数据,2026-07,20,2,21,稳定波动,yes
数据治理工程师,数据,2024-12,1,0,0,稳定波动,no
数据治理工程师,数据,2025-01,2,1,1,稳定波动,yes
数据治理工程师,数据,2025-02,3,1,2,稳定波动,yes
数据治理工程师,数据,2025-03,4,1,3,稳定波动,yes
数据治理工程师,数据,2025-04,5,1,4,稳定波动,yes
数据治理工程师,数据,2025-05,6,0,4,稳定波动,no
数据治理工程师,数据,2025-06,7,0,4,稳定波动,no
数据治理工程师,数据,2025-07,8,1,5,稳定波动,yes
数据治理工程师,数据,2025-08,9,1,6,稳定波动,yes
数据治理工程师,数据,2025-09,10,1,7,稳定波动,yes
数据治理工程师,数据,2025-10,11,1,8,稳定波动,yes
数据治理工程师,数据,2025-11,12,1,9,稳定波动,yes
数据治理工程师,数据,2025-12,13,1,10,稳定波动,yes
数据治理工程师,数据,2026-01,14,1,11,稳定波动,yes
数据治理工程师,数据,2026-02,15,1,12,稳定波动,yes
数据治理工程师,数据,2026-03,16,1,13,稳定波动,yes
数据治理工程师,数据,2026-04,17,1,14,稳定波动,yes
数据治理工程师,数据,2026-05,18,1,15,稳定波动,yes
数据治理工程师,数据,2026-06,19,1,16,稳定波动,yes
数据治理工程师,数据,2026-07,20,1,17,稳定波动,yes
数据分析师,数据,2024-12,1,2,2,持续上升,yes
数据分析师,数据,2025-01,2,2,4,持续上升,yes
数据分析师,数据,2025-02,3,2,6,持续上升,yes
数据分析师,数据,2025-03,4,1,7,持续上升,yes
数据分析师,数据,2025-04,5,1,8,持续上升,yes
数据分析师,数据,2025-05,6,1,9,持续上升,yes
数据分析师,数据,2025-06,7,0,9,持续上升,no
数据分析师,数据,2025-07,8,2,11,持续上升,yes
数据分析师,数据,2025-08,9,1,12,持续上升,yes
数据分析师,数据,2025-09,10,2,14,持续上升,yes
数据分析师,数据,2025-10,11,2,16,持续上升,yes
数据分析师,数据,2025-11,12,2,18,持续上升,yes
数据分析师,数据,2025-12,13,2,20,持续上升,yes
数据分析师,数据,2026-01,14,2,22,持续上升,yes
数据分析师,数据,2026-02,15,3,25,持续上升,yes
数据分析师,数据,2026-03,16,0,25,持续上升,no
数据分析师,数据,2026-04,17,0,25,持续上升,no
数据分析师,数据,2026-05,18,3,28,持续上升,yes
数据分析师,数据,2026-06,19,3,31,持续上升,yes
数据分析师,数据,2026-07,20,3,34,持续上升,yes
数据工程师,数据,2024-12,1,0,0,先上升后稳定,no
数据工程师,数据,2025-01,2,1,1,先上升后稳定,yes
数据工程师,数据,2025-02,3,0,1,先上升后稳定,no
数据工程师,数据,2025-03,4,0,1,先上升后稳定,no
数据工程师,数据,2025-04,5,1,2,先上升后稳定,yes
数据工程师,数据,2025-05,6,0,2,先上升后稳定,no
数据工程师,数据,2025-06,7,1,3,先上升后稳定,yes
数据工程师,数据,2025-07,8,1,4,先上升后稳定,yes
数据工程师,数据,2025-08,9,2,6,先上升后稳定,yes
数据工程师,数据,2025-09,10,2,8,先上升后稳定,yes
数据工程师,数据,2025-10,11,0,8,先上升后稳定,no
数据工程师,数据,2025-11,12,0,8,先上升后稳定,no
数据工程师,数据,2025-12,13,0,8,先上升后稳定,no
数据工程师,数据,2026-01,14,1,9,先上升后稳定,yes
数据工程师,数据,2026-02,15,2,11,先上升后稳定,yes
数据工程师,数据,2026-03,16,0,11,先上升后稳定,no
数据工程师,数据,2026-04,17,2,13,先上升后稳定,yes
数据工程师,数据,2026-05,18,0,13,先上升后稳定,no
数据工程师,数据,2026-06,19,2,15,先上升后稳定,yes
数据工程师,数据,2026-07,20,2,17,先上升后稳定,yes
大模型测试工程师,测试质量,2024-12,1,2,2,持续上升,yes
大模型测试工程师,测试质量,2025-01,2,1,3,持续上升,yes
