month,standard_job,skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency
2026-04,后端开发工程师,Function Calling,3,1,0.333333,49,12,0.244898
2026-05,后端开发工程师,Function Calling,3,1,0.333333,52,13,0.25
2026-06,后端开发工程师,Function Calling,3,0,0.0,55,13,0.236364
2026-07,后端开发工程师,Function Calling,6,3,0.5,61,16,0.262295
2025-05,后端开发工程师,Go,3,1,0.333333,14,1,0.071429
2025-06,后端开发工程师,Go,2,1,0.5,16,2,0.125
2025-07,后端开发工程师,Go,1,0,0.0,17,2,0.117647
2025-08,后端开发工程师,Go,4,3,0.75,21,5,0.238095
2025-09,后端开发工程师,Go,2,1,0.5,23,6,0.26087
2025-10,后端开发工程师,Go,4,0,0.0,27,6,0.222222
2025-11,后端开发工程师,Go,3,0,0.0,30,6,0.2
2025-12,后端开发工程师,Go,4,0,0.0,34,6,0.176471
2026-01,后端开发工程师,Go,4,1,0.25,38,7,0.184211
2026-02,后端开发工程师,Go,4,0,0.0,42,7,0.166667
2026-03,后端开发工程师,Go,4,1,0.25,46,8,0.173913
2026-04,后端开发工程师,Go,3,0,0.0,49,8,0.163265
2026-05,后端开发工程师,Go,3,0,0.0,52,8,0.153846
2026-06,后端开发工程师,Go,3,0,0.0,55,8,0.145455
2026-07,后端开发工程师,Go,6,0,0.0,61,8,0.131148
2025-03,后端开发工程师,HBase,2,1,0.5,7,1,0.142857
2025-04,后端开发工程师,HBase,4,0,0.0,11,1,0.090909
2025-05,后端开发工程师,HBase,3,3,1.0,14,4,0.285714
2025-06,后端开发工程师,HBase,2,1,0.5,16,5,0.3125
2025-07,后端开发工程师,HBase,1,0,0.0,17,5,0.294118
2025-08,后端开发工程师,HBase,4,0,0.0,21,5,0.238095
2025-09,后端开发工程师,HBase,2,0,0.0,23,5,0.217391
2025-10,后端开发工程师,HBase,4,0,0.0,27,5,0.185185
2025-11,后端开发工程师,HBase,3,0,0.0,30,5,0.166667
2025-12,后端开发工程师,HBase,4,1,0.25,34,6,0.176471
2026-01,后端开发工程师,HBase,4,0,0.0,38,6,0.157895
2026-02,后端开发工程师,HBase,4,0,0.0,42,6,0.142857
2026-03,后端开发工程师,HBase,4,0,0.0,46,6,0.130435
2026-04,后端开发工程师,HBase,3,0,0.0,49,6,0.122449
2026-05,后端开发工程师,HBase,3,0,0.0,52,6,0.115385
2026-06,后端开发工程师,HBase,3,0,0.0,55,6,0.109091
2026-07,后端开发工程师,HBase,6,0,0.0,61,6,0.098361
2025-03,后端开发工程师,HTML,2,1,0.5,7,1,0.142857
2025-04,后端开发工程师,HTML,4,0,0.0,11,1,0.090909
2025-05,后端开发工程师,HTML,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,HTML,2,0,0.0,16,1,0.0625
2025-07,后端开发工程师,HTML,1,0,0.0,17,1,0.058824
2025-08,后端开发工程师,HTML,4,1,0.25,21,2,0.095238
2025-09,后端开发工程师,HTML,2,0,0.0,23,2,0.086957
2025-10,后端开发工程师,HTML,4,1,0.25,27,3,0.111111
2025-11,后端开发工程师,HTML,3,1,0.333333,30,4,0.133333
2025-12,后端开发工程师,HTML,4,0,0.0,34,4,0.117647
2026-01,后端开发工程师,HTML,4,0,0.0,38,4,0.105263
2026-02,后端开发工程师,HTML,4,0,0.0,42,4,0.095238
2026-03,后端开发工程师,HTML,4,0,0.0,46,4,0.086957
2026-04,后端开发工程师,HTML,3,0,0.0,49,4,0.081633
2026-05,后端开发工程师,HTML,3,0,0.0,52,4,0.076923
2026-06,后端开发工程师,HTML,3,0,0.0,55,4,0.072727
2026-07,后端开发工程师,HTML,6,1,0.166667,61,5,0.081967
2025-01,后端开发工程师,IT基础设施,3,1,0.333333,4,1,0.25
2025-02,后端开发工程师,IT基础设施,1,0,0.0,5,1,0.2
2025-03,后端开发工程师,IT基础设施,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,IT基础设施,4,0,0.0,11,1,0.090909
2025-05,后端开发工程师,IT基础设施,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,IT基础设施,2,1,0.5,16,2,0.125
2025-07,后端开发工程师,IT基础设施,1,0,0.0,17,2,0.117647
2025-08,后端开发工程师,IT基础设施,4,0,0.0,21,2,0.095238
2025-09,后端开发工程师,IT基础设施,2,0,0.0,23,2,0.086957
2025-10,后端开发工程师,IT基础设施,4,1,0.25,27,3,0.111111
2025-11,后端开发工程师,IT基础设施,3,0,0.0,30,3,0.1
2025-12,后端开发工程师,IT基础设施,4,0,0.0,34,3,0.088235
2026-01,后端开发工程师,IT基础设施,4,1,0.25,38,4,0.105263
2026-02,后端开发工程师,IT基础设施,4,2,0.5,42,6,0.142857
2026-03,后端开发工程师,IT基础设施,4,1,0.25,46,7,0.152174
2026-04,后端开发工程师,IT基础设施,3,0,0.0,49,7,0.142857
2026-05,后端开发工程师,IT基础设施,3,0,0.0,52,7,0.134615
2026-06,后端开发工程师,IT基础设施,3,0,0.0,55,7,0.127273
2026-07,后端开发工程师,IT基础设施,6,1,0.166667,61,8,0.131148
2025-01,后端开发工程师,Java,3,1,0.333333,4,1,0.25
2025-02,后端开发工程师,Java,1,0,0.0,5,1,0.2
2025-03,后端开发工程师,Java,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,Java,4,0,0.0,11,1,0.090909
2025-05,后端开发工程师,Java,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,Java,2,1,0.5,16,2,0.125
2025-07,后端开发工程师,Java,1,0,0.0,17,2,0.117647
2025-08,后端开发工程师,Java,4,0,0.0,21,2,0.095238
2025-09,后端开发工程师,Java,2,0,0.0,23,2,0.086957
2025-10,后端开发工程师,Java,4,1,0.25,27,3,0.111111
2025-11,后端开发工程师,Java,3,0,0.0,30,3,0.1
2025-12,后端开发工程师,Java,4,0,0.0,34,3,0.088235
2026-01,后端开发工程师,Java,4,2,0.5,38,5,0.131579
2026-02,后端开发工程师,Java,4,0,0.0,42,5,0.119048
2026-03,后端开发工程师,Java,4,0,0.0,46,5,0.108696
2026-04,后端开发工程师,Java,3,0,0.0,49,5,0.102041
2026-05,后端开发工程师,Java,3,0,0.0,52,5,0.096154
2026-06,后端开发工程师,Java,3,0,0.0,55,5,0.090909
2026-07,后端开发工程师,Java,6,0,0.0,61,5,0.081967
2025-10,后端开发工程师,Kubernetes,4,1,0.25,27,1,0.037037
2025-11,后端开发工程师,Kubernetes,3,0,0.0,30,1,0.033333
2025-12,后端开发工程师,Kubernetes,4,0,0.0,34,1,0.029412
2026-01,后端开发工程师,Kubernetes,4,0,0.0,38,1,0.026316
2026-02,后端开发工程师,Kubernetes,4,0,0.0,42,1,0.02381
2026-03,后端开发工程师,Kubernetes,4,0,0.0,46,1,0.021739
2026-04,后端开发工程师,Kubernetes,3,0,0.0,49,1,0.020408
2026-05,后端开发工程师,Kubernetes,3,0,0.0,52,1,0.019231
2026-06,后端开发工程师,Kubernetes,3,0,0.0,55,1,0.018182
2026-07,后端开发工程师,Kubernetes,6,0,0.0,61,1,0.016393
2024-12,后端开发工程师,LLM,1,1,1.0,1,1,1.0
2025-01,后端开发工程师,LLM,3,0,0.0,4,1,0.25
2025-02,后端开发工程师,LLM,1,0,0.0,5,1,0.2
2025-03,后端开发工程师,LLM,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,LLM,4,2,0.5,11,3,0.272727
2025-05,后端开发工程师,LLM,3,1,0.333333,14,4,0.285714
2025-06,后端开发工程师,LLM,2,0,0.0,16,4,0.25
2025-07,后端开发工程师,LLM,1,1,1.0,17,5,0.294118
2025-08,后端开发工程师,LLM,4,1,0.25,21,6,0.285714
2025-09,后端开发工程师,LLM,2,1,0.5,23,7,0.304348
2025-10,后端开发工程师,LLM,4,0,0.0,27,7,0.259259
2025-11,后端开发工程师,LLM,3,1,0.333333,30,8,0.266667
2025-12,后端开发工程师,LLM,4,2,0.5,34,10,0.294118
2026-01,后端开发工程师,LLM,4,1,0.25,38,11,0.289474
2026-02,后端开发工程师,LLM,4,1,0.25,42,12,0.285714
2026-03,后端开发工程师,LLM,4,2,0.5,46,14,0.304348
2026-04,后端开发工程师,LLM,3,2,0.666667,49,16,0.326531
2026-05,后端开发工程师,LLM,3,0,0.0,52,16,0.307692
2026-06,后端开发工程师,LLM,3,0,0.0,55,16,0.290909
2026-07,后端开发工程师,LLM,6,2,0.333333,61,18,0.295082
2025-01,后端开发工程师,Memory,3,1,0.333333,4,1,0.25
2025-02,后端开发工程师,Memory,1,0,0.0,5,1,0.2
2025-03,后端开发工程师,Memory,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,Memory,4,0,0.0,11,1,0.090909
2025-05,后端开发工程师,Memory,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,Memory,2,0,0.0,16,1,0.0625
2025-07,后端开发工程师,Memory,1,0,0.0,17,1,0.058824
2025-08,后端开发工程师,Memory,4,0,0.0,21,1,0.047619
2025-09,后端开发工程师,Memory,2,0,0.0,23,1,0.043478
2025-10,后端开发工程师,Memory,4,0,0.0,27,1,0.037037
2025-11,后端开发工程师,Memory,3,0,0.0,30,1,0.033333
2025-12,后端开发工程师,Memory,4,0,0.0,34,1,0.029412
2026-01,后端开发工程师,Memory,4,0,0.0,38,1,0.026316
2026-02,后端开发工程师,Memory,4,0,0.0,42,1,0.02381
2026-03,后端开发工程师,Memory,4,0,0.0,46,1,0.021739
2026-04,后端开发工程师,Memory,3,0,0.0,49,1,0.020408
2026-05,后端开发工程师,Memory,3,0,0.0,52,1,0.019231
2026-06,后端开发工程师,Memory,3,0,0.0,55,1,0.018182
2026-07,后端开发工程师,Memory,6,0,0.0,61,1,0.016393
2025-01,后端开发工程师,NoSQL,3,1,0.333333,4,1,0.25
2025-02,后端开发工程师,NoSQL,1,0,0.0,5,1,0.2
2025-03,后端开发工程师,NoSQL,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,NoSQL,4,1,0.25,11,2,0.181818
2025-05,后端开发工程师,NoSQL,3,2,0.666667,14,4,0.285714
2025-06,后端开发工程师,NoSQL,2,0,0.0,16,4,0.25
2025-07,后端开发工程师,NoSQL,1,0,0.0,17,4,0.235294
2025-08,后端开发工程师,NoSQL,4,1,0.25,21,5,0.238095
2025-09,后端开发工程师,NoSQL,2,2,1.0,23,7,0.304348
2025-10,后端开发工程师,NoSQL,4,0,0.0,27,7,0.259259
2025-11,后端开发工程师,NoSQL,3,1,0.333333,30,8,0.266667
2025-12,后端开发工程师,NoSQL,4,2,0.5,34,10,0.294118
2026-01,后端开发工程师,NoSQL,4,0,0.0,38,10,0.263158
2026-02,后端开发工程师,NoSQL,4,1,0.25,42,11,0.261905
2026-03,后端开发工程师,NoSQL,4,0,0.0,46,11,0.23913
2026-04,后端开发工程师,NoSQL,3,0,0.0,49,11,0.22449
2026-05,后端开发工程师,NoSQL,3,0,0.0,52,11,0.211538
2026-06,后端开发工程师,NoSQL,3,0,0.0,55,11,0.2
2026-07,后端开发工程师,NoSQL,6,3,0.5,61,14,0.229508
2025-01,后端开发工程师,Node.js,3,1,0.333333,4,1,0.25
2025-02,后端开发工程师,Node.js,1,0,0.0,5,1,0.2
2025-03,后端开发工程师,Node.js,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,Node.js,4,0,0.0,11,1,0.090909
2025-05,后端开发工程师,Node.js,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,Node.js,2,0,0.0,16,1,0.0625
2025-07,后端开发工程师,Node.js,1,0,0.0,17,1,0.058824
2025-08,后端开发工程师,Node.js,4,0,0.0,21,1,0.047619
2025-09,后端开发工程师,Node.js,2,0,0.0,23,1,0.043478
2025-10,后端开发工程师,Node.js,4,0,0.0,27,1,0.037037
2025-11,后端开发工程师,Node.js,3,0,0.0,30,1,0.033333
2025-12,后端开发工程师,Node.js,4,0,0.0,34,1,0.029412
2026-01,后端开发工程师,Node.js,4,0,0.0,38,1,0.026316
2026-02,后端开发工程师,Node.js,4,0,0.0,42,1,0.02381
2026-03,后端开发工程师,Node.js,4,0,0.0,46,1,0.021739
2026-04,后端开发工程师,Node.js,3,0,0.0,49,1,0.020408
2026-05,后端开发工程师,Node.js,3,0,0.0,52,1,0.019231
2026-06,后端开发工程师,Node.js,3,0,0.0,55,1,0.018182
2026-07,后端开发工程师,Node.js,6,0,0.0,61,1,0.016393
2025-03,后端开发工程师,Perl,2,1,0.5,7,1,0.142857
2025-04,后端开发工程师,Perl,4,0,0.0,11,1,0.090909
2025-05,后端开发工程师,Perl,3,1,0.333333,14,2,0.142857
2025-06,后端开发工程师,Perl,2,0,0.0,16,2,0.125
2025-07,后端开发工程师,Perl,1,0,0.0,17,2,0.117647
2025-08,后端开发工程师,Perl,4,0,0.0,21,2,0.095238
2025-09,后端开发工程师,Perl,2,0,0.0,23,2,0.086957
2025-10,后端开发工程师,Perl,4,1,0.25,27,3,0.111111
2025-11,后端开发工程师,Perl,3,1,0.333333,30,4,0.133333
2025-12,后端开发工程师,Perl,4,1,0.25,34,5,0.147059
2026-01,后端开发工程师,Perl,4,0,0.0,38,5,0.131579
2026-02,后端开发工程师,Perl,4,0,0.0,42,5,0.119048
2026-03,后端开发工程师,Perl,4,1,0.25,46,6,0.130435
2026-04,后端开发工程师,Perl,3,1,0.333333,49,7,0.142857
2026-05,后端开发工程师,Perl,3,0,0.0,52,7,0.134615
2026-06,后端开发工程师,Perl,3,0,0.0,55,7,0.127273
2026-07,后端开发工程师,Perl,6,0,0.0,61,7,0.114754
2025-01,后端开发工程师,PostgreSQL,3,1,0.333333,4,1,0.25
2025-02,后端开发工程师,PostgreSQL,1,0,0.0,5,1,0.2
2025-03,后端开发工程师,PostgreSQL,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,PostgreSQL,4,0,0.0,11,1,0.090909
2025-05,后端开发工程师,PostgreSQL,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,PostgreSQL,2,0,0.0,16,1,0.0625
2025-07,后端开发工程师,PostgreSQL,1,0,0.0,17,1,0.058824
2025-08,后端开发工程师,PostgreSQL,4,0,0.0,21,1,0.047619
2025-09,后端开发工程师,PostgreSQL,2,0,0.0,23,1,0.043478
2025-10,后端开发工程师,PostgreSQL,4,0,0.0,27,1,0.037037
2025-11,后端开发工程师,PostgreSQL,3,0,0.0,30,1,0.033333
2025-12,后端开发工程师,PostgreSQL,4,0,0.0,34,1,0.029412
2026-01,后端开发工程师,PostgreSQL,4,0,0.0,38,1,0.026316
2026-02,后端开发工程师,PostgreSQL,4,0,0.0,42,1,0.02381
2026-03,后端开发工程师,PostgreSQL,4,0,0.0,46,1,0.021739
2026-04,后端开发工程师,PostgreSQL,3,0,0.0,49,1,0.020408
2026-05,后端开发工程师,PostgreSQL,3,0,0.0,52,1,0.019231
2026-06,后端开发工程师,PostgreSQL,3,0,0.0,55,1,0.018182
2026-07,后端开发工程师,PostgreSQL,6,0,0.0,61,1,0.016393
2025-04,后端开发工程师,PyTorch,4,1,0.25,11,1,0.090909
2025-05,后端开发工程师,PyTorch,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,PyTorch,2,0,0.0,16,1,0.0625
2025-07,后端开发工程师,PyTorch,1,0,0.0,17,1,0.058824
2025-08,后端开发工程师,PyTorch,4,0,0.0,21,1,0.047619
2025-09,后端开发工程师,PyTorch,2,0,0.0,23,1,0.043478
2025-10,后端开发工程师,PyTorch,4,0,0.0,27,1,0.037037
2025-11,后端开发工程师,PyTorch,3,0,0.0,30,1,0.033333
2025-12,后端开发工程师,PyTorch,4,0,0.0,34,1,0.029412
2026-01,后端开发工程师,PyTorch,4,0,0.0,38,1,0.026316
2026-02,后端开发工程师,PyTorch,4,0,0.0,42,1,0.02381
2026-03,后端开发工程师,PyTorch,4,0,0.0,46,1,0.021739
2026-04,后端开发工程师,PyTorch,3,0,0.0,49,1,0.020408
2026-05,后端开发工程师,PyTorch,3,0,0.0,52,1,0.019231
2026-06,后端开发工程师,PyTorch,3,0,0.0,55,1,0.018182
2026-07,后端开发工程师,PyTorch,6,0,0.0,61,1,0.016393
2025-02,后端开发工程师,Python,1,1,1.0,5,1,0.2
2025-03,后端开发工程师,Python,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,Python,4,1,0.25,11,2,0.181818
2025-05,后端开发工程师,Python,3,0,0.0,14,2,0.142857
2025-06,后端开发工程师,Python,2,0,0.0,16,2,0.125
2025-07,后端开发工程师,Python,1,1,1.0,17,3,0.176471
2025-08,后端开发工程师,Python,4,0,0.0,21,3,0.142857
2025-09,后端开发工程师,Python,2,0,0.0,23,3,0.130435
2025-10,后端开发工程师,Python,4,0,0.0,27,3,0.111111
2025-11,后端开发工程师,Python,3,2,0.666667,30,5,0.166667
2025-12,后端开发工程师,Python,4,1,0.25,34,6,0.176471
2026-01,后端开发工程师,Python,4,0,0.0,38,6,0.157895
2026-02,后端开发工程师,Python,4,0,0.0,42,6,0.142857
2026-03,后端开发工程师,Python,4,0,0.0,46,6,0.130435
2026-04,后端开发工程师,Python,3,1,0.333333,49,7,0.142857
2026-05,后端开发工程师,Python,3,1,0.333333,52,8,0.153846
2026-06,后端开发工程师,Python,3,0,0.0,55,8,0.145455
2026-07,后端开发工程师,Python,6,0,0.0,61,8,0.131148
2025-02,后端开发工程师,Redis,1,1,1.0,5,1,0.2
2025-03,后端开发工程师,Redis,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,Redis,4,1,0.25,11,2,0.181818
2025-05,后端开发工程师,Redis,3,1,0.333333,14,3,0.214286
2025-06,后端开发工程师,Redis,2,0,0.0,16,3,0.1875
2025-07,后端开发工程师,Redis,1,1,1.0,17,4,0.235294
2025-08,后端开发工程师,Redis,4,1,0.25,21,5,0.238095
2025-09,后端开发工程师,Redis,2,0,0.0,23,5,0.217391
2025-10,后端开发工程师,Redis,4,0,0.0,27,5,0.185185
2025-11,后端开发工程师,Redis,3,0,0.0,30,5,0.166667
2025-12,后端开发工程师,Redis,4,0,0.0,34,5,0.147059
2026-01,后端开发工程师,Redis,4,1,0.25,38,6,0.157895
2026-02,后端开发工程师,Redis,4,2,0.5,42,8,0.190476
2026-03,后端开发工程师,Redis,4,0,0.0,46,8,0.173913
2026-04,后端开发工程师,Redis,3,1,0.333333,49,9,0.183673
2026-05,后端开发工程师,Redis,3,0,0.0,52,9,0.173077
2026-06,后端开发工程师,Redis,3,2,0.666667,55,11,0.2
2026-07,后端开发工程师,Redis,6,1,0.166667,61,12,0.196721
2025-01,后端开发工程师,Rust,3,1,0.333333,4,1,0.25
2025-02,后端开发工程师,Rust,1,0,0.0,5,1,0.2
2025-03,后端开发工程师,Rust,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,Rust,4,0,0.0,11,1,0.090909
2025-05,后端开发工程师,Rust,3,1,0.333333,14,2,0.142857
2025-06,后端开发工程师,Rust,2,0,0.0,16,2,0.125
2025-07,后端开发工程师,Rust,1,0,0.0,17,2,0.117647
2025-08,后端开发工程师,Rust,4,0,0.0,21,2,0.095238
2025-09,后端开发工程师,Rust,2,0,0.0,23,2,0.086957
2025-10,后端开发工程师,Rust,4,1,0.25,27,3,0.111111
2025-11,后端开发工程师,Rust,3,1,0.333333,30,4,0.133333
2025-12,后端开发工程师,Rust,4,0,0.0,34,4,0.117647
2026-01,后端开发工程师,Rust,4,1,0.25,38,5,0.131579
2026-02,后端开发工程师,Rust,4,1,0.25,42,6,0.142857
2026-03,后端开发工程师,Rust,4,0,0.0,46,6,0.130435
2026-04,后端开发工程师,Rust,3,1,0.333333,49,7,0.142857
2026-05,后端开发工程师,Rust,3,0,0.0,52,7,0.134615
2026-06,后端开发工程师,Rust,3,1,0.333333,55,8,0.145455
2026-07,后端开发工程师,Rust,6,2,0.333333,61,10,0.163934
2025-04,后端开发工程师,SFT,4,1,0.25,11,1,0.090909
2025-05,后端开发工程师,SFT,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,SFT,2,0,0.0,16,1,0.0625
2025-07,后端开发工程师,SFT,1,0,0.0,17,1,0.058824
2025-08,后端开发工程师,SFT,4,0,0.0,21,1,0.047619
2025-09,后端开发工程师,SFT,2,0,0.0,23,1,0.043478
2025-10,后端开发工程师,SFT,4,2,0.5,27,3,0.111111
2025-11,后端开发工程师,SFT,3,0,0.0,30,3,0.1
2025-12,后端开发工程师,SFT,4,0,0.0,34,3,0.088235
2026-01,后端开发工程师,SFT,4,0,0.0,38,3,0.078947
2026-02,后端开发工程师,SFT,4,0,0.0,42,3,0.071429
2026-03,后端开发工程师,SFT,4,0,0.0,46,3,0.065217
2026-04,后端开发工程师,SFT,3,0,0.0,49,3,0.061224
2026-05,后端开发工程师,SFT,3,1,0.333333,52,4,0.076923
2026-06,后端开发工程师,SFT,3,0,0.0,55,4,0.072727
2026-07,后端开发工程师,SFT,6,1,0.166667,61,5,0.081967
2025-01,后端开发工程师,SRE,3,1,0.333333,4,1,0.25
2025-02,后端开发工程师,SRE,1,1,1.0,5,2,0.4
2025-03,后端开发工程师,SRE,2,1,0.5,7,3,0.428571
2025-04,后端开发工程师,SRE,4,0,0.0,11,3,0.272727
2025-05,后端开发工程师,SRE,3,0,0.0,14,3,0.214286
2025-06,后端开发工程师,SRE,2,0,0.0,16,3,0.1875
2025-07,后端开发工程师,SRE,1,0,0.0,17,3,0.176471
2025-08,后端开发工程师,SRE,4,1,0.25,21,4,0.190476
2025-09,后端开发工程师,SRE,2,0,0.0,23,4,0.173913
2025-10,后端开发工程师,SRE,4,2,0.5,27,6,0.222222
2025-11,后端开发工程师,SRE,3,2,0.666667,30,8,0.266667
2025-12,后端开发工程师,SRE,4,2,0.5,34,10,0.294118
2026-01,后端开发工程师,SRE,4,0,0.0,38,10,0.263158
2026-02,后端开发工程师,SRE,4,0,0.0,42,10,0.238095
2026-03,后端开发工程师,SRE,4,0,0.0,46,10,0.217391
2026-04,后端开发工程师,SRE,3,0,0.0,49,10,0.204082
2026-05,后端开发工程师,SRE,3,0,0.0,52,10,0.192308
2026-06,后端开发工程师,SRE,3,0,0.0,55,10,0.181818
2026-07,后端开发工程师,SRE,6,1,0.166667,61,11,0.180328
2025-04,后端开发工程师,Scala,4,1,0.25,11,1,0.090909
2025-05,后端开发工程师,Scala,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,Scala,2,0,0.0,16,1,0.0625
2025-07,后端开发工程师,Scala,1,0,0.0,17,1,0.058824
2025-08,后端开发工程师,Scala,4,0,0.0,21,1,0.047619
2025-09,后端开发工程师,Scala,2,0,0.0,23,1,0.043478
2025-10,后端开发工程师,Scala,4,0,0.0,27,1,0.037037
2025-11,后端开发工程师,Scala,3,1,0.333333,30,2,0.066667
2025-12,后端开发工程师,Scala,4,0,0.0,34,2,0.058824
2026-01,后端开发工程师,Scala,4,0,0.0,38,2,0.052632
2026-02,后端开发工程师,Scala,4,0,0.0,42,2,0.047619
2026-03,后端开发工程师,Scala,4,0,0.0,46,2,0.043478
2026-04,后端开发工程师,Scala,3,1,0.333333,49,3,0.061224
2026-05,后端开发工程师,Scala,3,1,0.333333,52,4,0.076923
2026-06,后端开发工程师,Scala,3,0,0.0,55,4,0.072727
2026-07,后端开发工程师,Scala,6,0,0.0,61,4,0.065574
2025-04,后端开发工程师,Shell脚本,4,1,0.25,11,1,0.090909
2025-05,后端开发工程师,Shell脚本,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,Shell脚本,2,0,0.0,16,1,0.0625
2025-07,后端开发工程师,Shell脚本,1,0,0.0,17,1,0.058824
2025-08,后端开发工程师,Shell脚本,4,0,0.0,21,1,0.047619
2025-09,后端开发工程师,Shell脚本,2,0,0.0,23,1,0.043478
2025-10,后端开发工程师,Shell脚本,4,0,0.0,27,1,0.037037
2025-11,后端开发工程师,Shell脚本,3,0,0.0,30,1,0.033333
2025-12,后端开发工程师,Shell脚本,4,0,0.0,34,1,0.029412
2026-01,后端开发工程师,Shell脚本,4,0,0.0,38,1,0.026316
2026-02,后端开发工程师,Shell脚本,4,0,0.0,42,1,0.02381
2026-03,后端开发工程师,Shell脚本,4,2,0.5,46,3,0.065217
2026-04,后端开发工程师,Shell脚本,3,0,0.0,49,3,0.061224
2026-05,后端开发工程师,Shell脚本,3,0,0.0,52,3,0.057692
2026-06,后端开发工程师,Shell脚本,3,0,0.0,55,3,0.054545
2026-07,后端开发工程师,Shell脚本,6,1,0.166667,61,4,0.065574
2025-01,后端开发工程师,Spark,3,1,0.333333,4,1,0.25
2025-02,后端开发工程师,Spark,1,1,1.0,5,2,0.4
2025-03,后端开发工程师,Spark,2,0,0.0,7,2,0.285714
2025-04,后端开发工程师,Spark,4,0,0.0,11,2,0.181818
2025-05,后端开发工程师,Spark,3,0,0.0,14,2,0.142857
2025-06,后端开发工程师,Spark,2,0,0.0,16,2,0.125
2025-07,后端开发工程师,Spark,1,0,0.0,17,2,0.117647
2025-08,后端开发工程师,Spark,4,0,0.0,21,2,0.095238
2025-09,后端开发工程师,Spark,2,0,0.0,23,2,0.086957
2025-10,后端开发工程师,Spark,4,0,0.0,27,2,0.074074
2025-11,后端开发工程师,Spark,3,2,0.666667,30,4,0.133333
2025-12,后端开发工程师,Spark,4,1,0.25,34,5,0.147059
2026-01,后端开发工程师,Spark,4,2,0.5,38,7,0.184211
2026-02,后端开发工程师,Spark,4,0,0.0,42,7,0.166667
2026-03,后端开发工程师,Spark,4,0,0.0,46,7,0.152174
2026-04,后端开发工程师,Spark,3,0,0.0,49,7,0.142857
2026-05,后端开发工程师,Spark,3,1,0.333333,52,8,0.153846
2026-06,后端开发工程师,Spark,3,0,0.0,55,8,0.145455
2026-07,后端开发工程师,Spark,6,1,0.166667,61,9,0.147541
2025-02,后端开发工程师,Spring Boot,1,1,1.0,5,1,0.2
2025-03,后端开发工程师,Spring Boot,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,Spring Boot,4,1,0.25,11,2,0.181818
2025-05,后端开发工程师,Spring Boot,3,0,0.0,14,2,0.142857
2025-06,后端开发工程师,Spring Boot,2,0,0.0,16,2,0.125
2025-07,后端开发工程师,Spring Boot,1,0,0.0,17,2,0.117647
2025-08,后端开发工程师,Spring Boot,4,1,0.25,21,3,0.142857
2025-09,后端开发工程师,Spring Boot,2,0,0.0,23,3,0.130435
2025-10,后端开发工程师,Spring Boot,4,1,0.25,27,4,0.148148
2025-11,后端开发工程师,Spring Boot,3,0,0.0,30,4,0.133333
2025-12,后端开发工程师,Spring Boot,4,0,0.0,34,4,0.117647
2026-01,后端开发工程师,Spring Boot,4,2,0.5,38,6,0.157895
2026-02,后端开发工程师,Spring Boot,4,2,0.5,42,8,0.190476
2026-03,后端开发工程师,Spring Boot,4,1,0.25,46,9,0.195652
2026-04,后端开发工程师,Spring Boot,3,0,0.0,49,9,0.183673
2026-05,后端开发工程师,Spring Boot,3,0,0.0,52,9,0.173077
2026-06,后端开发工程师,Spring Boot,3,1,0.333333,55,10,0.181818
2026-07,后端开发工程师,Spring Boot,6,2,0.333333,61,12,0.196721
2026-07,后端开发工程师,TensorFlow,6,1,0.166667,61,1,0.016393
2025-01,后端开发工程师,TensorRT-LLM,3,1,0.333333,4,1,0.25
2025-02,后端开发工程师,TensorRT-LLM,1,0,0.0,5,1,0.2
2025-03,后端开发工程师,TensorRT-LLM,2,0,0.0,7,1,0.142857
2025-04,后端开发工程师,TensorRT-LLM,4,0,0.0,11,1,0.090909
2025-05,后端开发工程师,TensorRT-LLM,3,0,0.0,14,1,0.071429
2025-06,后端开发工程师,TensorRT-LLM,2,0,0.0,16,1,0.0625
2025-07,后端开发工程师,TensorRT-LLM,1,1,1.0,17,2,0.117647
2025-08,后端开发工程师,TensorRT-LLM,4,0,0.0,21,2,0.095238
