standard_job,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,snapshot_skill_status,is_core_skill,rank_in_month,source_month,source_type,profile_generated_at
全栈开发工程师,JavaScript,,22,11,0.5,421,221,0.5249,稳定核心技能,1,7,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,LangChain,,22,11,0.5,421,187,0.4442,稳定核心技能,1,8,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,MySQL,,22,11,0.5,421,225,0.5344,稳定核心技能,1,9,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,React,,22,11,0.5,421,228,0.5416,稳定核心技能,1,10,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,Redis,,22,11,0.5,421,220,0.5226,稳定核心技能,1,11,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,软件开发,,22,11,0.5,421,223,0.5297,稳定核心技能,1,12,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,Agent,,22,10,0.4545,421,105,0.2494,当月活跃技能,0,13,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,Go,,22,10,0.4545,421,218,0.5178,稳定核心技能,1,14,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,LangGraph,,22,9,0.4091,421,102,0.2423,当月活跃技能,0,15,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,Python,,22,9,0.4091,421,222,0.5273,稳定核心技能,1,16,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,Function Calling,,22,8,0.3636,421,119,0.2827,稳定核心技能,1,17,2026-07,system,2026-08-07T09:07:07+00:00
全栈开发工程师,TypeScript,,22,8,0.3636,421,218,0.5178,稳定核心技能,1,18,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,JavaScript,,22,13,0.5909,432,214,0.4954,稳定核心技能,1,1,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,React,,22,13,0.5909,432,209,0.4838,稳定核心技能,1,2,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,Agent,,22,11,0.5,432,69,0.1597,当月活跃技能,0,3,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,CSS,,22,11,0.5,432,222,0.5139,稳定核心技能,1,4,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,TypeScript,,22,11,0.5,432,193,0.4468,稳定核心技能,1,5,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,性能优化,,22,11,0.5,432,211,0.4884,稳定核心技能,1,6,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,HTML,,22,10,0.4545,432,211,0.4884,稳定核心技能,1,7,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,Webpack,,22,10,0.4545,432,205,0.4745,稳定核心技能,1,8,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,Ai coding,,22,9,0.4091,432,161,0.3727,稳定核心技能,1,9,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,Angular,,22,9,0.4091,432,179,0.4144,稳定核心技能,1,10,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,React Native,,22,9,0.4091,432,179,0.4144,稳定核心技能,1,11,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,Vue.js,,22,9,0.4091,432,215,0.4977,稳定核心技能,1,12,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,跨平台开发,,22,9,0.4091,432,176,0.4074,稳定核心技能,1,13,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,软件开发,,22,9,0.4091,432,200,0.463,稳定核心技能,1,14,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,Node.js,,22,8,0.3636,432,206,0.4769,稳定核心技能,1,15,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,Python,,22,8,0.3636,432,170,0.3935,稳定核心技能,1,16,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,SRE,,22,8,0.3636,432,174,0.4028,稳定核心技能,1,17,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,Go,,22,6,0.2727,432,169,0.3912,稳定核心技能,1,18,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,AIGC,,22,1,0.0455,432,5,0.0116,当月活跃技能,0,19,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,AI应用开发,,22,1,0.0455,432,3,0.0069,当月活跃技能,0,20,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,Android,,22,1,0.0455,432,2,0.0046,当月活跃技能,0,21,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,C/C++,,22,1,0.0455,432,5,0.0116,当月活跃技能,0,22,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,大模型应用,,22,1,0.0455,432,2,0.0046,当月活跃技能,0,23,2026-07,system,2026-08-07T09:07:07+00:00
前端开发工程师,空间智能,,22,1,0.0455,432,3,0.0069,当月活跃技能,0,24,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,Java,,21,12,0.5714,419,216,0.5155,稳定核心技能,1,1,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,消息队列,,21,12,0.5714,419,193,0.4606,稳定核心技能,1,2,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,C/C++,,21,11,0.5238,419,204,0.4869,稳定核心技能,1,3,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,Python,,21,11,0.5238,419,206,0.4916,稳定核心技能,1,4,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,模型服务化,,21,11,0.5238,419,191,0.4558,稳定核心技能,1,5,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,Linux,,21,10,0.4762,419,180,0.4296,稳定核心技能,1,6,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,NoSQL,,21,10,0.4762,419,183,0.4368,稳定核心技能,1,7,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,Redis,,21,10,0.4762,419,199,0.4749,稳定核心技能,1,8,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,分布式系统,,21,10,0.4762,419,191,0.4558,稳定核心技能,1,9,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,数据工程,,21,10,0.4762,419,204,0.4869,稳定核心技能,1,10,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,软件开发,,21,10,0.4762,419,189,0.4511,稳定核心技能,1,11,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,Go,,21,9,0.4286,419,210,0.5012,稳定核心技能,1,12,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,Kafka,,21,9,0.4286,419,187,0.4463,稳定核心技能,1,13,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,LLM,,21,9,0.4286,419,113,0.2697,稳定核心技能,1,14,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,MySQL,,21,9,0.4286,419,203,0.4845,稳定核心技能,1,15,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,PHP,,21,9,0.4286,419,187,0.4463,稳定核心技能,1,16,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,Agent,,21,8,0.381,419,127,0.3031,稳定核心技能,1,17,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,操作系统,,21,8,0.381,419,190,0.4535,稳定核心技能,1,18,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,Ai coding,,21,1,0.0476,419,3,0.0072,当月活跃技能,0,19,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,AutoGen,,21,1,0.0476,419,2,0.0048,当月活跃技能,0,20,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,TensorRT,,21,1,0.0476,419,3,0.0072,当月活跃技能,0,21,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,云计算,,21,1,0.0476,419,2,0.0048,当月活跃技能,0,22,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,模型工程,,21,1,0.0476,419,2,0.0048,当月活跃技能,0,23,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,模型微调,,21,1,0.0476,419,4,0.0095,当月活跃技能,0,24,2026-07,system,2026-08-07T09:07:07+00:00
后端开发工程师,模型部署,,21,1,0.0476,419,5,0.0119,当月活跃技能,0,25,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,C/C++,,20,17,0.85,422,335,0.7938,稳定核心技能,1,1,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,Diffusion,,20,15,0.75,422,305,0.7227,稳定核心技能,1,2,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,Java,,20,15,0.75,422,274,0.6493,稳定核心技能,1,3,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,图像图形技术,,20,15,0.75,422,299,0.7085,稳定核心技能,1,4,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,高性能计算,,20,15,0.75,422,288,0.6825,稳定核心技能,1,5,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,Diffusion模型,,20,13,0.65,422,313,0.7417,稳定核心技能,1,6,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,Unreal Engine,,20,12,0.6,422,299,0.7085,稳定核心技能,1,7,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,游戏与图形开发,,20,10,0.5,422,258,0.6114,稳定核心技能,1,8,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,Python,,20,4,0.2,422,63,0.1493,当月活跃技能,0,9,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,光学技术,,20,4,0.2,422,37,0.0877,当月活跃技能,0,10,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,计算机视觉,,20,4,0.2,422,63,0.1493,当月活跃技能,0,11,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,引擎开发,,20,2,0.1,422,53,0.1256,当月活跃技能,0,12,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,深度学习框架,,20,2,0.1,422,29,0.0687,当月活跃技能,0,13,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,版图设计,,20,2,0.1,422,74,0.1754,当月活跃技能,0,14,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,Android,,20,1,0.05,422,45,0.1066,当月活跃技能,0,15,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,性能优化,,20,1,0.05,422,37,0.0877,当月活跃技能,0,16,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,模拟电路设计,,20,1,0.05,422,30,0.0711,当月活跃技能,0,17,2026-07,system,2026-08-07T09:07:07+00:00
图形图像工程师,流程自动化,,20,1,0.05,422,34,0.0806,当月活跃技能,0,18,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,VLM,,20,13,0.65,419,200,0.4773,稳定核心技能,1,1,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,大模型训练,,20,11,0.55,419,188,0.4487,稳定核心技能,1,2,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,机器学习,,20,11,0.55,419,203,0.4845,稳定核心技能,1,3,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,计算机视觉,,20,11,0.55,419,216,0.5155,稳定核心技能,1,4,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,AIGC,,20,10,0.5,419,212,0.506,稳定核心技能,1,5,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,Diffusion,,20,10,0.5,419,204,0.4869,稳定核心技能,1,6,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,LLM,,20,10,0.5,419,196,0.4678,稳定核心技能,1,7,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,SFT,,20,10,0.5,419,187,0.4463,稳定核心技能,1,8,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,分布式训练,,20,10,0.5,419,175,0.4177,稳定核心技能,1,9,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,多模态,,20,10,0.5,419,219,0.5227,稳定核心技能,1,10,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,DeepSpeed,,20,9,0.45,419,183,0.4368,稳定核心技能,1,11,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,Diffusion模型,,20,9,0.45,419,212,0.506,稳定核心技能,1,12,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,Multimodal AI,,20,9,0.45,419,198,0.4726,稳定核心技能,1,13,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,NLP,,20,9,0.45,419,212,0.506,稳定核心技能,1,14,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,PyTorch,,20,9,0.45,419,202,0.4821,稳定核心技能,1,15,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,C/C++,,20,8,0.4,419,198,0.4726,稳定核心技能,1,16,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,Megatron,,20,8,0.4,419,181,0.432,稳定核心技能,1,17,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,Python,,20,8,0.4,419,207,0.494,稳定核心技能,1,18,2026-07,system,2026-08-07T09:07:07+00:00
多模态算法工程师,iOS,,20,1,0.05,419,2,0.0048,当月活跃技能,0,19,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,Java,,23,13,0.5652,413,218,0.5278,稳定核心技能,1,1,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,Spark,,23,13,0.5652,413,211,0.5109,稳定核心技能,1,2,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,????,,23,12,0.5217,413,208,0.5036,稳定核心技能,1,3,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,ETL,,23,12,0.5217,413,212,0.5133,稳定核心技能,1,4,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,Flink,,23,12,0.5217,413,217,0.5254,稳定核心技能,1,5,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,HBase,,23,12,0.5217,413,224,0.5424,稳定核心技能,1,6,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,Kafka,,23,12,0.5217,413,203,0.4915,稳定核心技能,1,7,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,Linux,,23,12,0.5217,413,212,0.5133,稳定核心技能,1,8,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,MySQL,,23,12,0.5217,413,225,0.5448,稳定核心技能,1,9,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,Scala,,23,12,0.5217,413,210,0.5085,稳定核心技能,1,10,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,ClickHouse,,23,11,0.4783,413,216,0.523,稳定核心技能,1,11,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,Kubernetes,,23,11,0.4783,413,204,0.4939,稳定核心技能,1,12,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,Python,,23,11,0.4783,413,201,0.4867,稳定核心技能,1,13,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,Hadoop,,23,10,0.4348,413,207,0.5012,稳定核心技能,1,14,2026-07,system,2026-08-07T09:07:07+00:00
大数据开发工程师,Hive,,23,10,0.4348,413,215,0.5206,稳定核心技能,1,15,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,LangChain,,23,13,0.5652,407,192,0.4717,稳定核心技能,1,1,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,prompt工程,,23,13,0.5652,407,205,0.5037,稳定核心技能,1,2,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,AI工作流设计,,23,12,0.5217,407,186,0.457,稳定核心技能,1,3,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,Function Calling,,23,12,0.5217,407,189,0.4644,稳定核心技能,1,4,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,LoRA微调,,23,12,0.5217,407,197,0.484,稳定核心技能,1,5,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,上下文工程,,23,12,0.5217,407,170,0.4177,稳定核心技能,1,6,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,大模型应用,,23,12,0.5217,407,201,0.4939,稳定核心技能,1,7,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,模型工程,,23,12,0.5217,407,207,0.5086,稳定核心技能,1,8,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,Ai coding,,23,11,0.4783,407,160,0.3931,稳定核心技能,1,9,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,LLM,,23,11,0.4783,407,192,0.4717,稳定核心技能,1,10,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,Embedding,,23,10,0.4348,407,193,0.4742,稳定核心技能,1,11,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,MCP,,23,10,0.4348,407,155,0.3808,稳定核心技能,1,12,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,RAG,,23,10,0.4348,407,203,0.4988,稳定核心技能,1,13,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,大模型调优,,23,10,0.4348,407,201,0.4939,稳定核心技能,1,14,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,AI应用开发,,23,9,0.3913,407,210,0.516,稳定核心技能,1,15,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,Context Engineering,,23,9,0.3913,407,163,0.4005,稳定核心技能,1,16,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,向量数据库,,23,9,0.3913,407,193,0.4742,稳定核心技能,1,17,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,模型微调,,23,9,0.3913,407,198,0.4865,稳定核心技能,1,18,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,AI测试,,23,1,0.0435,407,4,0.0098,当月活跃技能,0,19,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,Objective-C,,23,1,0.0435,407,1,0.0025,当月活跃技能,0,20,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,大模型评测,,23,1,0.0435,407,2,0.0049,当月活跃技能,0,21,2026-07,system,2026-08-07T09:07:07+00:00
大模型应用工程师,模型评测,,23,1,0.0435,407,3,0.0074,当月活跃技能,0,22,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,AI测试,,19,11,0.5789,419,213,0.5084,稳定核心技能,1,1,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,大模型安全,,19,11,0.5789,419,217,0.5179,稳定核心技能,1,2,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,Java,,19,10,0.5263,419,189,0.4511,稳定核心技能,1,3,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,Python,,19,10,0.5263,419,225,0.537,稳定核心技能,1,4,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,模型安全,,19,10,0.5263,419,200,0.4773,稳定核心技能,1,5,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,模型评测,,19,10,0.5263,419,238,0.568,稳定核心技能,1,6,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,C/C++,,19,9,0.4737,419,238,0.568,稳定核心技能,1,7,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,Go,,19,9,0.4737,419,193,0.4606,稳定核心技能,1,8,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,SFT,,19,9,0.4737,419,124,0.2959,稳定核心技能,1,9,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,AI安全,,19,8,0.4211,419,225,0.537,稳定核心技能,1,10,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,RLHF,,19,8,0.4211,419,105,0.2506,稳定核心技能,1,11,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,大模型评测,,19,8,0.4211,419,238,0.568,稳定核心技能,1,12,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,DPO,,19,7,0.3684,419,92,0.2196,当月活跃技能,0,13,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,Machine Learning,,19,7,0.3684,419,174,0.4153,稳定核心技能,1,14,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,PPO,,19,7,0.3684,419,98,0.2339,当月活跃技能,0,15,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,机器学习,,19,7,0.3684,419,178,0.4248,稳定核心技能,1,16,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,GRPO,,19,6,0.3158,419,92,0.2196,当月活跃技能,0,17,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,大模型调优,,19,6,0.3158,419,105,0.2506,稳定核心技能,1,18,2026-07,system,2026-08-07T09:07:07+00:00
大模型测试工程师,PyTorch,,19,1,0.0526,419,16,0.0382,当月活跃技能,0,19,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,多模态,,20,12,0.6,420,188,0.4476,稳定核心技能,1,1,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,C/C++,,20,11,0.55,420,195,0.4643,稳定核心技能,1,2,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,LLM,,20,10,0.5,420,219,0.5214,稳定核心技能,1,3,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,LoRA微调,,20,10,0.5,420,198,0.4714,稳定核心技能,1,4,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,Machine Learning,,20,10,0.5,420,203,0.4833,稳定核心技能,1,5,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,深度学习,,20,10,0.5,420,191,0.4548,稳定核心技能,1,6,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,计算机视觉,,20,10,0.5,420,198,0.4714,稳定核心技能,1,7,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,NLP,,20,9,0.45,420,203,0.4833,稳定核心技能,1,8,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,PPO,,20,9,0.45,420,176,0.419,稳定核心技能,1,9,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,PyTorch,,20,9,0.45,420,200,0.4762,稳定核心技能,1,10,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,机器学习,,20,9,0.45,420,205,0.4881,稳定核心技能,1,11,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,DeepSpeed,,20,8,0.4,420,171,0.4071,稳定核心技能,1,12,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,GRPO,,20,8,0.4,420,139,0.331,稳定核心技能,1,13,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,Megatron,,20,8,0.4,420,176,0.419,稳定核心技能,1,14,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,Multimodal AI,,20,8,0.4,420,155,0.369,稳定核心技能,1,15,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,TensorFlow,,20,8,0.4,420,204,0.4857,稳定核心技能,1,16,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,DPO,,20,7,0.35,420,160,0.381,稳定核心技能,1,17,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,Python,,20,7,0.35,420,198,0.4714,稳定核心技能,1,18,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,模型安全,,20,1,0.05,420,3,0.0071,当月活跃技能,0,19,2026-07,system,2026-08-07T09:07:07+00:00
大模型算法工程师,模型调优,,20,1,0.05,420,3,0.0071,当月活跃技能,0,20,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Java,,22,18,0.8182,422,279,0.6611,稳定核心技能,1,1,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,C/C++,,22,16,0.7273,422,305,0.7227,稳定核心技能,1,2,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Python,,22,16,0.7273,422,289,0.6848,稳定核心技能,1,3,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Go,,22,13,0.5909,422,305,0.7227,稳定核心技能,1,4,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,机器学习,,22,13,0.5909,422,216,0.5118,稳定核心技能,1,5,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,软件开发,,22,12,0.5455,422,224,0.5308,稳定核心技能,1,6,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,信息安全,,22,10,0.4545,422,284,0.673,稳定核心技能,1,7,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Docker,,22,9,0.4091,422,215,0.5095,稳定核心技能,1,8,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Kafka,,22,5,0.2273,422,37,0.0877,当月活跃技能,0,9,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Machine Learning,,22,5,0.2273,422,61,0.1445,当月活跃技能,0,10,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Linux,,22,3,0.1364,422,58,0.1374,当月活跃技能,0,11,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,NLP,,22,3,0.1364,422,37,0.0877,当月活跃技能,0,12,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,动态分析,,22,3,0.1364,422,27,0.064,当月活跃技能,0,13,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,异常检测,,22,3,0.1364,422,25,0.0592,当月活跃技能,0,14,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,计算机网络,,22,3,0.1364,422,38,0.09,当月活跃技能,0,15,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,设备安全,,22,3,0.1364,422,18,0.0427,当月活跃技能,0,16,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Elasticsearch,,22,2,0.0909,422,19,0.045,当月活跃技能,0,17,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Node.js,,22,2,0.0909,422,29,0.0687,当月活跃技能,0,18,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,PHP,,22,2,0.0909,422,31,0.0735,当月活跃技能,0,19,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Shell脚本,,22,2,0.0909,422,21,0.0498,当月活跃技能,0,20,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Spring Boot,,22,2,0.0909,422,23,0.0545,当月活跃技能,0,21,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,硬件开发,,22,2,0.0909,422,47,0.1114,当月活跃技能,0,22,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Android,,22,1,0.0455,422,10,0.0237,当月活跃技能,0,23,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Flink,,22,1,0.0455,422,22,0.0521,当月活跃技能,0,24,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,HTML,,22,1,0.0455,422,16,0.0379,当月活跃技能,0,25,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,Spark,,22,1,0.0455,422,35,0.0829,当月活跃技能,0,26,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,操作系统,,22,1,0.0455,422,30,0.0711,当月活跃技能,0,27,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,数据工程,,22,1,0.0455,422,23,0.0545,当月活跃技能,0,28,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,机器人与自动驾驶,,22,1,0.0455,422,12,0.0284,当月活跃技能,0,29,2026-07,system,2026-08-07T09:07:07+00:00
安全工程师,自动化测试,,22,1,0.0455,422,13,0.0308,当月活跃技能,0,30,2026-07,system,2026-08-07T09:07:07+00:00
