month,standard_job,skill,kg_display_skill,lifecycle_status,first_seen_month,last_seen_month,age_months,months_since_last_seen,current_monthly_skill_count,current_monthly_skill_frequency,cumulative_skill_count,cumulative_skill_frequency,recent_3m_skill_count,recent_6m_skill_count,recent_3m_active_months,recent_6m_active_months,prev_3m_skill_count,prev_6m_skill_count,mom_frequency_change,recent_3m_vs_prev_3m_change,recent_6m_frequency_stddev,covered_job_count,recent_3m_covered_job_count,prev_3m_covered_job_count,recent_3m_covered_job_count_change,lifecycle_reason,updated_at
2026-07,iOS开发工程师,TCP/IP,,活跃技能,2025-01,2026-07,19,0,2,0.1053,30,0.0709,4,11,3,6,7,13,1.42069,-0.428571,0.043825,12,9,9,0,最近3个月活跃3个月，最近3个月出现4次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,TypeScript,,活跃技能,2025-01,2026-07,19,0,2,0.1053,27,0.0638,6,13,3,6,7,3,0.210345,-0.142857,0.014626,11,7,8,-1,最近3个月活跃3个月，最近3个月出现6次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,Vue.js,,观察中,2024-12,2026-05,20,2,0,0.0,21,0.0496,1,1,1,1,0,5,0.0,1.0,0.016957,8,8,7,1,当前证据不足，最近3个月出现1次，累计出现21次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,iOS,,稳定核心技能,2024-12,2026-07,20,0,16,0.8421,282,0.6667,47,89,3,6,42,86,0.291168,0.119048,0.113672,12,6,5,1,已持续20个月，近6个月活跃6个月，累计频率0.67,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,信息安全,,观察中,2025-01,2026-07,19,0,1,0.0526,23,0.0544,2,5,2,5,3,6,1.0,-0.333333,0.017936,16,11,10,1,当前证据不足，最近3个月出现2次，累计出现23次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,内存管理,,稳定核心技能,2024-12,2026-07,20,0,10,0.5263,222,0.5248,33,64,3,6,31,65,0.008817,0.064516,0.045389,20,10,10,0,已持续20个月，近6个月活跃6个月，累计频率0.52,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,动画技术,,活跃技能,2025-01,2026-06,19,1,0,0.0,16,0.0378,4,9,2,4,5,3,-1.0,-0.2,0.055626,3,2,2,0,最近3个月活跃2个月，最近3个月出现4次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,图像图形技术,,活跃技能,2024-12,2026-07,20,0,1,0.0526,31,0.0733,4,9,3,6,5,14,-0.395402,-0.2,0.031163,20,11,13,-2,最近3个月活跃3个月，最近3个月出现4次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,地图算法,,观察中,2024-12,2026-07,20,0,1,0.0526,11,0.026,1,1,1,1,0,2,1.0,1.0,0.019603,5,2,1,1,当前证据不足，最近3个月出现1次，累计出现11次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,弱网优化,,活跃技能,2024-12,2026-06,20,1,0,0.0,13,0.0307,3,4,2,3,1,4,-1.0,2.0,0.033742,1,1,1,0,最近3个月活跃2个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,性能优化,,观察中,2024-12,2026-06,20,1,0,0.0,13,0.0307,1,3,1,3,2,5,-1.0,-0.5,0.022093,21,13,14,-1,当前证据不足，最近3个月出现1次，累计出现13次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,操作系统,,活跃技能,2025-01,2026-07,19,0,1,0.0526,35,0.0827,7,10,3,6,3,14,-0.697527,1.333333,0.046577,30,20,23,-3,最近3个月活跃3个月，最近3个月出现7次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,数据工程,,活跃技能,2025-02,2026-07,18,0,1,0.0526,33,0.078,8,12,3,6,4,15,-0.596626,1.0,0.050344,41,32,32,0,最近3个月活跃3个月，最近3个月出现8次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,汇编语言,,活跃技能,2025-02,2026-05,18,2,0,0.0,26,0.0615,3,9,1,4,6,8,0.0,-0.5,0.051364,12,6,6,0,最近3个月活跃1个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,系统开发,,活跃技能,2025-01,2026-07,19,0,2,0.1053,37,0.0875,5,9,2,4,4,16,1.0,0.25,0.057012,24,16,14,2,最近3个月活跃2个月，最近3个月出现5次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,编程语言,,观察中,2025-02,2026-07,18,0,1,0.0526,22,0.052,1,4,1,3,3,10,1.0,-0.666667,0.037081,20,13,11,2,当前证据不足，最近3个月出现1次，累计出现22次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,网络技术,,观察中,2024-12,2026-07,20,0,1,0.0526,14,0.0331,2,4,2,4,2,0,0.209195,0.0,0.02277,24,17,18,-1,当前证据不足，最近3个月出现2次，累计出现14次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,网络编程,,观察中,2024-12,2026-07,20,0,1,0.0526,14,0.0331,2,4,2,4,2,3,0.209195,0.0,0.022583,14,7,7,0,当前证据不足，最近3个月出现2次，累计出现14次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,计算机网络,,活跃技能,2024-12,2026-07,20,0,1,0.0526,28,0.0662,3,7,2,5,4,11,1.0,-0.25,0.033081,20,12,12,0,最近3个月活跃2个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,设备安全,,观察中,2025-01,2026-06,19,1,0,0.0,12,0.0284,2,3,2,3,1,6,-1.0,1.0,0.022093,5,4,5,-1,当前证据不足，最近3个月出现2次，累计出现12次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,调试工具,,观察中,2024-12,2026-05,20,2,0,0.0,9,0.0213,1,2,1,2,1,1,0.0,0.0,0.020985,6,4,3,1,当前证据不足，最近3个月出现1次，累计出现9次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,跨平台开发,,稳定核心技能,2024-12,2026-07,20,0,10,0.5263,234,0.5532,36,70,3,6,34,74,0.100355,0.058824,0.106074,6,6,5,1,已持续20个月，近6个月活跃6个月，累计频率0.55,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,软件工程,,活跃技能,2024-12,2026-06,20,1,0,0.0,31,0.0733,4,7,2,4,3,7,-1.0,0.333333,0.046744,21,10,12,-2,最近3个月活跃2个月，最近3个月出现4次,2026-08-07T09:06:01+00:00
2026-07,iOS开发工程师,软件开发,,稳定核心技能,2024-12,2026-07,20,0,10,0.5263,235,0.5556,33,71,3,6,38,74,0.008817,-0.131579,0.053643,29,20,20,0,已持续20个月，近6个月活跃6个月，累计频率0.56,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,AI基础设施,,稳定核心技能,2025-02,2026-07,18,0,9,0.4737,183,0.4336,28,55,3,6,27,59,-0.00525,0.037037,0.030187,8,6,6,0,已持续18个月，近6个月活跃6个月，累计频率0.43,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,C/C++,,稳定核心技能,2024-12,2026-07,20,0,10,0.5263,221,0.5237,32,68,3,6,36,59,0.105208,-0.111111,0.044031,66,62,61,1,已持续20个月，近6个月活跃6个月，累计频率0.52,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,CI/CD,,废弃技能,2024-12,2025-03,20,16,0,0.0,3,0.0071,0,0,0,0,0,0,0.0,0.0,0.0,11,2,2,0,最近3个月未出现，距最后出现已16个月，历史累计出现3次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,CUDA,,稳定核心技能,2025-06,2026-07,14,0,9,0.4737,129,0.3057,29,55,3,6,26,55,-0.095647,0.115385,0.041728,10,8,8,0,已持续14个月，近6个月活跃6个月，累计频率0.31,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,DeepSpeed,,稳定核心技能,2025-05,2026-07,15,0,10,0.5263,137,0.3246,29,58,3,6,29,51,0.105208,0.0,0.039871,9,8,7,1,已持续15个月，近6个月活跃6个月，累计频率0.32,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,DevOps,,观察中,2025-01,2026-06,19,1,0,0.0,4,0.0095,1,1,1,1,0,0,-1.0,1.0,0.017739,10,6,4,2,当前证据不足，最近3个月出现1次，累计出现4次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Docker,,稳定核心技能,2024-12,2026-07,20,0,10,0.5263,208,0.4929,32,62,3,6,30,55,0.105208,0.066667,0.043177,23,14,15,-1,已持续20个月，近6个月活跃6个月，累计频率0.49,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Elasticsearch,,观察中,2024-12,2024-12,20,19,0,0.0,1,0.0024,0,0,0,0,0,0,0.0,0.0,0.0,15,6,8,-2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,GPU,,观察中,2025-01,2026-05,19,2,0,0.0,3,0.0071,1,1,1,1,0,0,0.0,1.0,0.016957,18,11,9,2,当前证据不足，最近3个月出现1次，累计出现3次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,GPU内存优化,,稳定核心技能,2025-08,2026-07,12,0,8,0.4211,109,0.2583,24,53,3,6,29,56,0.105249,-0.172414,0.055876,8,6,6,0,已持续12个月，近6个月活跃6个月，累计频率0.26,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Go,,稳定核心技能,2024-12,2026-07,20,0,12,0.6316,211,0.5,33,64,3,6,31,56,0.473635,0.064516,0.071296,52,42,41,1,已持续20个月，近6个月活跃6个月，累计频率0.50,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Hadoop,,废弃技能,2024-12,2025-01,20,18,0,0.0,3,0.0071,0,0,0,0,0,0,0.0,0.0,0.0,29,17,19,-2,最近3个月未出现，距最后出现已18个月，历史累计出现3次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Hive,,观察中,2025-03,2025-03,17,16,0,0.0,1,0.0024,0,0,0,0,0,0,0.0,0.0,0.0,24,17,17,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,IT基础设施,,废弃技能,2024-12,2025-01,20,18,0,0.0,5,0.0118,0,0,0,0,0,0,0.0,0.0,0.0,10,7,8,-1,最近3个月未出现，距最后出现已18个月，历史累计出现5次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Java,,稳定核心技能,2024-12,2026-07,20,0,8,0.4211,200,0.4739,26,53,3,6,27,54,-0.017499,-0.037037,0.021796,52,45,46,-1,已持续20个月，近6个月活跃6个月，累计频率0.47,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Kubernetes,,稳定核心技能,2024-12,2026-07,20,0,9,0.4737,208,0.4929,30,58,3,6,28,56,-0.095647,0.071429,0.077978,24,16,17,-1,已持续20个月，近6个月活跃6个月，累计频率0.49,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Linux,,稳定核心技能,2024-12,2026-07,20,0,9,0.4737,218,0.5166,30,59,3,6,29,63,-0.00525,0.034483,0.046029,47,38,40,-2,已持续20个月，近6个月活跃6个月，累计频率0.52,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Megatron,,稳定核心技能,2025-06,2026-07,14,0,10,0.5263,138,0.327,30,61,3,6,31,56,-0.078929,-0.032258,0.074292,9,8,9,-1,已持续14个月，近6个月活跃6个月，累计频率0.33,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,MySQL,,观察中,2024-12,2026-05,20,2,0,0.0,6,0.0142,1,2,1,2,1,1,0.0,0.0,0.021952,33,25,23,2,当前证据不足，最近3个月出现1次，累计出现6次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,PyTorch,,观察中,2025-06,2025-08,14,11,0,0.0,2,0.0047,0,0,0,0,0,1,0.0,0.0,0.0,38,31,30,1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Python,,稳定核心技能,2024-12,2026-07,20,0,9,0.4737,219,0.519,28,59,3,6,31,62,-0.00525,-0.096774,0.034993,70,66,66,0,已持续20个月，近6个月活跃6个月，累计频率0.52,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,React,,废弃技能,2024-12,2025-05,20,14,0,0.0,4,0.0095,0,0,0,0,0,0,0.0,0.0,0.0,17,8,7,1,最近3个月未出现，距最后出现已14个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Rust,,观察中,2025-01,2025-01,19,18,0,0.0,2,0.0047,0,0,0,0,0,0,0.0,0.0,0.0,16,11,12,-1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,SGLang,,观察中,2025-11,2026-05,9,2,0,0.0,2,0.0047,1,1,1,1,0,1,0.0,1.0,0.016957,8,7,3,4,当前证据不足，最近3个月出现1次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,SRE,,废弃技能,2024-12,2025-07,20,12,0,0.0,4,0.0095,0,0,0,0,0,0,0.0,0.0,0.0,23,10,11,-1,最近3个月未出现，距最后出现已12个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Shell脚本,,废弃技能,2024-12,2025-01,20,18,0,0.0,3,0.0071,0,0,0,0,0,0,0.0,0.0,0.0,25,17,16,1,最近3个月未出现，距最后出现已18个月，历史累计出现3次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,TensorRT,,观察中,2025-06,2025-11,14,8,0,0.0,2,0.0047,0,0,0,0,0,1,0.0,0.0,0.0,9,8,6,2,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Triton,,观察中,2025-05,2026-02,15,5,0,0.0,2,0.0047,0,1,0,1,1,0,0.0,-1.0,0.019603,9,5,7,-2,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Unix,,观察中,2024-12,2025-04,20,15,0,0.0,2,0.0047,0,0,0,0,0,0,0.0,0.0,0.0,11,3,2,1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,Unreal Engine,,观察中,2024-12,2024-12,20,19,0,0.0,1,0.0024,0,0,0,0,0,0,0.0,0.0,0.0,8,4,4,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,云计算,,稳定核心技能,2024-12,2026-07,20,0,10,0.5263,217,0.5142,31,61,3,6,30,61,0.105208,0.033333,0.038093,25,17,17,0,已持续20个月，近6个月活跃6个月，累计频率0.51,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,代价模型,,废弃技能,2024-12,2025-08,20,11,0,0.0,5,0.0118,0,0,0,0,0,1,0.0,0.0,0.0,2,0,1,-1,最近3个月未出现，距最后出现已11个月，历史累计出现5次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,信息检索,,观察中,2025-01,2025-01,19,18,0,0.0,1,0.0024,0,0,0,0,0,0,0.0,0.0,0.0,7,1,1,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,内存管理,,观察中,2024-12,2024-12,20,19,0,0.0,2,0.0047,0,0,0,0,0,0,0.0,0.0,0.0,20,10,10,0,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,分布式存储,,观察中,2024-12,2026-05,20,2,0,0.0,6,0.0142,1,1,1,1,0,0,0.0,1.0,0.016957,12,9,6,3,当前证据不足，最近3个月出现1次，累计出现6次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,分布式系统,,稳定核心技能,2024-12,2026-07,20,0,11,0.5789,199,0.4716,29,55,3,6,26,58,0.350677,0.115385,0.065464,33,22,20,2,已持续20个月，近6个月活跃6个月，累计频率0.47,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,分布式训练,,废弃技能,2025-06,2026-03,14,4,0,0.0,3,0.0071,0,1,0,1,1,1,0.0,-1.0,0.016957,9,5,7,-2,最近3个月未出现，距最后出现已4个月，历史累计出现3次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,大模型训练,,观察中,2026-01,2026-01,7,6,0,0.0,1,0.0024,0,0,0,0,0,1,0.0,0.0,0.0,8,5,6,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,推理优化,,稳定核心技能,2025-01,2026-07,19,0,9,0.4737,202,0.4787,30,62,3,6,32,62,0.105226,-0.0625,0.043155,9,3,4,-1,已持续19个月，近6个月活跃6个月，累计频率0.48,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,数据工程,,废弃技能,2024-12,2025-09,20,10,0,0.0,4,0.0095,0,0,0,0,0,1,0.0,0.0,0.0,41,32,32,0,最近3个月未出现，距最后出现已10个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,查询优化,,废弃技能,2024-12,2026-02,20,5,0,0.0,4,0.0095,0,1,0,1,1,0,0.0,-1.0,0.019603,7,2,2,0,最近3个月未出现，距最后出现已5个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,模型并行,,观察中,2025-06,2026-05,14,2,0,0.0,2,0.0047,1,1,1,1,0,0,0.0,1.0,0.016957,9,4,4,0,当前证据不足，最近3个月出现1次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,模型推理,,稳定核心技能,2025-02,2026-07,18,0,7,0.3684,187,0.4431,29,61,3,6,32,62,-0.296678,-0.09375,0.066656,9,6,6,0,已持续18个月，近6个月活跃6个月，累计频率0.44,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,模型服务化,,稳定核心技能,2025-02,2026-07,18,0,12,0.6316,191,0.4526,34,67,3,6,33,62,0.205804,0.030303,0.051086,9,7,8,-1,已持续18个月，近6个月活跃6个月，累计频率0.45,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,模型部署,,稳定核心技能,2025-02,2026-07,18,0,11,0.5789,181,0.4289,31,59,3,6,28,58,0.215666,0.107143,0.049197,9,5,5,0,已持续18个月，近6个月活跃6个月，累计频率0.43,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,网络技术,,废弃技能,2024-12,2025-08,20,11,0,0.0,3,0.0071,0,0,0,0,0,1,0.0,0.0,0.0,24,17,18,-1,最近3个月未出现，距最后出现已11个月，历史累计出现3次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,网络编程,,废弃技能,2025-01,2025-04,19,15,0,0.0,3,0.0071,0,0,0,0,0,0,0.0,0.0,0.0,14,7,7,0,最近3个月未出现，距最后出现已15个月，历史累计出现3次,2026-08-07T09:06:01+00:00
2026-07,云计算工程师,软件工程,,观察中,2025-01,2025-04,19,15,0,0.0,2,0.0047,0,0,0,0,0,0,0.0,0.0,0.0,21,10,12,-2,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,AIops,,活跃技能,2024-12,2026-07,20,0,4,0.1739,30,0.0703,10,15,3,6,5,6,0.333589,1.0,0.041181,9,5,6,-1,最近3个月活跃3个月，最近3个月出现10次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,AI安全,,稳定核心技能,2025-01,2026-07,19,0,17,0.7391,297,0.6956,50,100,3,6,50,93,0.062383,0.0,0.089783,8,7,6,1,已持续19个月，近6个月活跃6个月，累计频率0.70,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,C/C++,,活跃技能,2024-12,2026-07,20,0,4,0.1739,28,0.0656,7,8,3,4,1,8,2.997701,6.0,0.06049,66,62,61,1,最近3个月活跃3个月，最近3个月出现7次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Docker,,活跃技能,2024-12,2026-07,20,0,3,0.1304,24,0.0562,6,10,2,5,4,5,0.0,0.5,0.048154,23,14,15,-1,最近3个月活跃2个月，最近3个月出现6次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Elasticsearch,,衰退技能,2024-12,2026-04,20,3,0,0.0,23,0.0539,0,5,0,2,5,4,0.0,-1.0,0.054137,15,6,8,-2,最近3个月出现0次，低于前3个月5次的一半,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Flink,,活跃技能,2024-12,2026-06,20,1,0,0.0,34,0.0796,4,9,2,4,5,9,-1.0,-0.2,0.055058,24,16,17,-1,最近3个月活跃2个月，最近3个月出现4次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Go,,稳定核心技能,2024-12,2026-07,20,0,14,0.6087,258,0.6042,40,77,3,6,37,71,0.166763,0.081081,0.083014,52,42,41,1,已持续20个月，近6个月活跃6个月，累计频率0.60,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Hadoop,,活跃技能,2024-12,2026-06,20,1,0,0.0,35,0.082,4,8,2,4,4,8,-1.0,0.0,0.056751,29,17,19,-2,最近3个月活跃2个月，最近3个月出现4次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Hive,,活跃技能,2024-12,2026-07,20,0,2,0.087,27,0.0632,5,7,2,4,2,4,1.0,1.5,0.049957,24,17,17,0,最近3个月活跃2个月，最近3个月出现5次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Java,,稳定核心技能,2024-12,2026-07,20,0,12,0.5217,272,0.637,40,75,3,6,35,78,-0.142928,0.142857,0.053939,52,45,46,-1,已持续20个月，近6个月活跃6个月，累计频率0.64,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Kubernetes,,观察中,2024-12,2026-05,20,2,0,0.0,30,0.0703,1,3,1,3,2,11,0.0,-0.5,0.023157,24,16,17,-1,当前证据不足，最近3个月出现1次，累计出现30次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,MySQL,,观察中,2024-12,2026-06,20,1,0,0.0,25,0.0585,2,4,2,4,2,6,-1.0,0.0,0.021538,33,25,23,2,当前证据不足，最近3个月出现2次，累计出现25次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,PHP,,观察中,2024-12,2026-07,20,0,1,0.0435,12,0.0281,2,3,2,3,1,2,1.0,1.0,0.023157,12,7,7,0,当前证据不足，最近3个月出现2次，累计出现12次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Python,,稳定核心技能,2024-12,2026-07,20,0,14,0.6087,304,0.7119,43,91,3,6,48,91,-0.263164,-0.104167,0.114734,70,66,66,0,已持续20个月，近6个月活跃6个月，累计频率0.71,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Redis,,观察中,2025-01,2026-05,19,2,0,0.0,10,0.0234,1,1,1,1,0,3,0.0,1.0,0.017739,22,17,16,1,当前证据不足，最近3个月出现1次，累计出现10次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,SRE,,活跃技能,2024-12,2026-07,20,0,1,0.0435,46,0.1077,5,10,3,6,5,21,-0.5,0.0,0.036245,23,10,11,-1,最近3个月活跃3个月，最近3个月出现5次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,Spark,,活跃技能,2024-12,2026-06,20,1,0,0.0,46,0.1077,9,15,2,5,6,14,-1.0,0.5,0.083604,32,24,23,1,最近3个月活跃2个月，最近3个月出现9次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,信息安全,,稳定核心技能,2024-12,2026-07,20,0,17,0.7391,294,0.6885,43,86,3,6,43,82,0.214227,0.0,0.106251,16,11,10,1,已持续20个月，近6个月活跃6个月，累计频率0.69,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,功能安全,,观察中,2024-12,2026-07,20,0,1,0.0435,25,0.0585,1,3,1,2,2,13,1.0,-0.5,0.035937,3,2,3,-1,当前证据不足，最近3个月出现1次，累计出现25次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,大模型安全,,稳定核心技能,2025-02,2026-07,18,0,16,0.6957,288,0.6745,49,98,3,6,49,91,0.0,0.0,0.085743,8,5,6,-1,已持续18个月，近6个月活跃6个月，累计频率0.67,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,异常检测,,活跃技能,2024-12,2026-07,20,0,3,0.1304,50,0.1171,9,21,3,6,12,14,0.498851,-0.25,0.061156,10,10,9,1,最近3个月活跃3个月，最近3个月出现9次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,微服务安全,,活跃技能,2024-12,2026-05,20,2,0,0.0,15,0.0351,3,4,1,2,1,6,0.0,2.0,0.052475,1,1,1,0,最近3个月活跃1个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,操作系统,,活跃技能,2024-12,2026-07,20,0,3,0.1304,40,0.0937,9,21,3,6,12,9,0.498851,-0.25,0.069731,30,20,23,-3,最近3个月活跃3个月，最近3个月出现9次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,数字取证,,废弃技能,2024-12,2026-03,20,4,0,0.0,17,0.0398,0,1,0,1,1,4,0.0,-1.0,0.017739,2,1,2,-1,最近3个月未出现，距最后出现已4个月，历史累计出现17次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,数据工程,,稳定核心技能,2024-12,2026-07,20,0,18,0.7826,295,0.6909,49,93,3,6,44,84,0.058855,0.113636,0.046513,41,32,32,0,已持续20个月，近6个月活跃6个月，累计频率0.69,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,机器学习,,活跃技能,2024-12,2026-06,20,1,0,0.0,18,0.0422,5,5,1,1,0,2,-1.0,1.0,0.08102,44,32,31,1,最近3个月活跃1个月，最近3个月出现5次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,模型安全,,稳定核心技能,2025-01,2026-07,19,0,17,0.7391,290,0.6792,50,93,3,6,43,86,0.062383,0.162791,0.077507,8,6,5,1,已持续19个月，近6个月活跃6个月，累计频率0.68,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,流式计算,,衰退技能,2024-12,2026-05,20,2,0,0.0,15,0.0351,1,6,1,4,5,2,0.0,-0.8,0.037279,9,3,4,-1,最近3个月出现1次，低于前3个月5次的一半,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,深度学习,,活跃技能,2024-12,2026-07,20,0,7,0.3043,24,0.0562,9,13,3,6,4,5,5.995402,1.25,0.0945,38,27,27,0,最近3个月活跃3个月，最近3个月出现9次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,特征工程,,废弃技能,2024-12,2026-01,20,6,0,0.0,11,0.0258,0,0,0,0,0,5,0.0,0.0,0.0,9,2,3,-1,最近3个月未出现，距最后出现已6个月，历史累计出现11次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,算法工程,,衰退技能,2024-12,2026-06,20,1,0,0.0,28,0.0656,2,11,2,5,9,3,-1.0,-0.777778,0.071613,22,13,13,0,最近3个月出现2次，低于前3个月9次的一半,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,网络技术,,活跃技能,2024-12,2026-07,20,0,4,0.1739,40,0.0937,9,19,3,6,10,12,0.0,-0.1,0.044655,24,17,18,-1,最近3个月活跃3个月，最近3个月出现9次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,自动化技术,,活跃技能,2024-12,2026-07,20,0,2,0.087,27,0.0632,3,11,2,5,8,6,1.0,-0.625,0.048541,12,6,7,-1,最近3个月活跃2个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,计算机网络,,观察中,2024-12,2026-07,20,0,2,0.087,23,0.0539,2,6,1,4,4,7,1.0,-0.5,0.037285,20,12,12,0,当前证据不足，最近3个月出现2次，累计出现23次,2026-08-07T09:06:01+00:00
2026-07,信息安全工程师,软件开发,,活跃技能,2024-12,2026-07,20,0,2,0.087,13,0.0304,4,6,2,4,2,3,1.0,1.0,0.037285,29,20,20,0,最近3个月活跃2个月，最近3个月出现4次,2026-08-07T09:06:01+00:00
